tsne_1,tsne_2,cluster_label,image_path
4.0811224,-14.280523,9,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/tiFIMPiNkDmGpDrjMhUHTO3EdNm.jpg
-20.120333,45.429783,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/b90FTn3aH8HE4IG1Qu7WOOQSnNG.jpg
4.6952276,-22.508406,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/cM6uVmZAAmzB6khjqjnRyqZOBbh.jpg
-15.7503605,8.248151,6,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/gjOQUlsprWkmyZP4hhMGr0GP3LG.jpg
37.75946,-34.54845,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/bGTiWeuCeENxrp0o4HXZwp5Qn6l.jpg
-6.3931746,42.119072,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/urGae6maMWKWJuP17i2UeBh32tn.jpg
-20.013351,10.602039,6,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/pcCyB7ZfMvcI8H9ZMxDmIkQWVNH.jpg
-0.3558311,40.189255,9,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/1v5zDTiYK5Kbnm760Tu0efQzNe2.jpg
11.803655,9.501479,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/8hI7yy118ZqZpXBZkRJUXCnU0Vl.jpg
-2.2094827,3.1535156,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/ddALthk9xANnSrS1Y91cuDcfWgn.jpg
12.320151,33.828682,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/1wzdH3tU1GYACHGzp9IL3zeCX6v.jpg
9.966881,33.020416,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/bDlKgyTZtd5T7sZidwndSxUAjgY.jpg
-20.620768,18.807533,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/ub5ruUl3hd2T9tF8oB8kBc9tyvr.jpg
20.39745,14.491459,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/4RErLw0APt8qQiee0d8VCKasWwl.jpg
5.562027,38.88155,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/iXVUyI63Q9PxqNiQYa0BMQO34dz.jpg
33.023636,-30.392672,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/xToifX6n4U5WZoiiBMaPiibyjXr.jpg
4.450848,-9.489201,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/brpoU0pjnRWNGlQ4rklgv7fvBrO.jpg
17.88443,19.403482,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/nqcROH3lZKwaNNv1URTPMVATrTW.jpg
26.532038,-25.456055,7,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/qfocYmD8hXQfSi64Dy3pTB8jZxX.jpg
-4.0918612,-5.173126,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/faAi5cwHmjSdHaaQmyp8JNt9G0p.jpg
17.036613,27.872189,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/2F2WazfLgWjszwS5NNWZvoLxwge.jpg
-3.0019453,-5.696487,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/wD8sD2rwxLuLi0uTrpon2Y0cFtc.jpg
35.623085,-0.044174597,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/2sYLlkAJqN9iXSci1SdJShIp4nf.jpg
2.1808221,-3.313992,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/3Yxy84w9bXwiennf33c1CyHtZNc.jpg
-11.3045635,19.654884,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/b5jDEuUCrWJ9vQyKLMJyuv5mFeB.jpg
22.01635,0.5275331,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/SiCTUFCnHFyYz4HWjWThUJOJg9.jpg
13.918132,-17.457697,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/yOARNu1KqgU6CathaT4PK1qYWGX.jpg
-20.866611,8.209807,6,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/e7QD0hOSQuvsZFRyu9LsvNkiYmF.jpg
-17.89434,10.912287,6,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/3Zkov4V8mYyC12l7m8SE3kXR1K2.jpg
10.431694,25.891693,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/59lgpjWNZUSFTETgKYymPkROFFw.jpg
38.02147,-27.142807,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/vViH6PCa56kvCTm58gF45uucZWi.jpg
-28.38902,-36.651096,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/ztmVR4XlmAWtHFjDBWh2VyYcyuC.jpg
-27.38656,0.54949236,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/p8bdNz3FntNLcVV7DALqylK1MxL.jpg
-18.45594,-5.0687103,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/ohVjjqZ8cwf22mKAMgI9DiXJYgo.jpg
-31.453138,-2.30287,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/7BpnT2fdrflZuVM1HOHU0d1wlk1.jpg
39.732796,20.047825,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/oNL3C9ifCxM1eTcBecQxTFxZDNg.jpg
-3.366771,-22.88322,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/bKqhNoBpUW71E4BPLSOluSooPg8.jpg
1.8453964,-26.31241,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/mTaQMH64cS72zd02nP2Sm8q0fIG.jpg
3.7152834,-11.795149,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/rGlV8m30gTVCfspkYZGRyoCztDK.jpg
6.6034846,10.694066,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/7dPapd7HBDKwd7OyQ6pLWaGgVuk.jpg
34.927002,-42.99491,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/yVd6nWiQe5R9A0AhX4FridZ3xw0.jpg
30.16174,-18.719028,9,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/6ALCaayE20bSfQRk8yM45aP0Zj0.jpg
6.8701787,-0.062079694,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/3BS5Jt5bm0HAFWLddXZ2Z7rDpmk.jpg
35.10531,-6.375775,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/sh822zcLjxGfF2BogCOLLNCPvSu.jpg
50.05095,20.113083,9,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/8XF5EIDUOZv1p9orukdyERvv2Qn.jpg
-6.561706,-36.787495,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/nWSGvPPDbieeIuk8jsMYZh9Dg4x.jpg
35.180527,-17.104454,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/e1uWynYNK16Pkzirm6MYVZYhqx1.jpg
44.130108,-17.367952,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/cNy4TwbyBoKFpS4OU82gekM7wkp.jpg
11.8878765,-0.91317946,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/cAExvJmnDWFqdJy89Kn90fQP0lo.jpg
-21.720226,-5.438574,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/vMMvLReMzmLuWw0CVUxIxmbwpBz.jpg
22.201422,-10.925448,9,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/cW8LaA7FACz2TDXobtUqSVhyH7d.jpg
2.1703634,-5.1593013,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/nWsDMHy2tIn0RhRxfopDwWAF0qj.jpg
57.644238,2.9015326,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/5ducOxpKEuq1vRSj0YytblRqTrB.jpg
-26.582073,-6.906872,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/3io7Dsny278DNGow1umlUX8AIvI.jpg
10.43801,-6.0586443,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/p2Gni7NJFZdoVH6HMneFzZwS9P.jpg
0.2967564,2.3685057,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/3Sya2emnzeTkSGt9sQgSLWySNy9.jpg
26.82123,12.115786,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/b3zMgAU9hppKmInnQgsmWUqaNqt.jpg
-37.784714,20.2714,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/z9LqfzWzMrsfqYui8FMh6OQP5lC.jpg
13.419157,2.114231,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/sAnGJJFiAikMG21kqxiyJzg8a9D.jpg
-27.826109,14.16181,7,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/tm2nvd5PsVmZOI4eeGt9nwbQ50t.jpg
20.058733,-34.161465,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/fIyV3k13ABFvFao9L8vZlDwMH6S.jpg
16.944279,-14.289584,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/2ltEDUajn4rYLixIRgaGHPFlYka.jpg
17.343224,-9.216353,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/2gBuhcMRL03OLd5IOD5cVFe8gBv.jpg
35.89471,-4.273223,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/thmq7EgtIXWDyZxzoZbWfpdLvId.jpg
-29.13317,9.952378,7,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/6pjETpH5w8DhT67yn5NJIzMtNa7.jpg
-4.3782053,-8.761384,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/6AmOpohnunrd57D1idzmfYpXXWx.jpg
0.3381851,7.2343755,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/v3blpqZ3tKsPlRUzzdgd68x9BL6.jpg
24.687393,30.147474,9,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/hkDgBTfuasL7N783TQy2DnBrnEo.jpg
7.320153,29.070719,9,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/ogBVg6Bowu3Y5zagUX4z8x2q4OL.jpg
3.4161541,-3.30853,9,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/8B0GaAebFRWek6tGSqWAeyJOIp6.jpg
-9.560733,8.016047,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/1picEBi98BAX0wHAVnmA66VPvcn.jpg
18.212809,-22.238249,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/5FXtPtetZaB0giJEqC6mOLBr15A.jpg
16.895674,-24.077955,9,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/5cAXWLUjexq3eAw7OTwZ9KKCz0g.jpg
-0.5833873,8.316431,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/5mbRRqotNnvlag1J7jx8Y9ASo0P.jpg
8.5292,27.142664,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/8uWNSiGZCqWHfJPeyZJVshpeJOd.jpg
0.720132,-0.3324275,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/vZzJDwAYMQW5WrIiMqB7uuN55xM.jpg
-7.2054358,15.388882,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/A806wuTGJECDh9krhQAhnieQcLr.jpg
0.50569963,21.484192,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/zKyA3kPh3MZcvjakTnoj8uFACQ3.jpg
2.0845966,5.45195,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/vtsATXwovEJvGPRzLY8Awr9OKDJ.jpg
47.344105,10.308093,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/caS0bI3byDqwGdrANp1ojufps9d.jpg
-6.7359743,-21.023876,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/4njHPF8ns7In4hI3fKZehCGzoBq.jpg
-9.504848,-3.1122546,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/8rkK7zcKht7K9UYe7ihlRWebT36.jpg
-38.519016,26.437132,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/eAB7R9lSIW6WT3mbR4kXQa1iqg6.jpg
18.888496,-3.0160367,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/eM8fsdRQdwL8uEkx0Pthymw7SF2.jpg
19.412828,-18.574154,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/ezbT2hvOHJJlhSg6JifhPf5ODBV.jpg
20.16802,-26.75289,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/wM3dZIP0sGdqVGMWMCL0vgF8VoI.jpg
21.628046,-24.768887,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/7Mo1HfrK1ZV2OP7q9qDZQ2hBOP7.jpg
54.81064,-11.07537,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/53AdH4hU4iRsQvrpIx3eN3JKgXd.jpg
1.9439652,-2.6848867,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/zf98AZZ6tQhFnlh2DNaFHRKqQxJ.jpg
-12.648724,-4.1860356,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/u5hV1dg0uPUq4cKbNPlgacIUBIf.jpg
54.0741,23.01373,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/s6Xd2ntLSNIskubEHeiruDNwrnO.jpg
19.075272,6.374563,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/kyIlTd2pbCE8aBFJGwASz7Bk0gi.jpg
38.62043,8.518425,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/9OLxobWLgGwbU31RtekFfadvBAj.jpg
-17.039999,20.97869,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/5mnkMQKeq1EPcpgNT4a8Kf40oNH.jpg
37.9649,25.406715,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/fQ7eV7wAJruPCJNH5OONlP2RAer.jpg
-13.746736,-6.24724,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/mBiyXs5vn9JfPKwRwb9tAokWtFb.jpg
-31.360426,28.967705,7,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/vzxvMRJtXfqdiwBYzDJXDSIOYWi.jpg
-14.5697,19.860067,6,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/nrexnuJCY7bpsDYV3zRrqouCUGE.jpg
8.844227,-10.222794,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/vdKyjs4bAU0ZMMrFMHGfmR6QLiB.jpg
-22.081017,9.139328,6,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/fMCZT3MmF3S993SuNAvMBbchQON.jpg
9.223432,6.1231933,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/jtl9u3ljDe2eeEIMBX5PmbKc4Ig.jpg
-0.30012023,0.365827,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/lW085pp0l9YkqbRGkloi7qBP7wO.jpg
-23.547174,8.263518,6,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/hOVSKyAyyN8Y5tj3wTgQ5Hl1Wq8.jpg
41.904392,-34.181644,9,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/zb7fvRXVsDneU11NkTWE1suvX3h.jpg
-35.3812,33.96452,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/qU5uYq5Z5dCsK51roTOFM7rjq2X.jpg
-47.78598,-2.608468,6,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/fMfOYAniD7RhoxTBUywCQIZyTJr.jpg
-11.533636,1.8976396,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/6uFfmr790HSdCJcfCeQcltAZUrt.jpg
-22.714628,-9.886063,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/e0KbZdRvxuki9nrXqRtpkgcj3Vt.jpg
-44.87002,31.085945,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/aQOfM3o5GSx8tZgweIdsT9l7lCa.jpg
-3.7863417,53.404945,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/jQLCs1HiQ1Y4SZvr3sx1fDhWNZS.jpg
7.461104,-35.13689,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/8X1PftzXzFqg9RBxiB9zIiud7YR.jpg
-30.017258,-7.390289,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/3CBMTt0z2rDzOwhruPTLcFotVRx.jpg
11.083951,21.795914,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/u81pMhXvKCrWlASg0fyGoW2h9pg.jpg
-20.595451,10.013738,6,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/pZSdHqWFmQ0PYueVFOAvVtEHvza.jpg
-14.616013,-13.439586,9,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/yKKYzIjvGxKC4DK1Hft5m9EzBDJ.jpg
14.062749,-21.743078,9,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/9LkyS3WuZsnSZlMlJgX9OtIeaqe.jpg
5.526314,-6.2325974,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/m81xKKzzcTamscfzBPIFuNTHgys.jpg
22.893236,-41.737217,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/FCCzbkwUCVAy0RjlkRJrWdKP5Q.jpg
29.208534,-25.49315,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/u9Foy8zhnnfKuOWodaZ0tgX74xQ.jpg
29.536417,-6.2497973,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/22hQHFLjJLXULa0Xt8Cen8omX8u.jpg
9.587275,10.459961,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/dXEtICgk28bDJbhrQObIfwtSgjv.jpg
-0.96587527,-0.33142757,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/azGF558g82cc1vszX8bhc4ZdIUm.jpg
1.4945225,2.0734477,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/D8OXmYLs9RfXAYwT6XdLAIHDoY.jpg
30.63649,-40.81801,7,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/pJ9ICQv4oXFsg2sasSvzI7Y7Co5.jpg
4.1361747,-5.9651413,9,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/fru6Cx5oQgfVZNTeb91pZPYDud3.jpg
-12.353019,7.6711063,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/qlR0zJIxai6x8xc5ipGfaAMipU4.jpg
-36.793163,10.4247675,6,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/ilTo0sTYQSrXv9I3jM6tB19xl2y.jpg
-13.294093,-8.320317,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/tRD6yQuxWF9vjeQJoCWloPf0r6k.jpg
-16.433422,-34.04793,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/pmZ67ddANAEz0aTkDQRCT9FJlIo.jpg
-20.246832,22.499208,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/fnjxE6QWgTUbvt91v0VDWanSxjJ.jpg
3.8823977,-10.489991,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/kwLi6MLlVsPWMVB9gOpFo5n7HZR.jpg
17.187077,-46.611607,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/ntT5NMphz2u89aQoiTKKqpLiCvv.jpg
49.729176,-24.009928,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/pzLzE8zGqvIjByRoRkBXhPkwlwa.jpg
34.64638,-14.641016,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/he6XKUtiiaUE58BZ4DswlcgHwth.jpg
2.419509,-7.0111303,9,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/wuBKbz0bZUdTAhU26A62AIlvE5A.jpg
1.633174,0.45324293,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/1bd7tZavj8P30hg6NtArx1CNSAk.jpg
-31.06953,-11.74467,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/f568JOtSlQoevRIDBKK3YIkHbvd.jpg
-3.1351683,-6.813887,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/8UPHrKsAPY4mdOr1EiMLzTL161q.jpg
-1.2988378,25.427078,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/1BM4k6PGNL4jVdpsakoo7AjV5qY.jpg
14.309186,7.9323926,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/jCfgrb0tYLrJRvd4k5RdrVl1aoH.jpg
-17.550545,19.086082,6,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/9ttkCRs3uV9cDOJDv5DJrcIHzic.jpg
11.408227,20.03224,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/2biP0sdTYCAO8F3zCnw5QWoDboU.jpg
26.945759,22.551413,9,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/6tR5EX2FipAy3Ic76aEUHqcOLj1.jpg
19.324772,-31.35552,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/rWoS8u7KgRnkkfhhsYGv2p28IHP.jpg
-4.5462294,-14.707763,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/6cNhwxu2MkKYPcfY5osTe3bwsb9.jpg
-27.808348,-5.5546856,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/zzKZVGDifgOYQNlRQXOmIrCu7su.jpg
49.29799,0.7017944,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/1AtCO9ZLk0yOolkabEj3TFfBpSB.jpg
-31.18153,0.7883842,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/pjDGKPiaQ0R8wjO8ygZUdIdvZPK.jpg
7.363377,25.518173,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/7xsvaLkqlbPKaQTw0Ja3rYOSWKd.jpg
-6.5092096,-4.9255733,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/e9rnww1Nh3H2iPtEGLe2UCfgKmm.jpg
