tconst,genre_ids,release_date,title,poster_path,nearest,percentage,year
tt0308246,,1979-12-18,A Family Circus Christmas,/yAYCtzG9nQYzOWXwnKlGozw6Tpv.jpg,#9D280E,6.343703703703704,1979
tt0308246,,1979-12-18,A Family Circus Christmas,/yAYCtzG9nQYzOWXwnKlGozw6Tpv.jpg,#C62826,4.598518518518518,1979
tt0308246,,1979-12-18,A Family Circus Christmas,/yAYCtzG9nQYzOWXwnKlGozw6Tpv.jpg,#7A9A3B,4.4799999999999995,1979
tt0308823,"10751, 16",2001-07-21,A Rugrats Kwanzaa,/7l85TwxMY1OVCXRZVJsU2KRBfVl.jpg,#ECDCBC,9.92,2001
tt0308823,"10751, 16",2001-07-21,A Rugrats Kwanzaa,/7l85TwxMY1OVCXRZVJsU2KRBfVl.jpg,#874C24,8.491851851851852,2001
tt0308823,"10751, 16",2001-07-21,A Rugrats Kwanzaa,/7l85TwxMY1OVCXRZVJsU2KRBfVl.jpg,#A77024,6.438518518518518,2001
tt0308823,"10751, 16",2001-07-21,A Rugrats Kwanzaa,/7l85TwxMY1OVCXRZVJsU2KRBfVl.jpg,#A74C24,5.04,2001
tt0308823,"10751, 16",2001-07-21,A Rugrats Kwanzaa,/7l85TwxMY1OVCXRZVJsU2KRBfVl.jpg,#874C0E,4.192592592592593,2001
tt0308823,"10751, 16",2001-07-21,A Rugrats Kwanzaa,/7l85TwxMY1OVCXRZVJsU2KRBfVl.jpg,#ECDCBC,9.92,2001
tt0308823,"10751, 16",2001-07-21,A Rugrats Kwanzaa,/7l85TwxMY1OVCXRZVJsU2KRBfVl.jpg,#874C24,8.491851851851852,2001
tt0308823,"10751, 16",2001-07-21,A Rugrats Kwanzaa,/7l85TwxMY1OVCXRZVJsU2KRBfVl.jpg,#A77024,6.438518518518518,2001
tt0308823,"10751, 16",2001-07-21,A Rugrats Kwanzaa,/7l85TwxMY1OVCXRZVJsU2KRBfVl.jpg,#A74C24,5.04,2001
tt0308823,"10751, 16",2001-07-21,A Rugrats Kwanzaa,/7l85TwxMY1OVCXRZVJsU2KRBfVl.jpg,#874C0E,4.192592592592593,2001
tt0315398,"28, 10770",2002-12-01,Christmas Rush,/hl9MvagcEEXVpeSP3F7yv5fg0F7.jpg,#1C1C1A,43.635555555555555,2002
tt0315398,"28, 10770",2002-12-01,Christmas Rush,/hl9MvagcEEXVpeSP3F7yv5fg0F7.jpg,#494B44,10.10074074074074,2002
tt0315398,"28, 10770",2002-12-01,Christmas Rush,/hl9MvagcEEXVpeSP3F7yv5fg0F7.jpg,#DBD6D1,6.5303703703703695,2002
tt0315398,"28, 10770",2002-12-01,Christmas Rush,/hl9MvagcEEXVpeSP3F7yv5fg0F7.jpg,#496D63,6.08,2002
tt0315398,"28, 10770",2002-12-01,Christmas Rush,/hl9MvagcEEXVpeSP3F7yv5fg0F7.jpg,#6F968B,3.8933333333333335,2002
tt0315398,"28, 10770",2002-12-01,Christmas Rush,/hl9MvagcEEXVpeSP3F7yv5fg0F7.jpg,#1C1C1A,43.635555555555555,2002
tt0315398,"28, 10770",2002-12-01,Christmas Rush,/hl9MvagcEEXVpeSP3F7yv5fg0F7.jpg,#494B44,10.10074074074074,2002
tt0315398,"28, 10770",2002-12-01,Christmas Rush,/hl9MvagcEEXVpeSP3F7yv5fg0F7.jpg,#DBD6D1,6.5303703703703695,2002
tt0315398,"28, 10770",2002-12-01,Christmas Rush,/hl9MvagcEEXVpeSP3F7yv5fg0F7.jpg,#496D63,6.08,2002
tt0315398,"28, 10770",2002-12-01,Christmas Rush,/hl9MvagcEEXVpeSP3F7yv5fg0F7.jpg,#6F968B,3.8933333333333335,2002
tt0321681,"18, 14, 10402",1994-12-08,A Christmas Carol,/9HSodZbYKQCnPQACEl5ZtiZOwAt.jpg,#17590F,14.601481481481482,1994
tt0321681,"18, 14, 10402",1994-12-08,A Christmas Carol,/9HSodZbYKQCnPQACEl5ZtiZOwAt.jpg,#09190F,11.588148148148148,1994
tt0321681,"18, 14, 10402",1994-12-08,A Christmas Carol,/9HSodZbYKQCnPQACEl5ZtiZOwAt.jpg,#17400F,10.634074074074073,1994
tt0321681,"18, 14, 10402",1994-12-08,A Christmas Carol,/9HSodZbYKQCnPQACEl5ZtiZOwAt.jpg,#174005,5.739259259259259,1994
tt0321681,"18, 14, 10402",1994-12-08,A Christmas Carol,/9HSodZbYKQCnPQACEl5ZtiZOwAt.jpg,#091905,5.131851851851852,1994
tt0321681,"18, 14, 10402",1994-12-08,A Christmas Carol,/9HSodZbYKQCnPQACEl5ZtiZOwAt.jpg,#17590F,14.601481481481482,1994
tt0321681,"18, 14, 10402",1994-12-08,A Christmas Carol,/9HSodZbYKQCnPQACEl5ZtiZOwAt.jpg,#09190F,11.588148148148148,1994
tt0321681,"18, 14, 10402",1994-12-08,A Christmas Carol,/9HSodZbYKQCnPQACEl5ZtiZOwAt.jpg,#17400F,10.634074074074073,1994
tt0321681,"18, 14, 10402",1994-12-08,A Christmas Carol,/9HSodZbYKQCnPQACEl5ZtiZOwAt.jpg,#174005,5.739259259259259,1994
tt0321681,"18, 14, 10402",1994-12-08,A Christmas Carol,/9HSodZbYKQCnPQACEl5ZtiZOwAt.jpg,#091905,5.131851851851852,1994
tt0324344,"16, 10751",1993-12-03,The Twelve Days of Christmas,/ehKgV3m1ccO3SBBGsqT08EanAtN.jpg,#2C2223,6.204444444444444,1993
tt0324344,"16, 10751",1993-12-03,The Twelve Days of Christmas,/ehKgV3m1ccO3SBBGsqT08EanAtN.jpg,#6D729E,5.647407407407408,1993
tt0324344,"16, 10751",1993-12-03,The Twelve Days of Christmas,/ehKgV3m1ccO3SBBGsqT08EanAtN.jpg,#EBD0D8,3.5911111111111107,1993
tt0324344,"16, 10751",1993-12-03,The Twelve Days of Christmas,/ehKgV3m1ccO3SBBGsqT08EanAtN.jpg,#EBD09E,3.398518518518519,1993
tt0324344,"16, 10751",1993-12-03,The Twelve Days of Christmas,/ehKgV3m1ccO3SBBGsqT08EanAtN.jpg,#99727A,2.8829629629629627,1993
tt0324344,"16, 10751",1993-12-03,The Twelve Days of Christmas,/ehKgV3m1ccO3SBBGsqT08EanAtN.jpg,#2C2223,6.204444444444444,1993
tt0324344,"16, 10751",1993-12-03,The Twelve Days of Christmas,/ehKgV3m1ccO3SBBGsqT08EanAtN.jpg,#6D729E,5.647407407407408,1993
tt0324344,"16, 10751",1993-12-03,The Twelve Days of Christmas,/ehKgV3m1ccO3SBBGsqT08EanAtN.jpg,#EBD0D8,3.5911111111111107,1993
tt0324344,"16, 10751",1993-12-03,The Twelve Days of Christmas,/ehKgV3m1ccO3SBBGsqT08EanAtN.jpg,#EBD09E,3.398518518518519,1993
tt0324344,"16, 10751",1993-12-03,The Twelve Days of Christmas,/ehKgV3m1ccO3SBBGsqT08EanAtN.jpg,#99727A,2.8829629629629627,1993
tt0326163,"10402, 10751, 10770",1979-12-18,Skinflint: A Country Christmas Carol,/EiuH8DhQ9EDOehmb7zl18dw0na.jpg,#B0B0B0,30.074074074074076,1979
tt0326163,"10402, 10751, 10770",1979-12-18,Skinflint: A Country Christmas Carol,/EiuH8DhQ9EDOehmb7zl18dw0na.jpg,#5A5A5A,23.30962962962963,1979
tt0326163,"10402, 10751, 10770",1979-12-18,Skinflint: A Country Christmas Carol,/EiuH8DhQ9EDOehmb7zl18dw0na.jpg,#DEDEDE,21.303703703703704,1979
tt0326163,"10402, 10751, 10770",1979-12-18,Skinflint: A Country Christmas Carol,/EiuH8DhQ9EDOehmb7zl18dw0na.jpg,#858585,17.78666666666667,1979
tt0326163,"10402, 10751, 10770",1979-12-18,Skinflint: A Country Christmas Carol,/EiuH8DhQ9EDOehmb7zl18dw0na.jpg,#2B2B2B,7.525925925925926,1979
tt0326163,"10402, 10751, 10770",1979-12-18,Skinflint: A Country Christmas Carol,/EiuH8DhQ9EDOehmb7zl18dw0na.jpg,#B0B0B0,30.074074074074076,1979
tt0326163,"10402, 10751, 10770",1979-12-18,Skinflint: A Country Christmas Carol,/EiuH8DhQ9EDOehmb7zl18dw0na.jpg,#5A5A5A,23.30962962962963,1979
tt0326163,"10402, 10751, 10770",1979-12-18,Skinflint: A Country Christmas Carol,/EiuH8DhQ9EDOehmb7zl18dw0na.jpg,#DEDEDE,21.303703703703704,1979
tt0326163,"10402, 10751, 10770",1979-12-18,Skinflint: A Country Christmas Carol,/EiuH8DhQ9EDOehmb7zl18dw0na.jpg,#858585,17.78666666666667,1979
tt0326163,"10402, 10751, 10770",1979-12-18,Skinflint: A Country Christmas Carol,/EiuH8DhQ9EDOehmb7zl18dw0na.jpg,#2B2B2B,7.525925925925926,1979
tt0328116,"18, 10751, 10770",2002-11-29,Mary Christmas,/2ulHnSjWmHlRhqxChPdfqxC98CH.jpg,#F0EBF4,17.81037037037037,2002
tt0328116,"18, 10751, 10770",2002-11-29,Mary Christmas,/2ulHnSjWmHlRhqxChPdfqxC98CH.jpg,#D0EBF4,11.481481481481481,2002
tt0328116,"18, 10751, 10770",2002-11-29,Mary Christmas,/2ulHnSjWmHlRhqxChPdfqxC98CH.jpg,#302C28,7.179259259259259,2002
tt0328116,"18, 10751, 10770",2002-11-29,Mary Christmas,/2ulHnSjWmHlRhqxChPdfqxC98CH.jpg,#AAC8F4,6.9688888888888885,2002
tt0328116,"18, 10751, 10770",2002-11-29,Mary Christmas,/2ulHnSjWmHlRhqxChPdfqxC98CH.jpg,#F0C8A9,5.188148148148148,2002
tt0328116,"18, 10751, 10770",2002-11-29,Mary Christmas,/2ulHnSjWmHlRhqxChPdfqxC98CH.jpg,#F0EBF4,17.81037037037037,2002
tt0328116,"18, 10751, 10770",2002-11-29,Mary Christmas,/2ulHnSjWmHlRhqxChPdfqxC98CH.jpg,#D0EBF4,11.481481481481481,2002
tt0328116,"18, 10751, 10770",2002-11-29,Mary Christmas,/2ulHnSjWmHlRhqxChPdfqxC98CH.jpg,#302C28,7.179259259259259,2002
tt0328116,"18, 10751, 10770",2002-11-29,Mary Christmas,/2ulHnSjWmHlRhqxChPdfqxC98CH.jpg,#AAC8F4,6.9688888888888885,2002
tt0328116,"18, 10751, 10770",2002-11-29,Mary Christmas,/2ulHnSjWmHlRhqxChPdfqxC98CH.jpg,#F0C8A9,5.188148148148148,2002
tt0329098,"10751, 16",2001-06-11,Franklin's Magic Christmas,/p8bdNz3FntNLcVV7DALqylK1MxL.jpg,#6E9CF4,12.835555555555555,2001
tt0329098,"10751, 16",2001-06-11,Franklin's Magic Christmas,/p8bdNz3FntNLcVV7DALqylK1MxL.jpg,#2222A6,10.785185185185185,2001
tt0329098,"10751, 16",2001-06-11,Franklin's Magic Christmas,/p8bdNz3FntNLcVV7DALqylK1MxL.jpg,#CCD5D8,7.777777777777778,2001
tt0329098,"10751, 16",2001-06-11,Franklin's Magic Christmas,/p8bdNz3FntNLcVV7DALqylK1MxL.jpg,#889CF4,5.478518518518519,2001
tt0329098,"10751, 16",2001-06-11,Franklin's Magic Christmas,/p8bdNz3FntNLcVV7DALqylK1MxL.jpg,#88D5F4,4.325925925925926,2001
tt0329098,"10751, 16",2001-06-11,Franklin's Magic Christmas,/p8bdNz3FntNLcVV7DALqylK1MxL.jpg,#6E9CF4,12.835555555555555,2001
tt0329098,"10751, 16",2001-06-11,Franklin's Magic Christmas,/p8bdNz3FntNLcVV7DALqylK1MxL.jpg,#2222A6,10.785185185185185,2001
tt0329098,"10751, 16",2001-06-11,Franklin's Magic Christmas,/p8bdNz3FntNLcVV7DALqylK1MxL.jpg,#CCD5D8,7.777777777777778,2001
tt0329098,"10751, 16",2001-06-11,Franklin's Magic Christmas,/p8bdNz3FntNLcVV7DALqylK1MxL.jpg,#889CF4,5.478518518518519,2001
tt0329098,"10751, 16",2001-06-11,Franklin's Magic Christmas,/p8bdNz3FntNLcVV7DALqylK1MxL.jpg,#88D5F4,4.325925925925926,2001
tt0329098,"10751, 16",2001-06-11,Franklin's Magic Christmas,/p8bdNz3FntNLcVV7DALqylK1MxL.jpg,#6E9CF4,12.835555555555555,2001
tt0329098,"10751, 16",2001-06-11,Franklin's Magic Christmas,/p8bdNz3FntNLcVV7DALqylK1MxL.jpg,#2222A6,10.785185185185185,2001
tt0329098,"10751, 16",2001-06-11,Franklin's Magic Christmas,/p8bdNz3FntNLcVV7DALqylK1MxL.jpg,#CCD5D8,7.777777777777778,2001
tt0329098,"10751, 16",2001-06-11,Franklin's Magic Christmas,/p8bdNz3FntNLcVV7DALqylK1MxL.jpg,#889CF4,5.478518518518519,2001
tt0329098,"10751, 16",2001-06-11,Franklin's Magic Christmas,/p8bdNz3FntNLcVV7DALqylK1MxL.jpg,#88D5F4,4.325925925925926,2001
tt0329634,"35, 10751",1978-12-08,A Special Sesame Street Christmas,/zadBWGQr5mvFLqfHeIu48YcqGJB.jpg,#EEE6BE,20.87111111111111,1978
tt0329634,"35, 10751",1978-12-08,A Special Sesame Street Christmas,/zadBWGQr5mvFLqfHeIu48YcqGJB.jpg,#271B09,3.8814814814814818,1978
tt0329634,"35, 10751",1978-12-08,A Special Sesame Street Christmas,/zadBWGQr5mvFLqfHeIu48YcqGJB.jpg,#CE1B1D,3.8785185185185185,1978
tt0329634,"35, 10751",1978-12-08,A Special Sesame Street Christmas,/zadBWGQr5mvFLqfHeIu48YcqGJB.jpg,#EE1B09,3.6029629629629625,1978
tt0329634,"35, 10751",1978-12-08,A Special Sesame Street Christmas,/zadBWGQr5mvFLqfHeIu48YcqGJB.jpg,#6C8738,2.9066666666666667,1978
tt0329634,"35, 10751",1978-12-08,A Special Sesame Street Christmas,/zadBWGQr5mvFLqfHeIu48YcqGJB.jpg,#EEE6BE,20.87111111111111,1978
tt0329634,"35, 10751",1978-12-08,A Special Sesame Street Christmas,/zadBWGQr5mvFLqfHeIu48YcqGJB.jpg,#271B09,3.8814814814814818,1978
tt0329634,"35, 10751",1978-12-08,A Special Sesame Street Christmas,/zadBWGQr5mvFLqfHeIu48YcqGJB.jpg,#CE1B1D,3.8785185185185185,1978
tt0329634,"35, 10751",1978-12-08,A Special Sesame Street Christmas,/zadBWGQr5mvFLqfHeIu48YcqGJB.jpg,#EE1B09,3.6029629629629625,1978
tt0329634,"35, 10751",1978-12-08,A Special Sesame Street Christmas,/zadBWGQr5mvFLqfHeIu48YcqGJB.jpg,#6C8738,2.9066666666666667,1978
tt0329634,"35, 10751",1978-12-08,A Special Sesame Street Christmas,/zadBWGQr5mvFLqfHeIu48YcqGJB.jpg,#EEE6BE,20.87111111111111,1978
tt0329634,"35, 10751",1978-12-08,A Special Sesame Street Christmas,/zadBWGQr5mvFLqfHeIu48YcqGJB.jpg,#271B09,3.8814814814814818,1978
tt0329634,"35, 10751",1978-12-08,A Special Sesame Street Christmas,/zadBWGQr5mvFLqfHeIu48YcqGJB.jpg,#CE1B1D,3.8785185185185185,1978
tt0329634,"35, 10751",1978-12-08,A Special Sesame Street Christmas,/zadBWGQr5mvFLqfHeIu48YcqGJB.jpg,#EE1B09,3.6029629629629625,1978
tt0329634,"35, 10751",1978-12-08,A Special Sesame Street Christmas,/zadBWGQr5mvFLqfHeIu48YcqGJB.jpg,#6C8738,2.9066666666666667,1978
tt0329737,"35, 10751",2002-11-29,It's a Very Merry Muppet Christmas Movie,/pofWoWAyN9YxC39oqBz5u06C24m.jpg,#F2EDE8,13.614814814814816,2002
tt0329737,"35, 10751",2002-11-29,It's a Very Merry Muppet Christmas Movie,/pofWoWAyN9YxC39oqBz5u06C24m.jpg,#D8EDE8,7.205925925925925,2002
tt0329737,"35, 10751",2002-11-29,It's a Very Merry Muppet Christmas Movie,/pofWoWAyN9YxC39oqBz5u06C24m.jpg,#422919,6.228148148148148,2002
tt0329737,"35, 10751",2002-11-29,It's a Very Merry Muppet Christmas Movie,/pofWoWAyN9YxC39oqBz5u06C24m.jpg,#986F44,3.6325925925925926,2002
tt0329737,"35, 10751",2002-11-29,It's a Very Merry Muppet Christmas Movie,/pofWoWAyN9YxC39oqBz5u06C24m.jpg,#986F75,3.437037037037037,2002
tt0329737,"35, 10751",2002-11-29,It's a Very Merry Muppet Christmas Movie,/pofWoWAyN9YxC39oqBz5u06C24m.jpg,#F2EDE8,13.614814814814816,2002
tt0329737,"35, 10751",2002-11-29,It's a Very Merry Muppet Christmas Movie,/pofWoWAyN9YxC39oqBz5u06C24m.jpg,#D8EDE8,7.205925925925925,2002
tt0329737,"35, 10751",2002-11-29,It's a Very Merry Muppet Christmas Movie,/pofWoWAyN9YxC39oqBz5u06C24m.jpg,#422919,6.228148148148148,2002
tt0329737,"35, 10751",2002-11-29,It's a Very Merry Muppet Christmas Movie,/pofWoWAyN9YxC39oqBz5u06C24m.jpg,#986F44,3.6325925925925926,2002
tt0329737,"35, 10751",2002-11-29,It's a Very Merry Muppet Christmas Movie,/pofWoWAyN9YxC39oqBz5u06C24m.jpg,#986F75,3.437037037037037,2002
tt0329737,"35, 10751",2002-11-29,It's a Very Merry Muppet Christmas Movie,/pofWoWAyN9YxC39oqBz5u06C24m.jpg,#F2EDE8,13.614814814814816,2002
tt0329737,"35, 10751",2002-11-29,It's a Very Merry Muppet Christmas Movie,/pofWoWAyN9YxC39oqBz5u06C24m.jpg,#D8EDE8,7.205925925925925,2002
tt0329737,"35, 10751",2002-11-29,It's a Very Merry Muppet Christmas Movie,/pofWoWAyN9YxC39oqBz5u06C24m.jpg,#422919,6.228148148148148,2002
tt0329737,"35, 10751",2002-11-29,It's a Very Merry Muppet Christmas Movie,/pofWoWAyN9YxC39oqBz5u06C24m.jpg,#986F44,3.6325925925925926,2002
tt0329737,"35, 10751",2002-11-29,It's a Very Merry Muppet Christmas Movie,/pofWoWAyN9YxC39oqBz5u06C24m.jpg,#986F75,3.437037037037037,2002
tt0330152,"18, 10770",2002-12-01,The Christmas Shoes,/9U6Bjlj17Bs5eC25SFDYTfsEMKH.jpg,#E3D6D6,15.842962962962964,2002
tt0330152,"18, 10770",2002-12-01,The Christmas Shoes,/9U6Bjlj17Bs5eC25SFDYTfsEMKH.jpg,#08386D,14.071111111111112,2002
tt0330152,"18, 10770",2002-12-01,The Christmas Shoes,/9U6Bjlj17Bs5eC25SFDYTfsEMKH.jpg,#08384A,5.807407407407408,2002
tt0330152,"18, 10770",2002-12-01,The Christmas Shoes,/9U6Bjlj17Bs5eC25SFDYTfsEMKH.jpg,#08144A,5.653333333333333,2002
tt0330152,"18, 10770",2002-12-01,The Christmas Shoes,/9U6Bjlj17Bs5eC25SFDYTfsEMKH.jpg,#08141C,4.494814814814815,2002
tt0330152,"18, 10770",2002-12-01,The Christmas Shoes,/9U6Bjlj17Bs5eC25SFDYTfsEMKH.jpg,#E3D6D6,15.842962962962964,2002
tt0330152,"18, 10770",2002-12-01,The Christmas Shoes,/9U6Bjlj17Bs5eC25SFDYTfsEMKH.jpg,#08386D,14.071111111111112,2002
tt0330152,"18, 10770",2002-12-01,The Christmas Shoes,/9U6Bjlj17Bs5eC25SFDYTfsEMKH.jpg,#08384A,5.807407407407408,2002
tt0330152,"18, 10770",2002-12-01,The Christmas Shoes,/9U6Bjlj17Bs5eC25SFDYTfsEMKH.jpg,#08144A,5.653333333333333,2002
tt0330152,"18, 10770",2002-12-01,The Christmas Shoes,/9U6Bjlj17Bs5eC25SFDYTfsEMKH.jpg,#08141C,4.494814814814815,2002
tt0330768,16,1978-12-07,A Pink Christmas,/qLDaYE1sMCAwUfcgr82DXnxD1wx.jpg,#D4E3EF,16.57185185185185,1978
tt0330768,16,1978-12-07,A Pink Christmas,/qLDaYE1sMCAwUfcgr82DXnxD1wx.jpg,#198BB7,11.348148148148148,1978
tt0330768,16,1978-12-07,A Pink Christmas,/qLDaYE1sMCAwUfcgr82DXnxD1wx.jpg,#F5E3EF,10.675555555555556,1978
tt0330768,16,1978-12-07,A Pink Christmas,/qLDaYE1sMCAwUfcgr82DXnxD1wx.jpg,#192294,7.111111111111111,1978
tt0330768,16,1978-12-07,A Pink Christmas,/qLDaYE1sMCAwUfcgr82DXnxD1wx.jpg,#4E8BD1,6.791111111111111,1978
tt0330768,16,1978-12-07,A Pink Christmas,/qLDaYE1sMCAwUfcgr82DXnxD1wx.jpg,#D4E3EF,16.57185185185185,1978
tt0330768,16,1978-12-07,A Pink Christmas,/qLDaYE1sMCAwUfcgr82DXnxD1wx.jpg,#198BB7,11.348148148148148,1978
tt0330768,16,1978-12-07,A Pink Christmas,/qLDaYE1sMCAwUfcgr82DXnxD1wx.jpg,#F5E3EF,10.675555555555556,1978
tt0330768,16,1978-12-07,A Pink Christmas,/qLDaYE1sMCAwUfcgr82DXnxD1wx.jpg,#192294,7.111111111111111,1978
tt0330768,16,1978-12-07,A Pink Christmas,/qLDaYE1sMCAwUfcgr82DXnxD1wx.jpg,#4E8BD1,6.791111111111111,1978
tt0330768,16,1978-12-07,A Pink Christmas,/qLDaYE1sMCAwUfcgr82DXnxD1wx.jpg,#D4E3EF,16.57185185185185,1978
tt0330768,16,1978-12-07,A Pink Christmas,/qLDaYE1sMCAwUfcgr82DXnxD1wx.jpg,#198BB7,11.348148148148148,1978
tt0330768,16,1978-12-07,A Pink Christmas,/qLDaYE1sMCAwUfcgr82DXnxD1wx.jpg,#F5E3EF,10.675555555555556,1978
tt0330768,16,1978-12-07,A Pink Christmas,/qLDaYE1sMCAwUfcgr82DXnxD1wx.jpg,#192294,7.111111111111111,1978
tt0330768,16,1978-12-07,A Pink Christmas,/qLDaYE1sMCAwUfcgr82DXnxD1wx.jpg,#4E8BD1,6.791111111111111,1978
tt0331185,"16, 10751",1981-01-01,B.C. A Special Christmas,/gbMqfZvHL85gR5zP5950cfH7nIs.jpg,#07B9C3,15.354074074074072,1981
tt0331185,"16, 10751",1981-01-01,B.C. A Special Christmas,/gbMqfZvHL85gR5zP5950cfH7nIs.jpg,#5174C3,14.417777777777777,1981
tt0331185,"16, 10751",1981-01-01,B.C. A Special Christmas,/gbMqfZvHL85gR5zP5950cfH7nIs.jpg,#07B9D9,10.174814814814814,1981
tt0331185,"16, 10751",1981-01-01,B.C. A Special Christmas,/gbMqfZvHL85gR5zP5950cfH7nIs.jpg,#51749F,5.863703703703703,1981
tt0331185,"16, 10751",1981-01-01,B.C. A Special Christmas,/gbMqfZvHL85gR5zP5950cfH7nIs.jpg,#D4E7F1,5.837037037037037,1981
tt0331185,"16, 10751",1981-01-01,B.C. A Special Christmas,/gbMqfZvHL85gR5zP5950cfH7nIs.jpg,#07B9C3,15.354074074074072,1981
tt0331185,"16, 10751",1981-01-01,B.C. A Special Christmas,/gbMqfZvHL85gR5zP5950cfH7nIs.jpg,#5174C3,14.417777777777777,1981
tt0331185,"16, 10751",1981-01-01,B.C. A Special Christmas,/gbMqfZvHL85gR5zP5950cfH7nIs.jpg,#07B9D9,10.174814814814814,1981
tt0331185,"16, 10751",1981-01-01,B.C. A Special Christmas,/gbMqfZvHL85gR5zP5950cfH7nIs.jpg,#51749F,5.863703703703703,1981
tt0331185,"16, 10751",1981-01-01,B.C. A Special Christmas,/gbMqfZvHL85gR5zP5950cfH7nIs.jpg,#D4E7F1,5.837037037037037,1981
tt0331217,"35, 10751, 10402, 10770",1978-12-03,Christmas Eve on Sesame Street,/6W2DvQl7GkkWjzzXXEs6XopkpyM.jpg,#F6E7CC,23.475555555555555,1978
tt0331217,"35, 10751, 10402, 10770",1978-12-03,Christmas Eve on Sesame Street,/6W2DvQl7GkkWjzzXXEs6XopkpyM.jpg,#F6C412,7.931851851851852,1978
tt0331217,"35, 10751, 10402, 10770",1978-12-03,Christmas Eve on Sesame Street,/6W2DvQl7GkkWjzzXXEs6XopkpyM.jpg,#E3C412,5.2592592592592595,1978
tt0331217,"35, 10751, 10402, 10770",1978-12-03,Christmas Eve on Sesame Street,/6W2DvQl7GkkWjzzXXEs6XopkpyM.jpg,#C3352F,4.391111111111111,1978
tt0331217,"35, 10751, 10402, 10770",1978-12-03,Christmas Eve on Sesame Street,/6W2DvQl7GkkWjzzXXEs6XopkpyM.jpg,#38AA47,4.293333333333333,1978
tt0331217,"35, 10751, 10402, 10770",1978-12-03,Christmas Eve on Sesame Street,/6W2DvQl7GkkWjzzXXEs6XopkpyM.jpg,#F6E7CC,23.475555555555555,1978
tt0331217,"35, 10751, 10402, 10770",1978-12-03,Christmas Eve on Sesame Street,/6W2DvQl7GkkWjzzXXEs6XopkpyM.jpg,#F6C412,7.931851851851852,1978
tt0331217,"35, 10751, 10402, 10770",1978-12-03,Christmas Eve on Sesame Street,/6W2DvQl7GkkWjzzXXEs6XopkpyM.jpg,#E3C412,5.2592592592592595,1978
tt0331217,"35, 10751, 10402, 10770",1978-12-03,Christmas Eve on Sesame Street,/6W2DvQl7GkkWjzzXXEs6XopkpyM.jpg,#C3352F,4.391111111111111,1978
tt0331217,"35, 10751, 10402, 10770",1978-12-03,Christmas Eve on Sesame Street,/6W2DvQl7GkkWjzzXXEs6XopkpyM.jpg,#38AA47,4.293333333333333,1978
tt0331217,"35, 10751, 10402, 10770",1978-12-03,Christmas Eve on Sesame Street,/6W2DvQl7GkkWjzzXXEs6XopkpyM.jpg,#F6E7CC,23.475555555555555,1978
tt0331217,"35, 10751, 10402, 10770",1978-12-03,Christmas Eve on Sesame Street,/6W2DvQl7GkkWjzzXXEs6XopkpyM.jpg,#F6C412,7.931851851851852,1978
tt0331217,"35, 10751, 10402, 10770",1978-12-03,Christmas Eve on Sesame Street,/6W2DvQl7GkkWjzzXXEs6XopkpyM.jpg,#E3C412,5.2592592592592595,1978
tt0331217,"35, 10751, 10402, 10770",1978-12-03,Christmas Eve on Sesame Street,/6W2DvQl7GkkWjzzXXEs6XopkpyM.jpg,#C3352F,4.391111111111111,1978
tt0331217,"35, 10751, 10402, 10770",1978-12-03,Christmas Eve on Sesame Street,/6W2DvQl7GkkWjzzXXEs6XopkpyM.jpg,#38AA47,4.293333333333333,1978
tt0331997,"10751, 35",1999-01-01,A Dog's Tale,/iQScdRwHArqhqotxedTjaVl1sPJ.jpg,#E4DFE9,14.100740740740742,1999
tt0331997,"10751, 35",1999-01-01,A Dog's Tale,/iQScdRwHArqhqotxedTjaVl1sPJ.jpg,#BC1713,11.602962962962964,1999
tt0331997,"10751, 35",1999-01-01,A Dog's Tale,/iQScdRwHArqhqotxedTjaVl1sPJ.jpg,#2F1713,7.084444444444444,1999
tt0331997,"10751, 35",1999-01-01,A Dog's Tale,/iQScdRwHArqhqotxedTjaVl1sPJ.jpg,#754237,7.063703703703704,1999
tt0331997,"10751, 35",1999-01-01,A Dog's Tale,/iQScdRwHArqhqotxedTjaVl1sPJ.jpg,#75A4E9,5.762962962962963,1999
tt0331997,"10751, 35",1999-01-01,A Dog's Tale,/iQScdRwHArqhqotxedTjaVl1sPJ.jpg,#E4DFE9,14.100740740740742,1999
tt0331997,"10751, 35",1999-01-01,A Dog's Tale,/iQScdRwHArqhqotxedTjaVl1sPJ.jpg,#BC1713,11.602962962962964,1999
tt0331997,"10751, 35",1999-01-01,A Dog's Tale,/iQScdRwHArqhqotxedTjaVl1sPJ.jpg,#2F1713,7.084444444444444,1999
tt0331997,"10751, 35",1999-01-01,A Dog's Tale,/iQScdRwHArqhqotxedTjaVl1sPJ.jpg,#754237,7.063703703703704,1999
tt0331997,"10751, 35",1999-01-01,A Dog's Tale,/iQScdRwHArqhqotxedTjaVl1sPJ.jpg,#75A4E9,5.762962962962963,1999
tt0331997,"10751, 35",1999-01-01,A Dog's Tale,/iQScdRwHArqhqotxedTjaVl1sPJ.jpg,#E4DFE9,14.100740740740742,1999
tt0331997,"10751, 35",1999-01-01,A Dog's Tale,/iQScdRwHArqhqotxedTjaVl1sPJ.jpg,#BC1713,11.602962962962964,1999
