"205457","1177 RAILROAD AVE GEORGETOWN MS 39078, , , ","Match","Exact","1177 RAILROAD AVE, GEORGETOWN, MS, 39078","-90.16527137185182,31.873442929282135","64322698","L"
"206778","1980 MS HWY 35 S CHARLESTON MS 38921, , , ","Match","Non_Exact","1980 STATE HWY 35, CASCILLA, MS, 38920","-90.06925308233059,33.922271091344385","608040462","R"
"204125","59 MEDGAR EVERS BLVD, FAYETTE, MS 39069, , , ","Match","Exact","59 MEDGAR EVERS BLVD, FAYETTE, MS, 39069","-91.05877794293895,31.71059375912671","65579795","R"
"205456","6110 BRUSHY CREEK RD GEORGETOWN MS 39078, , , ","Match","Non_Exact","6110 BRUSHY CREEK RD, CRYSTAL SPRINGS, MS, 39059","-90.22293528197696,31.92308012386735","636535458","L"
"206779","37 BROADWAY STREET PHILLIP MS 38950, , , ","No_Match"
"204124","26 CHURCH HILL RD, NATCHEZ, MS 39120, , , ","Match","Exact","26 CHURCH HILL RD, NATCHEZ, MS, 39120","-91.32607902804472,31.684148481887746","649437523","R"
"205455","COPIAH COUNTY FAIRGROUNDS 2040 WEST GALLMAN ROAD HAZLEHURST MS 39083, , , ","Match","Non_Exact","2040 W GALLMAN RD, HAZLEHURST, MS, 39083","-90.39980239768164,31.925852880833986","617346821","R"
"204123","1483 MAIN STREET, FAYETTE, MS 39069, , , ","No_Match"
"205454","11104 DENTVILLE RD HAZLEHURST MS 39083, , , ","Match","Exact","11104 DENTVILLE RD, HAZLEHURST, MS, 39083","-90.55614794255223,31.959345440801712","64317203","L"
"204122","12687 HWY 61, FAYETTE, MS 39069, , , ","No_Match"
"205453","200 S JACKSON ST CRYSTAL SPRINGS MS 39059, , , ","Match","Exact","200 S JACKSON ST, CRYSTAL SPRINGS, MS, 39059","-90.35746827826495,31.98599978410539","64318873","L"
"204121","3113 CANNONSBURG RD, FAYETTE, MS 39120, , , ","Match","Non_Exact","3113 CANNONSBURG RD, NATCHEZ, MS, 39120","-91.18926922976465,31.669540929830532","649434181","L"
"205452","26031 HWY 51 CRYSTAL SPRINGS MS 39059, , , ","Tie"
"204120","NA, , , ","No_Match"
"205451","210 LEE AVE CRYSTAL SPRINGS MS 39059, , , ","No_Match"
"205450","1004 CENTERPOINT LN HAZLEHURST MS 39083, , , ","Match","Exact","1004 CENTERPOINT LN, HAZLEHURST, MS, 39083","-90.49988270572942,31.815163035899957","612379201","R"
"206790","340 PEYTON ROAD COLDWATER MS 38618, , , ","Match","Exact","340 PEYTON RD, COLDWATER, MS, 38618","-89.97444131605153,34.68497258127462","80131707","L"
"206791","13247 ARKABUTLA ROAD COLDWATER MS 38618, , , ","No_Match"
"206792","5480 HIGHWAY 305 COLDWATER MS 38618, , , ","Match","Non_Exact","5480 HWY 305, HERNANDO, MS, 38632","-89.80878821459908,34.780401222367516","91837195","R"
"206793","1198 LYLES ROAD SENATOBIA MS 38668, , , ","Match","Exact","1198 LYLES RD, SENATOBIA, MS, 38668","-89.83674269429838,34.59642731098239","608122704","L"
"206794","8584 PALESTINE ROAD COLDWATER MS 38618, , , ","No_Match"
"206795","1206 POAGVILLE ROAD COLDWATER MS 38618, , , ","Match","Exact","1206 POAGVILLE RD, COLDWATER, MS, 38618","-89.86794450453186,34.68580379405165","608112476","L"
"206796","7791 PEYTON ROAD COLDWATER MS 38618, , , ","Match","Exact","7791 PEYTON RD, COLDWATER, MS, 38618","-89.86379727983541,34.68338215800742","608112840","R"
"204129","11516 RODNEY RD, LORMAN, MS 39096, , , ","No_Match"
"206797","15670 BROWNSFERRY ROAD SARAH MS 38665, , , ","No_Match"
"204128","1015 HWY 33, FAYETTE, MS 39069, , , ","Match","Exact","1015 STATE HWY 33, FAYETTE, MS, 39069","-91.075251144709,31.690568430788574","649395322","R"
"205459","640 GEORGETOWN ST HAZLEHURST MS 39083, , , ","Match","Exact","640 GEORGETOWN ST, HAZLEHURST, MS, 39083","-90.38457474075659,31.87212909957492","64321872","R"
"206798","1 FRENCHES ALLEY SENATOBIA MS 38668, , , ","No_Match"
"204127","22 BUCK RD, FAYETTE, MS 39069, , , ","Match","Exact","22 BUCK RD, FAYETTE, MS, 39069","-91.03330525929272,31.723944164844","65582649","R"
"205458","202 EAST WHITWORTH ST HAZLEHURST MS 39083, , , ","Match","Exact","202 E WHITWORTH ST, HAZLEHURST, MS, 39083","-90.38609760965363,31.867532000172446","64321030","L"
"206799","104 SOUTHERN STREET SENATOBIA MS 38668, , , ","Match","Non_Exact","104 SOUTHERN AVE, SENATOBIA, MS, 38668","-89.97509145525265,34.61353415405762","80133728","R"
"204137","OAK BOWERY ROAD, ELLISVILLE, MS 39437, , , ","No_Match"
"205468","480 LILLY VALLEY CH RD MOUNT OLIVE MS 39119, , , ","No_Match"
"206789","8225 ARKABUTLA ROAD COLDWATER MS 38618, , , ","Match","Exact","8225 ARKABUTLA RD, COLDWATER, MS, 38618","-90.12197126738886,34.69872121645801","639119253","R"
"204136","ANTIOCH ROAD, LAUREL, MS 39443, , , ","No_Match"
"205467","296 PITTMAN RD MOUNT OLIVE MS 39119, , , ","Match","Exact","296 PITTMAN RD, MOUNT OLIVE, MS, 39119","-89.71552877109974,31.691766413786013","2922792","L"
"204135","18236 HWY 28, UNION CHURCH, MS 39668, , , ","Match","Exact","18236 STATE HWY 28, UNION CHURCH, MS, 39668","-90.78647837575863,31.685518954141116","649452426","R"
"205466","101 MAIN & DOGWOOD COLLINS MS 39428, , , ","Tie"
"204134","942 MAIN ST, FAYETTE, MS 39069, , , ","No_Match"
"205465","1018 SPRING ST WESSON MS 39191, , , ","Match","Exact","1018 SPRING ST, WESSON, MS, 39191","-90.39893551646378,31.702090786776353","64323824","L"
"204133","5447 STAMPLEY RD, FAYETTE, MS 39069, , , ","Match","Exact","5447 STAMPLEY RD, FAYETTE, MS, 39069","-91.10170902718335,31.63060002349266","65582016","R"
"205464","4196 MONTICELLO RD WESSON MS 39191, , , ","Match","Exact","4196 MONTICELLO RD, WESSON, MS, 39191","-90.28589527735778,31.751090859080705","612385198","R"
"204132","5730 HWY 33, FAYETTE, MS 39069, , , ","No_Match"
"205463","1090 SHADY GROVE RD HAZLEHURST MS 39083, , , ","Match","Exact","1090 SHADY GROVE RD, HAZLEHURST, MS, 39083","-90.34677291944024,31.862213933161684","617347294","L"
"204131","5038 REDLICK RD, LORMAN, MS 39096, , , ","No_Match"
"205462","12072 HWY 51 HAZLEHURST MS 39083, , , ","Match","Exact","12072 HWY 51, HAZLEHURST, MS, 39083","-90.4101678795646,31.81551438576099","612379128","R"
"204130","77 HOLLYWOOD CHURCH, FAYETTE, MS 39069, , , ","No_Match"
"205461","122 S LOWE ST HAZLEHURST MS 39083, , , ","Match","Exact","122 S LOWE ST, HAZLEHURST, MS, 39083","-90.39800566880234,31.860336027238077","638750844","L"
"205460","1001 1 SIGNATURE DR HAZLEHURST MS 39083, , , ","Match","Non_Exact","1 SIGNATURE DR, HAZLEHURST, MS, 39083","-90.39446932785711,31.84594048209709","64330306","R"
"204139","5195 HIGHWAY 84 WEST, LAUREL, MS 39443, , , ","Match","Non_Exact","5195 US HWY 84, LAUREL, MS, 39443","-89.20378261761664,31.69583215027677","424409","R"
"204138","6518 HIGHWAY 84 WEST, SOSO, MS 39480, , , ","Match","Non_Exact","6518 US HWY 84, SOSO, MS, 39480","-89.3013425281398,31.67719822643977","612838100","R"
"205469","1863 HWY 84 W COLLINS MS 39428, , , ","Match","Non_Exact","1863 US HWY 84, COLLINS, MS, 39428","-89.41249738958174,31.706523653445288","639310907","L"
"204148","HIGHWAY 84 WEST, TAYLORSVILLE, MS 39168, , , ","No_Match"
"205479","66 LAKE DR COLLINS MS 39428, , , ","Match","Exact","66 LAKE DR, COLLINS, MS, 39428","-89.64809340458902,31.570903694675906","640196581","R"
"204147","DOGLEG ROAD, LAUREL, MS 39443, , , ","No_Match"
"205478","93 MELVIN MAULDIN RD COLLINS MS 39428, , , ","Match","Exact","93 MELVIN MAULDIN RD, COLLINS, MS, 39428","-89.47736719278248,31.68019227709982","2910047","L"
"204146","SPILLWAY ROAD, TAYLORSVILLE, MS 39168, , , ","No_Match"
"205477","1200 S DOGWOOD ST COLLINS MS 39428, , , ","No_Match"
"204145","101 N COURT STREET, ELLISVILLE, MS 39437, , , ","No_Match"
"205476","101 WILLOW ST SEMINARY MS 39479, , , ","No_Match"
"204144","CURRIE ROAD, ELLISVILLE, MS 39437, , , ","No_Match"
"205475","663 OLD HWY 49 SEMNARY MS 39479, , , ","Match","Non_Exact","663 OLD HWY 49, SEMINARY, MS, 39479","-89.42893826497351,31.493350686603264","640195997","L"
"204143","HIGHWAY 29 SOUTH, ELLISVILLE, MS 39437, , , ","No_Match"
"205474","518 ROCK HILL RD MOUNT OLIVE MS 39119, , , ","Match","Exact","518 ROCK HILL RD, MOUNT OLIVE, MS, 39119","-89.63465531999452,31.706513280893205","635267155","R"
"204142","COOKS AVENE, LAUREL, MS 39440, , , ","No_Match"
"205473","700 RICHMOND RD SUMRALL MS 39482, , , ","No_Match"
"204141","DUSTY ROAD, SOSO, MS 39480, , , ","No_Match"
"205472","2515 HWY 532 COLLINS MS 39428, , , ","Match","Non_Exact","2515 STATE HWY 532, TAYLORSVILLE, MS, 39168","-89.44830891235739,31.740276723682882","2915890","R"
"204140","10TH AVENUE, LAUREL, MS 39440, , , ","No_Match"
"205471","301 S FOURTH ST MOUNT OLIVE MS 39119, , , ","No_Match"
"205470","351 MITCHELL RD COLLINS MS 39428, , , ","No_Match"
"204149","LYON RANCH ROAD, ELLISVILLE, MS 39437, , , ","No_Match"
"204159","3217 AUDUBON DRIVE, LAUREL, MS 39440, , , ","Match","Exact","3217 AUDUBON DR, LAUREL, MS, 39440","-89.13922543206547,31.72981523484077","613364072","R"
"204158","LOWER MYRICK ROAD, LAUREL, MS 39443, , , ","No_Match"
"205489","9670 HIGHWAY 304 W HERNANDO MS 38632, , , ","Match","Non_Exact","9670 HWY 304, HERNANDO, MS, 38632","-90.16243129409065,34.83123793989216","617661682","L"
"204157","MOSELLE ROAD, MOSELLE, MS 39459, , , ","No_Match"
"205488","6050 ELMORE RD SOUTHAVEN MS 38671, , , ","Match","Exact","6050 ELMORE RD, SOUTHAVEN, MS, 38671","-89.98098195590205,34.9490311807009","91829850","L"
"204156","SPRINGHILL ROAD, LAUREL, MS 39443, , , ","No_Match"
"205487","2911 CENTRAL PKWY SOUTHAVEN MS 38671, , , ","No_Match"
"204155","MATTHEWS ROAD, LAUREL, MS 39443, , , ","No_Match"
"205486","8061 GERMANTOWN RD OLIVE BRANCH MS 38654, , , ","Match","Exact","8061 GERMANTOWN RD, OLIVE BRANCH, MS, 38654","-89.83064361053965,34.97743555976018","649557658","L"
"204154","ELLISVILLE BOULEVARD, LAUREL, MS 39440, , , ","No_Match"
"205485","7701 HWY 51 N SOUTHAVEN MS 38671, , , ","Tie"
"204153","415 NORTH 5TH AVENUE, LAUREL, MS 39440, , , ","Match","Exact","415 N 5TH AVE, LAUREL, MS, 39440","-89.13105067809892,31.69375412600624","412181","R"
"205484","3980 MALONE RD NESBIT MS 38651, , , ","Match","Non_Exact","3980 MALONE RD S, HERNANDO, MS, 38632","-89.9186496994376,34.802466140343256","91821448","R"
"204152","HIGHWAY 15 SOUTH, OVETT, MS 39464, , , ","Tie"
"205483","10145 HOLLY SPRINGS RD HERNANDO MS 38632, , , ","Match","Exact","10145 HOLLY SPRINGS RD, HERNANDO, MS, 38632","-89.80966450259518,34.803130558001214","91855313","L"
"204151","VICTORIA AVENUE, LAUREL, MS 39440, , , ","No_Match"
"205482","1496 SALEM CH RD COLLINS MS 39428, , , ","No_Match"
"204150","1419 2ND AVENUE, LAUREL, MS 39440, , , ","Match","Non_Exact","1419 N 2ND AVE, LAUREL, MS, 39440","-89.12753521707617,31.706922359421583","411914","R"
"205481","924 LAKE MIKE CONNER RD COLLINS MS 39428, , , ","Match","Exact","924 LAKE MIKE CONNER RD, COLLINS, MS, 39428","-89.61201430565563,31.617665468647658","2920050","R"
"205480","3220 HWY 49 COLLINS MS 39428, , , ","No_Match"
"204169","POOLE CREEK ROAD, LAUREL, MS 39443, , , ","No_Match"
"204168","ROOSEVELT STREET, ELLISVILLE, MS 39437, , , ","No_Match"
"205499","3360 CHURCH RD HORN LAKE MS 38637, , , ","Match","Exact","3360 CHURCH RD, HORN LAKE, MS, 38637","-90.0482280253787,34.93358849740042","649948357","R"
"204167","RAINEY ROAD, MOSELLE, MS 39459, , , ","No_Match"
"205498","2885 GOODMAN RD HORN LAKE MS 38637, , , ","Match","Non_Exact","2885 GOODMAN RD W, HORN LAKE, MS, 38637","-90.04509456120212,34.96257309879229","91831941","R"
"204166","HOWSE ROAD, LAUREL, MS 39443, , , ","No_Match"
"205497","6125 HURT RD HORN LAKE MS 38637, , , ","Match","Exact","6125 HURT RD, HORN LAKE, MS, 38637","-90.03430286153554,34.94980931843435","91824617","R"
"204165","HOLLY ROAD, LAUREL, MS 39443, , , ","No_Match"
"205496","2601 ELM ST HERNANDO MS 38632, , , ","Match","Exact","2601 ELM ST, HERNANDO, MS, 38632","-89.99820049426012,34.82300423234017","91822236","L"
"204164","HIGHWAY 590, ELLISVILLE, MS 39437, , , ","No_Match"
"205495","1100 MCINGVALE RD HERNANDO MS 38632, , , ","Match","Exact","1100 MCINGVALE RD, HERNANDO, MS, 38632","-89.97214113270371,34.84380544383902","637660556","R"
"204163","HIGHWAY 11 SOUTH, LAUREL, MS 39443, , , ","No_Match"
"205494","3436 MCCRACKEN RD HERNANDO MS 38632, , , ","Match","Exact","3436 MCCRACKEN RD, HERNANDO, MS, 38632","-89.97180250033108,34.8103839851654","639571265","R"
"204162","UPPER OVETT ROAD, OVETT, MS 39464, , , ","No_Match"
