year,nearest_overall,n
2014,#00007F,36.76444444444444
2014,#007F00,76.6637037037037
2014,#007F7F,109.93185185185185
2014,#007FFF,150.41185185185185
2014,#7F0000,455.16740740740744
2014,#7F7F00,193.12
2014,#7F7F7F,844.1155555555556
2014,#7F7FFF,68.48
2014,#7FFFFF,134.22518518518518
2014,#FF0000,8.557037037037036
2014,#FF7F7F,298.76444444444445
2014,#FFFF00,12.266666666666666
2014,#FFFF7F,327.85185185185185
2014,#FFFFFF,2156.5837037037036
2015,#000000,2320.088888888889
2015,#00007F,291.3837037037037
2015,#0000FF,4.494814814814815
2015,#007F00,59.007407407407406
2015,#007F7F,205.90814814814814
2015,#007FFF,4.308148148148148
2015,#00FFFF,6.5600000000000005
2015,#7F0000,439.20592592592595
2015,#7F007F,13.742222222222221
2015,#7F7F00,118.35259259259259
2015,#7F7F7F,967.677037037037
2015,#7F7FFF,49.1437037037037
2015,#7FFFFF,185.56740740740742
2015,#FF0000,24.254814814814814
2015,#FF007F,14.78222222222222
2015,#FF7F00,10.42962962962963
2015,#FF7F7F,151.40740740740742
2015,#FF7FFF,46.74370370370371
2015,#FFFF7F,200.54222222222222
2015,#FFFFFF,1789.8074074074075
2016,#000000,2325.837037037037
2016,#00007F,77.73333333333333
2016,#0000FF,15.336296296296295
2016,#007F00,123.0962962962963
2016,#007F7F,77.12296296296296
2016,#00FF7F,26.038518518518515
2016,#00FFFF,29.14666666666667
2016,#7F0000,478.53925925925927
2016,#7F7F00,184.34962962962965
2016,#7F7F7F,716.5925925925926
2016,#7F7FFF,52.02074074074074
2016,#7FFFFF,233.34814814814814
2016,#FF0000,168.7111111111111
2016,#FF7F7F,163.87851851851852
2016,#FFFF7F,339.02814814814815
2016,#FFFFFF,2046.4207407407407
2017,#000000,3186.5007407407406
2017,#00007F,192.62814814814814
2017,#007F00,94.72888888888889
2017,#007F7F,322.47407407407405
2017,#007FFF,31.599999999999998
2017,#00FFFF,15.21185185185185
2017,#7F0000,766.3881481481482
2017,#7F007F,8.071111111111112
2017,#7F7F00,299.48740740740743
2017,#7F7F7F,964.9629629629629
2017,#7F7FFF,32.18666666666667
2017,#7FFF00,17.75111111111111
2017,#7FFFFF,196.8711111111111
2017,#FF0000,96.66962962962963
2017,#FF007F,19.555555555555554
2017,#FF7F00,12.071111111111112
2017,#FF7F7F,468.0325925925926
2017,#FF7FFF,13.155555555555555
2017,#FFFF00,14.921481481481482
2017,#FFFF7F,423.48148148148147
2017,#FFFFFF,2724.2933333333335
2018,#000000,3665.739259259259
2018,#00007F,200.35851851851854
2018,#007F00,169.5525925925926
2018,#007F7F,186.5185185185185
2018,#007FFF,112.82962962962962
2018,#7F0000,962.0918518518519
2018,#7F007F,18.293333333333337
2018,#7F7F00,260.5274074074074
2018,#7F7F7F,1494.8325925925926
2018,#7F7FFF,103.76
2018,#7FFFFF,185.9111111111111
2018,#FF0000,22.755555555555553
2018,#FF7F7F,713.8874074074074
2018,#FF7FFF,17.404444444444447
2018,#FFFF7F,341.1822222222222
2018,#FFFFFF,3483.1881481481482
2019,#000000,5040.447407407408
2019,#00007F,605.4133333333333
2019,#007F00,2.9392592592592592
2019,#007F7F,159.13777777777779
2019,#007FFF,57.188148148148144
2019,#7F0000,1084.1096296296296
2019,#7F007F,53.12888888888889
2019,#7F7F00,374.4385185185185
2019,#7F7F7F,1384.1777777777777
2019,#7F7FFF,166.64592592592592
2019,#7FFFFF,154.91555555555556
2019,#FF0000,117.51407407407407
2019,#FF007F,65.77777777777777
2019,#FF7F7F,770.4118518518518
2019,#FF7FFF,5.754074074074074
2019,#FFFF7F,832.5481481481481
2019,#FFFFFF,3589.345185185185
2020,#000000,4030.4474074074074
2020,#00007F,546.7792592592592
2020,#007F00,222.54222222222222
2020,#007F7F,218.02074074074073
2020,#007FFF,40.12444444444444
2020,#00FF7F,11.597037037037037
2020,#7F0000,1098.7940740740742
2020,#7F007F,31.69185185185185
2020,#7F7F00,317.44888888888886
2020,#7F7F7F,1630.2696296296297
2020,#7F7FFF,60.85629629629629
2020,#7FFF7F,33.45777777777778
2020,#7FFFFF,390.9866666666667
2020,#FF0000,73.02222222222221
2020,#FF007F,4.177777777777777
2020,#FF7F7F,1028.4503703703704
2020,#FF7FFF,66.14518518518518
2020,#FFFF7F,731.9111111111112
2020,#FFFFFF,5476.96
2021,#000000,5005.0488888888885
2021,#00007F,429.0074074074074
2021,#007F00,149.68
2021,#007F7F,327.3037037037037
2021,#007FFF,38.98074074074074
2021,#00FF00,6.127407407407407
2021,#7F0000,1377.4044444444444
2021,#7F007F,31.122962962962962
2021,#7F7F00,319.24444444444447
2021,#7F7F7F,1899.7985185185184
2021,#7F7FFF,181.65037037037038
2021,#7FFF7F,9.14962962962963
2021,#7FFFFF,552.5866666666667
2021,#FF0000,341.33037037037036
2021,#FF7F00,66.65481481481481
2021,#FF7F7F,583.9170370370371
2021,#FF7FFF,79.34518518518519
2021,#FFFF00,15.54962962962963
2021,#FFFF7F,548.7822222222222
2021,#FFFFFF,6456.405925925926
2022,#000000,4839.3303703703705
2022,#00007F,494.88296296296295
2022,#007F00,221.31851851851852
2022,#007F7F,479.43111111111114
2022,#007FFF,24.52444444444444
2022,#00FFFF,9.342222222222222
2022,#7F0000,1756.2577777777778
2022,#7F007F,70.32888888888888
2022,#7F7F00,371.5437037037037
2022,#7F7F7F,2011.9555555555555
2022,#7F7FFF,217.35111111111112
2022,#7FFF7F,4.96
2022,#7FFFFF,331.8074074074074
2022,#FF0000,144.3525925925926
2022,#FF007F,12.106666666666667
2022,#FF7F00,18.400000000000002
2022,#FF7F7F,773.3125925925926
2022,#FF7FFF,21.78666666666667
2022,#FFFF00,25.884444444444444
2022,#FFFF7F,958.5837037037037
2022,#FFFFFF,3760.4474074074074
2023,#000000,1841.677037037037
2023,#00007F,155.05777777777777
2023,#007F00,148.25777777777776
2023,#007F7F,104.44444444444444
2023,#007FFF,36.275555555555556
2023,#7F0000,606.8711111111111
2023,#7F007F,32.776296296296294
2023,#7F7F00,102.91555555555556
2023,#7F7F7F,915.1911111111111
2023,#7F7FFF,69.74814814814815
2023,#7FFFFF,175.13777777777779
2023,#FF0000,92.23703703703704
2023,#FF7F00,14.70814814814815
2023,#FF7F7F,281.45185185185187
2023,#FF7FFF,17.38074074074074
2023,#FFFF7F,357.1911111111111
2023,#FFFFFF,1960.7762962962963
