year,nearest_overall,n
2000,#3F003F,18.189629629629632
2000,#3F3F00,40.30518518518518
2000,#3F3F3F,55.86074074074074
2000,#3F3F7F,68.58666666666667
2000,#3F3FBF,66.31703703703704
2000,#3F7F7F,14.115555555555556
2000,#3F7FBF,30.195555555555558
2000,#3FBF3F,132.88888888888889
2000,#7F0000,99.11999999999999
2000,#7F3F00,60.52444444444444
2000,#7F3F3F,26.592592592592595
2000,#7F7F7F,23.851851851851855
2000,#7F7FBF,41.2562962962963
2000,#7F7FFF,9.653333333333332
2000,#7FBFFF,6.21037037037037
2000,#BF3F00,17.99111111111111
2000,#BF3F3F,16.936296296296295
2000,#BF7F3F,17.484444444444446
2000,#BF7F7F,17.961481481481478
2000,#BF7FBF,24.62222222222222
2000,#BF7FFF,4.346666666666667
2000,#BFBF7F,9.297777777777778
2000,#BFBFBF,26.46814814814815
2000,#BFBFFF,171.76
2000,#BFFFBF,11.706666666666667
2000,#BFFFFF,151.60592592592593
2000,#FF3F3F,6.885925925925926
2000,#FF7F00,7.65037037037037
2000,#FFBF00,12
2000,#FFBF7F,17.04888888888889
2000,#FFBFBF,67.98518518518519
2000,#FFBFFF,20.794074074074075
2000,#FFFFBF,120.89481481481481
2000,#FFFFFF,433.7540740740741
2001,#000000,117.64444444444445
2001,#00003F,46.275555555555556
2001,#003F3F,70.30222222222221
2001,#003F7F,37.78962962962963
2001,#3F0000,33.45481481481482
2001,#3F3F00,71.21777777777777
2001,#3F3F3F,20.133333333333333
2001,#3F3F7F,13.537777777777777
2001,#3F3FBF,32.355555555555554
2001,#3F7FBF,23.537777777777777
2001,#3FBFFF,20.266666666666666
2001,#7F0000,28.72296296296296
2001,#7F3F00,8.385185185185186
2001,#7F3F3F,75.84592592592593
2001,#7F3F7F,26.684444444444445
2001,#7F7F7F,15.134814814814815
2001,#7F7FFF,54.94222222222222
2001,#7FBFBF,6.13037037037037
2001,#7FBFFF,21.26222222222222
2001,#BF0000,29.955555555555556
2001,#BF3F3F,12.278518518518519
2001,#BF7F3F,12.877037037037036
2001,#BF7F7F,44.02666666666667
2001,#BFBFBF,105.63259259259259
2001,#BFBFFF,38.21037037037037
2001,#BFFFFF,132.3437037037037
2001,#FF0000,9.463703703703704
2001,#FF3F00,34.24592592592593
2001,#FF3F3F,9.155555555555555
2001,#FFBFBF,132.1125925925926
2001,#FFBFFF,48.42962962962963
2001,#FFFFFF,376.64
2002,#000000,485.1644444444444
2002,#00003F,37.197037037037035
2002,#003F3F,11.614814814814816
2002,#003F7F,28.142222222222223
2002,#3F0000,66.21925925925926
2002,#3F003F,20.63111111111111
2002,#3F3F00,44.84444444444444
2002,#3F3F3F,160.30814814814815
2002,#3F3F7F,102.09185185185186
2002,#3F7F7F,30.974814814814813
2002,#7F0000,47.952592592592595
2002,#7F003F,26.54222222222222
2002,#7F007F,10.56
2002,#7F3F3F,54.897777777777776
2002,#7F7F3F,60.45925925925926
2002,#7F7F7F,100.06518518518519
2002,#7FBF7F,0.965925925925926
2002,#7FBFFF,12.008888888888889
2002,#BF003F,17.884444444444444
2002,#BF3F00,15.47851851851852
2002,#BF3F3F,25.493333333333332
2002,#BF7F3F,2.5748148148148147
2002,#BF7F7F,2.96
2002,#BF7FBF,18.328888888888887
2002,#BFBF7F,22.477037037037036
2002,#BFBFBF,231.2296296296296
2002,#BFBFFF,17.534814814814816
2002,#BFFFFF,64.85037037037037
2002,#FFBF7F,5.946666666666667
2002,#FFBFBF,141.14962962962963
2002,#FFFF7F,34.19555555555556
2002,#FFFFBF,66.72592592592594
2002,#FFFFFF,218.03555555555556
2003,#000000,205.14074074074074
2003,#00003F,11.662222222222223
2003,#003F00,31.013333333333335
2003,#003F7F,20.613333333333333
2003,#007F3F,10.906666666666668
2003,#007FBF,29.199999999999996
2003,#3F0000,48.49185185185185
2003,#3F3F00,40.94518518518518
2003,#3F3F3F,110.53925925925927
2003,#3F3F7F,66.49777777777777
2003,#3F7FBF,29.90222222222222
2003,#3FBFBF,147.09925925925924
2003,#7F0000,36.373333333333335
2003,#7F3F3F,13.217777777777778
2003,#7F3F7F,56.85925925925926
2003,#7F7F00,8.862222222222222
2003,#7F7F3F,7.9407407407407415
2003,#7F7F7F,50.48888888888889
2003,#7F7FBF,34.24
2003,#7FBFBF,26.27555555555556
2003,#BF0000,256.73185185185184
2003,#BF3F00,6.402962962962963
2003,#BF3F3F,28.346666666666664
2003,#BF7F3F,12.379259259259259
2003,#BF7F7F,15.83111111111111
2003,#BFBFBF,76.39999999999999
2003,#BFBFFF,17.543703703703706
2003,#BFFFFF,42.19851851851852
2003,#FF3F3F,14.862222222222222
2003,#FFBFBF,158.94222222222223
2003,#FFFFBF,84.46222222222222
2003,#FFFFFF,439.54370370370367
2004,#000000,304.7851851851852
2004,#00003F,57.69481481481481
2004,#00007F,10.882962962962964
2004,#003F00,36.08
2004,#003F3F,51.389629629629624
2004,#003F7F,58.29333333333334
2004,#003FBF,47.85185185185185
2004,#007FBF,103.48444444444445
2004,#3F0000,227.84
2004,#3F003F,12.551111111111112
2004,#3F3F00,27.75111111111111
2004,#3F3F3F,172.8651851851852
2004,#3F3F7F,22.933333333333334
2004,#3F3FBF,11.188148148148148
2004,#3F7F3F,21.26222222222222
2004,#3F7F7F,8.18962962962963
2004,#3F7FBF,30.242962962962963
2004,#7F0000,6.684444444444444
2004,#7F3F00,11.265185185185185
2004,#7F3F3F,144.63111111111112
2004,#7F3F7F,16.871111111111112
2004,#7F3FBF,14.631111111111112
2004,#7F7F3F,24.55703703703704
2004,#7F7F7F,43.37777777777778
2004,#7F7FBF,22.962962962962965
2004,#7FBFBF,34.586666666666666
2004,#7FBFFF,6.201481481481482
2004,#7FFFFF,13.911111111111111
2004,#BF0000,16.334814814814813
2004,#BF3F00,12.432592592592592
2004,#BF3F3F,101.89037037037038
2004,#BF7F3F,5.1970370370370365
2004,#BF7FBF,16.672592592592594
2004,#BFBF7F,54.98666666666667
2004,#BFBFBF,83.81333333333333
2004,#BFBFFF,95.00740740740741
2004,#BFFFBF,16.877037037037038
2004,#BFFFFF,82.88
2004,#FF3F00,4.503703703703703
2004,#FFBF7F,89.00740740740741
2004,#FFBFBF,308.4711111111111
2004,#FFBFFF,24.275555555555556
2004,#FFFFBF,211.98518518518517
2004,#FFFFFF,572.8207407407408
2005,#000000,685.0192592592592
2005,#00003F,142.91259259259257
2005,#00007F,35.58222222222223
2005,#003F3F,47.46962962962963
2005,#003F7F,155.12
2005,#007FFF,29.967407407407407
2005,#00BFFF,3.0666666666666664
2005,#3F0000,53.29481481481481
2005,#3F003F,11.496296296296297
2005,#3F3F00,12.93925925925926
2005,#3F3F3F,156.1540740740741
2005,#3F7FBF,9.037037037037036
2005,#3FBF3F,10.302222222222222
2005,#7F007F,22.515555555555558
2005,#7F3F3F,59.19111111111111
2005,#7F3F7F,11.413333333333334
2005,#7F7F3F,31.703703703703706
2005,#7F7F7F,26.725925925925925
2005,#7F7FBF,11.294814814814815
2005,#7F7FFF,9.807407407407407
2005,#7FBFBF,15.623703703703706
2005,#7FBFFF,10.103703703703705
2005,#BF0000,7.294814814814815
2005,#BF003F,4.6755555555555555
2005,#BF3F3F,35.318518518518516
2005,#BF7F7F,55.64740740740741
2005,#BF7FBF,18.16888888888889
2005,#BFBF7F,7.522962962962963
2005,#BFBFBF,174.7051851851852
2005,#BFBFFF,66.10962962962964
2005,#BFFF7F,7.804444444444444
2005,#BFFFBF,2.7259259259259263
2005,#BFFFFF,37.27407407407407
2005,#FF3F3F,2.888888888888889
2005,#FF7F7F,7.685925925925926
2005,#FFBF3F,3.928888888888889
2005,#FFBFBF,120.36148148148149
2005,#FFBFFF,11.733333333333333
2005,#FFFFBF,175.92592592592592
2005,#FFFFFF,283.8992592592593
2006,#000000,318.18666666666667
2006,#00003F,88.63407407407406
2006,#003F00,25.285925925925927
2006,#003F3F,16.16
2006,#003F7F,28.068148148148147
2006,#003FBF,27.45777777777778
2006,#007F3F,10.210370370370372
2006,#007FBF,80.96888888888888
2006,#007FFF,31.831111111111113
2006,#3F0000,263.8992592592593
2006,#3F3F00,125.25629629629628
2006,#3F3F3F,253.38666666666668
2006,#3F3F7F,16.548148148148147
2006,#3F3FBF,17.235555555555553
2006,#3F7F7F,52.21333333333333
2006,#3FBFFF,11.537777777777777
2006,#7F0000,36.900740740740744
2006,#7F3F00,5.466666666666667
2006,#7F3F3F,62.82666666666667
2006,#7F7F3F,45.842962962962964
2006,#7F7F7F,98.21037037037037
2006,#7F7FBF,70.63111111111111
2006,#7FBF7F,7.511111111111111
2006,#7FBFFF,112.97777777777779
2006,#BF003F,56.24888888888889
2006,#BF3F00,64.56888888888889
2006,#BF3F3F,44.45925925925926
2006,#BF7F3F,17.06962962962963
2006,#BF7F7F,56.82962962962963
2006,#BFBF7F,83.1762962962963
2006,#BFBFBF,257.48148148148147
2006,#BFBFFF,72.28444444444445
2006,#BFFFBF,22.64
2006,#BFFFFF,57.23555555555556
2006,#FFBFBF,274.55407407407404
2006,#FFBFFF,65.34814814814814
2006,#FFFFBF,225.5940740740741
2006,#FFFFFF,360.3377777777778
2007,#000000,322.0325925925926
2007,#00003F,76.18962962962964
2007,#00007F,21.297777777777778
2007,#003F3F,37.81925925925926
2007,#003F7F,61.01333333333333
2007,#007F7F,34.07111111111111
2007,#007FBF,76.38814814814815
2007,#00BFFF,16.93037037037037
2007,#3F0000,247.08444444444444
2007,#3F003F,39.724444444444444
2007,#3F3F00,28.337777777777777
2007,#3F3F3F,130.34074074074076
2007,#3F3F7F,6.764444444444444
2007,#3F7F00,13.475555555555555
2007,#3F7F3F,26.062222222222225
2007,#3F7F7F,51.819259259259255
2007,#3F7FBF,31.05185185185185
2007,#3F7FFF,13.724444444444444
2007,#7F0000,37.28296296296296
2007,#7F3F00,22.382222222222218
2007,#7F3F3F,87.7362962962963
2007,#7F7F3F,11.786666666666665
2007,#7F7F7F,71.69777777777777
2007,#7F7FBF,76.69333333333334
2007,#7FBFBF,12.376296296296296
2007,#BF0000,25.377777777777776
2007,#BF003F,28.96
2007,#BF3F00,9.36
2007,#BF3F3F,55.007407407407406
2007,#BF7F3F,3.597037037037037
2007,#BF7F7F,80.2637037037037
2007,#BFBF7F,54.30222222222223
2007,#BFBFBF,195.83407407407407
2007,#BFBFFF,28.75555555555556
2007,#BFFFFF,48.773333333333326
2007,#FF003F,7.591111111111111
2007,#FF7F3F,2.5214814814814814
2007,#FF7F7F,23.599999999999998
2007,#FFBF3F,6.921481481481481
2007,#FFBF7F,7.798518518518518
2007,#FFBFBF,321.9851851851852
2007,#FFFF00,9.558518518518518
2007,#FFFF3F,5.647407407407408
2007,#FFFF7F,17.623703703703704
2007,#FFFFBF,257.3096296296296
2007,#FFFFFF,472.54814814814813
2008,#000000,514.6844444444445
2008,#00003F,295.04592592592593
2008,#00007F,45.13185185185185
2008,#003F3F,43.09037037037037
2008,#003F7F,35.825185185185184
2008,#003FBF,27.982222222222223
2008,#007F3F,7.635555555555555
2008,#007FFF,1.576296296296296
2008,#00BFFF,36.32
2008,#3F0000,165.94666666666666
2008,#3F003F,4.2844444444444445
2008,#3F3F00,53.14962962962963
2008,#3F3F3F,289.7837037037037
2008,#3F3F7F,122.80296296296297
2008,#3F3FBF,28.37925925925926
2008,#3F7F7F,22.595555555555556
2008,#7F0000,17.37777777777778
2008,#7F3F3F,90.48296296296296
2008,#7F3F7F,14.607407407407408
2008,#7F7F3F,35.53777777777778
2008,#7F7F7F,125.65925925925926
2008,#7FBFBF,8.64
2008,#7FBFFF,10.99851851851852
2008,#BF0000,36.50074074074074
2008,#BF003F,36.157037037037036
2008,#BF3F3F,24.915555555555553
2008,#BF7F3F,4.897777777777778
2008,#BF7F7F,61.6562962962963
2008,#BFBF7F,62.284444444444446
2008,#BFBFBF,406.0562962962963
2008,#BFBFFF,52.74666666666667
2008,#BFFFFF,86.07703703703703
2008,#FF0000,7.342222222222222
2008,#FF003F,34.986666666666665
2008,#FF3F3F,7.395555555555556
2008,#FF7F3F,36.41777777777778
2008,#FFBF3F,15.940740740740742
2008,#FFBF7F,3.52
2008,#FFBFBF,290.10962962962964
2008,#FFBFFF,33.662222222222226
2008,#FFFF00,10.657777777777778
2008,#FFFFBF,348.31111111111113
2008,#FFFFFF,509.70074074074074
2009,#000000,133.67407407407407
2009,#00003F,81.36000000000001
2009,#007F7F,13.146666666666668
2009,#007FBF,15.84
2009,#3F0000,236.56
2009,#3F003F,4.743703703703703
2009,#3F3F00,22.61333333333333
2009,#3F3F3F,139.21481481481482
2009,#3F3F7F,24.72
2009,#3F7F00,10.835555555555555
2009,#3F7F3F,8.302222222222222
2009,#3F7F7F,7.970370370370371
2009,#7F0000,54.595555555555556
2009,#7F3F00,29.434074074074076
2009,#7F3F3F,40.162962962962965
2009,#7F7F3F,18.426666666666666
2009,#7F7F7F,70.83259259259259
2009,#7FBF7F,4.50074074074074
2009,#BF0000,151.59703703703704
2009,#BF3F00,19.475555555555555
2009,#BF7F3F,58.888888888888886
2009,#BF7F7F,19.146666666666665
2009,#BFBF7F,10.79111111111111
2009,#BFBFBF,136.49185185185186
2009,#BFBFFF,37.23851851851852
2009,#BFFFBF,16.88
2009,#BFFFFF,47.89925925925927
2009,#FF3F3F,20.275555555555552
2009,#FF7F3F,26.19851851851852
2009,#FF7F7F,7.688888888888889
2009,#FFBF7F,29.351111111111113
2009,#FFBFBF,329.7837037037037
2009,#FFFF00,83.71555555555554
2009,#FFFFBF,126.28148148148149
2009,#FFFFFF,465.0696296296297
2010,#000000,366.8088888888889
2010,#00003F,42.12148148148148
2010,#00007F,9.173333333333334
2010,#003F00,72.1511111111111
2010,#003F3F,40.63703703703703
2010,#003F7F,83.4162962962963
2010,#3F0000,82.2637037037037
2010,#3F003F,47.67407407407408
2010,#3F3F00,22.657777777777778
2010,#3F3F3F,147.95555555555555
2010,#3F3F7F,34.00296296296297
2010,#3F7F3F,32.30222222222223
2010,#3F7F7F,6.002962962962963
2010,#7F0000,95.3125925925926
2010,#7F3F00,32.07111111111111
2010,#7F3F3F,79.48444444444443
2010,#7F3F7F,5.602962962962963
2010,#7F7F3F,18.93925925925926
2010,#7F7F7F,112.74074074074075
2010,#7F7FBF,22.625185185185185
2010,#7FBF3F,14.266666666666666
2010,#7FBF7F,10.293333333333333
2010,#7FBFBF,32.687407407407406
2010,#7FFFBF,13.964444444444444
2010,#BF0000,48.62222222222222
2010,#BF3F00,100.91555555555556
2010,#BF3F3F,19.404444444444444
2010,#BF7F3F,16.296296296296298
2010,#BF7F7F,36.30518518518519
2010,#BFBFBF,116.41481481481482
2010,#BFBFFF,27.62074074074074
2010,#BFFFFF,98.61037037037038
2010,#FF003F,17.89333333333333
2010,#FF3F3F,11.845925925925926
2010,#FF3F7F,120.0888888888889
2010,#FFBF3F,31.59407407407408
2010,#FFBF7F,3.262222222222222
2010,#FFBFBF,89.4874074074074
2010,#FFFF00,23.866666666666667
2010,#FFFF3F,5.226666666666667
2010,#FFFFBF,80.76444444444445
2010,#FFFFFF,237.8074074074074
2011,#000000,347.5911111111111
2011,#00003F,121.36296296296297
2011,#00007F,17.665185185185187
2011,#003F00,33.90814814814814
2011,#003F3F,47.111111111111114
2011,#003F7F,36.09777777777777
2011,#007F00,18.826666666666664
2011,#007F3F,26.604444444444447
2011,#007FBF,15.102222222222224
2011,#007FFF,43.724444444444444
2011,#00BFBF,37.46666666666667
2011,#3F0000,347.97333333333336
2011,#3F003F,40.30222222222222
2011,#3F3F00,36.61037037037037
2011,#3F3F3F,244.05037037037036
2011,#3F3F7F,86.13925925925926
2011,#3F7F7F,15.84
2011,#3F7FBF,17.35111111111111
2011,#3F7FFF,10.968888888888888
2011,#3FBFBF,14.248888888888887
2011,#3FBFFF,49.022222222222226
2011,#7F0000,87.24444444444444
2011,#7F007F,3.3125925925925928
2011,#7F3F00,29.869629629629628
2011,#7F3F3F,125.82814814814814
2011,#7F7F3F,63.925925925925924
2011,#7F7F7F,82.85925925925926
2011,#7F7FBF,29.93185185185185
2011,#7FBFFF,43.36
2011,#7FFFFF,15.040000000000001
2011,#BF0000,128.46222222222224
2011,#BF003F,6.645925925925926
2011,#BF007F,2.8651851851851853
2011,#BF3F3F,18.894814814814815
2011,#BF7F3F,14.269629629629629
2011,#BF7F7F,56.66370370370371
2011,#BFBF7F,49.79259259259259
2011,#BFBFBF,259.78962962962964
2011,#BFBFFF,68.94814814814815
2011,#BFFFBF,15.351111111111113
2011,#BFFFFF,417.3125925925926
2011,#FF0000,3.6533333333333333
2011,#FF003F,9.481481481481481
2011,#FF7FBF,15.437037037037038
2011,#FFBF3F,5.967407407407407
2011,#FFBF7F,26.666666666666664
2011,#FFBFBF,469.8251851851852
2011,#FFBFFF,22.924444444444443
2011,#FFFF7F,30.062222222222225
2011,#FFFFBF,155.19703703703703
2011,#FFFFFF,952.3911111111111
2012,#000000,392.1896296296296
2012,#00003F,42.19259259259259
2012,#00007F,12.642962962962962
2012,#0000BF,5.875555555555556
2012,#003F00,35.88148148148148
2012,#003F3F,197.2237037037037
2012,#003F7F,76.49777777777778
2012,#007FBF,39.15555555555555
2012,#00BFBF,41.32444444444444
2012,#00BFFF,19.519999999999996
2012,#3F0000,629.1614814814815
2012,#3F003F,55.79851851851852
2012,#3F3F00,73.91111111111111
2012,#3F3F3F,238.95703703703703
2012,#3F3F7F,36.776296296296294
2012,#3F3FBF,14.497777777777777
2012,#3F7F3F,11.905185185185186
2012,#3F7F7F,16.965925925925927
2012,#3F7FBF,65.9674074074074
2012,#3F7FFF,18.894814814814815
2012,#3FBFBF,19.25037037037037
2012,#3FBFFF,15.253333333333334
2012,#7F0000,208.22222222222223
2012,#7F3F00,31.68888888888889
2012,#7F3F3F,135.4874074074074
2012,#7F7F3F,46.75555555555555
2012,#7F7F7F,157.6414814814815
2012,#7F7FBF,19.022222222222222
2012,#7F7FFF,22.30222222222222
2012,#7FBFBF,9.688888888888888
2012,#7FBFFF,30.01185185185185
2012,#7FFFFF,24.645925925925926
2012,#BF0000,145.03407407407408
2012,#BF3F3F,4.183703703703704
2012,#BF7F3F,57.02518518518519
2012,#BF7F7F,111.89037037037036
2012,#BF7FBF,30.195555555555558
2012,#BFBF7F,82.29925925925926
2012,#BFBFBF,354.5925925925926
2012,#BFBFFF,55.12592592592593
2012,#BFFFBF,13.235555555555555
2012,#BFFFFF,219.71555555555554
2012,#FF0000,23.68
2012,#FF3F3F,11.940740740740742
2012,#FF7F7F,17.875555555555557
2012,#FFBF3F,14.755555555555556
2012,#FFBF7F,34.026666666666664
2012,#FFBFBF,951.5437037037037
2012,#FFBFFF,180.93037037037035
2012,#FFFFBF,323.6592592592593
2012,#FFFFFF,822.4207407407407
2013,#000000,947.3629629629629
2013,#00003F,27.119999999999997
2013,#00007F,33.29185185185185
2013,#003F00,85.5911111111111
2013,#003F3F,73.40148148148148
2013,#003FBF,14.035555555555554
2013,#007F7F,30.974814814814817
2013,#007FBF,4.4474074074074075
2013,#3F0000,747.0962962962963
2013,#3F003F,58.16592592592593
2013,#3F3F00,89.78370370370371
2013,#3F3F3F,184.79703703703703
2013,#3F3F7F,13.17925925925926
2013,#3F7F3F,19.582222222222224
2013,#3F7F7F,31.42814814814815
2013,#3F7FBF,16.474074074074075
2013,#7F0000,159.78666666666666
2013,#7F003F,44.275555555555556
2013,#7F3F00,19.783703703703704
2013,#7F3F3F,182.23111111111112
2013,#7F7F3F,81.55259259259259
2013,#7F7F7F,75.36592592592594
2013,#7F7FBF,39.84888888888889
2013,#7FBF7F,3.6592592592592594
2013,#7FBFBF,43.57037037037037
2013,#BF0000,123.0488888888889
2013,#BF3F3F,75.91407407407408
2013,#BF7F3F,80.26074074074074
2013,#BF7F7F,246.9362962962963
2013,#BFBF7F,89.10518518518518
2013,#BFBFBF,277.37185185185183
2013,#BFBFFF,83.17037037037036
2013,#BFFFFF,152.4651851851852
2013,#FF0000,49.839999999999996
2013,#FF3F00,7.608888888888889
2013,#FF7FBF,11.013333333333334
2013,#FFBF7F,51.88444444444445
2013,#FFBFBF,696.1214814814815
2013,#FFBFFF,100.90666666666667
2013,#FFFF00,11.86962962962963
2013,#FFFF3F,54.044444444444444
2013,#FFFFBF,100.73185185185184
2013,#FFFFFF,890.9451851851852
2014,#000000,537.2207407407408
2014,#00003F,103.40444444444445
2014,#003F00,33.8162962962963
2014,#003F3F,56.15703703703703
2014,#003F7F,23.50814814814815
2014,#007F3F,12.296296296296298
2014,#007F7F,16.11259259259259
2014,#007FBF,90.04444444444445
2014,#00BFBF,17.955555555555556
2014,#3F0000,558.08
2014,#3F3F00,259.77777777777777
2014,#3F3F3F,190.5214814814815
2014,#3F3F7F,47.68296296296296
2014,#3F3FBF,20.995555555555555
2014,#3F7F00,24.88
2014,#3F7FBF,97.77481481481482
2014,#3FBFBF,20.293333333333333
2014,#3FBFFF,55.38666666666666
2014,#7F0000,104.45037037037036
2014,#7F3F00,25.093333333333334
2014,#7F3F3F,199.87259259259258
2014,#7F3F7F,19.973333333333333
2014,#7F7F3F,127.76
2014,#7F7F7F,168.3022222222222
2014,#7F7FBF,74.35555555555555
2014,#7FBFBF,42.01185185185185
2014,#7FBFFF,17.386666666666667
2014,#7FFFFF,17.33925925925926
2014,#BF0000,27.437037037037037
2014,#BF003F,23.712592592592593
2014,#BF3F00,15.137777777777778
2014,#BF3F3F,6.402962962962963
2014,#BF7F3F,87.17925925925925
2014,#BF7F7F,276.8859259259259
2014,#BFBF7F,46.95703703703704
2014,#BFBFBF,358.5659259259259
2014,#BFBFFF,70.22814814814815
2014,#BFFFFF,330.1185185185185
2014,#FF7F7F,12.598518518518517
2014,#FFBF7F,60.266666666666666
2014,#FFBFBF,663.0992592592593
2014,#FFBFFF,44.72888888888889
2014,#FFFF3F,12.266666666666666
2014,#FFFF7F,12.734814814814815
2014,#FFFFBF,157.6888888888889
2014,#FFFFFF,1062.8414814814814
2015,#000000,1216.3022222222223
2015,#00003F,281.02222222222224
2015,#00007F,20.47111111111111
2015,#0000BF,4.494814814814815
2015,#003F00,51.662222222222226
2015,#003F3F,198.1985185185185
2015,#003F7F,43.12
2015,#007F00,13.742222222222223
2015,#007F3F,23.594074074074072
2015,#00FFBF,6.5600000000000005
2015,#3F0000,561.36
2015,#3F003F,34.70222222222222
2015,#3F3F00,78.41185185185185
2015,#3F3F3F,660.0266666666666
2015,#3F3F7F,119.67111111111112
2015,#3F7F3F,4.915555555555556
2015,#3F7F7F,45.28592592592592
2015,#3F7FBF,26.260740740740744
2015,#7F0000,180.58370370370372
2015,#7F3F00,3.6296296296296298
2015,#7F3F3F,85.3274074074074
2015,#7F3F7F,12.020740740740742
2015,#7F3FBF,7.111111111111111
2015,#7F7F00,9.256296296296295
2015,#7F7F3F,67.16740740740741
2015,#7F7F7F,437.2207407407407
2015,#7F7FBF,36.40592592592593
2015,#7FBF7F,36.284444444444446
2015,#7FBFBF,41.57037037037037
2015,#7FBFFF,8.195555555555556
2015,#7FFFFF,22.80888888888889
2015,#BF0000,10.847407407407406
2015,#BF003F,10.574814814814815
2015,#BF3F3F,19.185185185185183
2015,#BF7F3F,8.195555555555556
2015,#BF7F7F,120.56
2015,#BF7FBF,16.355555555555558
2015,#BFBF7F,47.0162962962963
2015,#BFBFBF,635.9703703703703
2015,#BFBFFF,90.06518518518519
2015,#BFFFBF,30.287407407407407
2015,#BFFFFF,143.4785185185185
2015,#FF0000,12.154074074074074
2015,#FF003F,7.004444444444445
2015,#FF3F00,5.063703703703704
2015,#FF7F00,5.365925925925926
2015,#FF7F7F,27.96148148148148
2015,#FFBF7F,40.87111111111111
2015,#FFBFBF,351.73037037037034
2015,#FFBFFF,53.925925925925924
2015,#FFFFBF,433.62666666666667
2015,#FFFFFF,495.7837037037037
2016,#000000,1400.8503703703705
2016,#00003F,194.33777777777777
2016,#00007F,12.361481481481482
2016,#003F00,54.871111111111105
2016,#003F3F,119.91703703703703
2016,#003F7F,5.134814814814815
2016,#003FBF,13.757037037037037
2016,#007F3F,33.333333333333336
2016,#3F0000,587.4014814814815
2016,#3F003F,25.973333333333333
2016,#3F3F00,165.10814814814813
2016,#3F3F3F,292.69925925925924
2016,#3F3F7F,16.04740740740741
2016,#3F3FBF,39.57333333333333
2016,#3F7F3F,32.894814814814815
2016,#3F7F7F,8.059259259259258
2016,#3F7FBF,19.869629629629628
2016,#3F7FFF,7.9407407407407415
2016,#3FBFBF,38.9511111111111
2016,#3FBFFF,38.056296296296296
2016,#7F0000,60.17777777777778
2016,#7F003F,11.614814814814816
2016,#7F3F00,61.05777777777777
2016,#7F3F3F,110.50074074074075
2016,#7F3F7F,12.684444444444445
2016,#7F7F3F,145.30962962962963
2016,#7F7F7F,129.94962962962964
2016,#7F7FBF,11.68
2016,#7FBFBF,57.653333333333336
2016,#7FBFFF,47.35111111111111
2016,#7FFFBF,3.7274074074074077
2016,#7FFFFF,47.964444444444446
2016,#BF0000,16.577777777777776
2016,#BF003F,98.15703703703703
2016,#BF3F00,26.24
2016,#BF3F3F,4.325925925925926
2016,#BF7F3F,60.776296296296294
2016,#BF7F7F,324.58666666666664
2016,#BFBF7F,78.68444444444444
2016,#BFBFBF,475.76
2016,#BFBFFF,92.03555555555556
2016,#BFFFBF,52.54222222222222
2016,#BFFFFF,245.73925925925926
2016,#FF0000,88.22814814814814
2016,#FF7F7F,11.271111111111113
2016,#FFBF7F,7.051851851851852
2016,#FFBFBF,768.0740740740741
2016,#FFFFBF,343.0755555555556
2016,#FFFFFF,557.2651851851851
2017,#000000,2069.783703703704
2017,#00003F,170.48296296296297
2017,#00007F,8.823703703703703
2017,#0000BF,25.93185185185185
2017,#003F00,186.9777777777778
2017,#003F3F,202.18074074074073
2017,#003F7F,22.536296296296296
2017,#003FBF,9.721481481481481
2017,#007F3F,220.53333333333333
2017,#007FBF,32.80888888888889
2017,#007FFF,17.822222222222223
2017,#3F0000,759.1644444444445
2017,#3F003F,11.617777777777778
2017,#3F3F00,174.51555555555555
2017,#3F3F3F,447.2948148148148
2017,#3F3F7F,56.48
2017,#3F7F00,28.761481481481482
2017,#3F7FBF,6.66962962962963
2017,#3FBFFF,15.21185185185185
2017,#7F0000,171.6385185185185
2017,#7F3F00,70.33185185185185
2017,#7F3F3F,304.78814814814814
2017,#7F7F3F,64.56296296296296
2017,#7F7F7F,219.52592592592592
2017,#7F7FFF,10.551111111111112
2017,#7FBFBF,26.09777777777778
2017,#7FBFFF,5.525925925925926
2017,#7FFFFF,63.333333333333336
2017,#BF0000,98.49481481481482
2017,#BF003F,26.488888888888887
2017,#BF3F00,11.961481481481481
2017,#BF3F3F,33.97925925925926
2017,#BF7F3F,194.09185185185186
2017,#BF7F7F,237.66518518518518
2017,#BF7FBF,21.56148148148148
2017,#BFBF3F,35.18222222222222
2017,#BFBF7F,120.82666666666667
2017,#BFBFBF,608.4681481481481
2017,#BFBFFF,67.52
2017,#BFFFBF,135.4488888888889
2017,#BFFFFF,158.21925925925925
2017,#FF0000,3.3362962962962963
2017,#FF003F,13.466666666666667
2017,#FF3F3F,16.124444444444443
2017,#FF7F3F,12.071111111111112
2017,#FF7F7F,32.906666666666666
2017,#FFBF3F,25.431111111111115
2017,#FFBF7F,24.746666666666666
2017,#FFBFBF,994.1481481481482
2017,#FFBFFF,68.63111111111111
2017,#FFFF00,14.921481481481482
2017,#FFFF7F,44.30814814814815
2017,#FFFFBF,619.6414814814815
2017,#FFFFFF,877.7274074074074
2018,#000000,1732.4533333333334
2018,#00003F,303.12296296296296
2018,#00007F,20.877037037037038
2018,#003F00,119.56148148148148
2018,#003F3F,294.94814814814816
2018,#003F7F,38.40888888888889
2018,#007F3F,59.26222222222222
2018,#007F7F,8.637037037037036
2018,#007FBF,96.32592592592593
