tconst,genre_ids,release_date,title,color,percentage,hsv_family,year
tt10964186,"10749, 10770",2019-11-24,Christmas 9 to 5,#FCFFFF,0.2874074074074074,#FFFFFF,2019
tt10964186,"10749, 10770",2019-11-24,Christmas 9 to 5,#010101,0.2488888888888889,#000000,2019
tt10964186,"10749, 10770",2019-11-24,Christmas 9 to 5,#FFFEFF,0.2488888888888889,#FFFFFF,2019
tt10964214,"10749, 10770",2019-12-07,Christmas Unleashed,#010000,0.2074074074074074,#000000,2019
tt10964214,"10749, 10770",2019-12-07,Christmas Unleashed,#461010,0.1896296296296296,#551C1C,2019
tt10964214,"10749, 10770",2019-12-07,Christmas Unleashed,#461312,0.1896296296296296,#551C1C,2019
tt10964214,"10749, 10770",2019-12-07,Christmas Unleashed,#000000,0.18666666666666668,#000000,2019
tt10964214,"10749, 10770",2019-12-07,Christmas Unleashed,#471111,0.15703703703703703,#551C1C,2019
tt10993786,"10751, 10749, 18",2020-10-28,Middleton Christmas,#E4DDD3,0.27555555555555555,#FFFFFF,2020
tt10993786,"10751, 10749, 18",2020-10-28,Middleton Christmas,#E3DCD2,0.2074074074074074,#FFFFFF,2020
tt10993786,"10751, 10749, 18",2020-10-28,Middleton Christmas,#E5DED4,0.06222222222222223,#FFFFFF,2020
tt10993786,"10751, 10749, 18",2020-10-28,Middleton Christmas,#E9E2D8,0.06222222222222223,#FFFFFF,2020
tt10993786,"10751, 10749, 18",2020-10-28,Middleton Christmas,#EDE6DC,0.06222222222222223,#FFFFFF,2020
tt11020096,"10751, 10770",2019-12-07,Twas the Chaos Before Christmas,#FFFFFF,10.607407407407408,#FFFFFF,2019
tt11020096,"10751, 10770",2019-12-07,Twas the Chaos Before Christmas,#FFFEFF,2.968888888888889,#FFFFFF,2019
tt11020096,"10751, 10770",2019-12-07,Twas the Chaos Before Christmas,#FEFFFF,2.9096296296296296,#FFFFFF,2019
tt11020096,"10751, 10770",2019-12-07,Twas the Chaos Before Christmas,#FFFFFD,2.343703703703704,#FFFFFF,2019
tt11020096,"10751, 10770",2019-12-07,Twas the Chaos Before Christmas,#FFFEFB,0.8533333333333334,#FFFFFF,2019
tt11060704,"10749, 10770",2019-11-24,A Christmas Recipe for Romance,#EFEDEE,0.6844444444444444,#FFFFFF,2019
tt11060704,"10749, 10770",2019-11-24,A Christmas Recipe for Romance,#EEECED,0.6311111111111111,#FFFFFF,2019
tt11060704,"10749, 10770",2019-11-24,A Christmas Recipe for Romance,#ECEAEB,0.6251851851851852,#FFFFFF,2019
tt11060704,"10749, 10770",2019-11-24,A Christmas Recipe for Romance,#EBE9EA,0.6222222222222222,#FFFFFF,2019
tt11060704,"10749, 10770",2019-11-24,A Christmas Recipe for Romance,#EDEBEC,0.5511111111111111,#FFFFFF,2019
tt11120440,"35, 10751",2019-11-23,Christmas Belles,#FFFFFF,14.465185185185186,#FFFFFF,2019
tt11120440,"35, 10751",2019-11-23,Christmas Belles,#FFFEFF,1.9674074074074073,#FFFFFF,2019
tt11120440,"35, 10751",2019-11-23,Christmas Belles,#C40203,1.7274074074074073,#AA0000,2019
tt11120440,"35, 10751",2019-11-23,Christmas Belles,#FFFFFD,1.4311111111111112,#FFFFFF,2019
tt11120440,"35, 10751",2019-11-23,Christmas Belles,#FEFFFF,1.0607407407407408,#FFFFFF,2019
tt11192428,10751,2019-12-05,The Christmas Doodle,#FFFFFA,0.4059259259259259,#FFFFFF,2019
tt11192428,10751,2019-12-05,The Christmas Doodle,#FFFFF8,0.2992592592592593,#FFFFFF,2019
tt11192428,10751,2019-12-05,The Christmas Doodle,#FFFFF6,0.2637037037037037,#FFFFFF,2019
tt11192428,10751,2019-12-05,The Christmas Doodle,#020A0C,0.2311111111111111,#000000,2019
tt11192428,10751,2019-12-05,The Christmas Doodle,#FFFFFB,0.22814814814814816,#FFFFFF,2019
tt11225428,10402,2019-11-29,The Kacey Musgraves Christmas Show,#883D5C,0.5837037037037037,#AA397D,2019
tt11225428,10402,2019-11-29,The Kacey Musgraves Christmas Show,#9A4958,0.5451851851851852,#AA3939,2019
tt11225428,10402,2019-11-29,The Kacey Musgraves Christmas Show,#893E5D,0.4562962962962963,#AA397D,2019
tt11225428,10402,2019-11-29,The Kacey Musgraves Christmas Show,#994857,0.4059259259259259,#AA3939,2019
tt11225428,10402,2019-11-29,The Kacey Musgraves Christmas Show,#9A485F,0.317037037037037,#AA3939,2019
tt11318886,"10751, 35, 12",2020-12-04,Christmas in the Jungle,#0D0D0B,0.7377777777777778,#000000,2020
tt11318886,"10751, 35, 12",2020-12-04,Christmas in the Jungle,#10100E,0.7022222222222222,#000000,2020
tt11318886,"10751, 35, 12",2020-12-04,Christmas in the Jungle,#0F0F0D,0.6725925925925926,#000000,2020
tt11318886,"10751, 35, 12",2020-12-04,Christmas in the Jungle,#0E0E0C,0.6696296296296297,#000000,2020
tt11318886,"10751, 35, 12",2020-12-04,Christmas in the Jungle,#0C0C0A,0.6548148148148148,#000000,2020
tt11354244,"35, 18, 10749",2019-12-12,Community Theater Christmas,#EEE6DB,0.7288888888888889,#FFFFFF,2019
tt11354244,"35, 18, 10749",2019-12-12,Community Theater Christmas,#EDE5DA,0.717037037037037,#FFFFFF,2019
tt11354244,"35, 18, 10749",2019-12-12,Community Theater Christmas,#EFE7DC,0.6044444444444445,#FFFFFF,2019
tt11354244,"35, 18, 10749",2019-12-12,Community Theater Christmas,#EFE6DD,0.5125925925925926,#FFFFFF,2019
tt11354244,"35, 18, 10749",2019-12-12,Community Theater Christmas,#EEE5DC,0.482962962962963,#FFFFFF,2019
tt11371224,99,2020-01-24,"Merry Christmas, Yiwu",#919682,0.2903703703703704,#AAAAAA,2020
tt11371224,99,2020-01-24,"Merry Christmas, Yiwu",#909581,0.2607407407407407,#AAAAAA,2020
tt11371224,99,2020-01-24,"Merry Christmas, Yiwu",#8F9480,0.2340740740740741,#AAAAAA,2020
tt11371224,99,2020-01-24,"Merry Christmas, Yiwu",#949985,0.1748148148148148,#AAAAAA,2020
tt11371224,99,2020-01-24,"Merry Christmas, Yiwu",#929783,0.16,#AAAAAA,2020
tt11378154,"35, 10751, 18",2020-11-19,The App That Stole Christmas,#C1B279,0.3674074074074074,#AA9371,2020
tt11378154,"35, 10751, 18",2020-11-19,The App That Stole Christmas,#BDA464,0.3407407407407408,#AA9371,2020
tt11378154,"35, 10751, 18",2020-11-19,The App That Stole Christmas,#C2B179,0.33481481481481484,#AA9371,2020
tt11378154,"35, 10751, 18",2020-11-19,The App That Stole Christmas,#C1AF6F,0.2340740740740741,#AA9371,2020
tt11378154,"35, 10751, 18",2020-11-19,The App That Stole Christmas,#C0AE6E,0.2311111111111111,#AA9371,2020
tt11437784,10751,2019-11-28,Christmas Cars,#FFFFFF,45.87555555555556,#FFFFFF,2019
tt11437784,10751,2019-11-28,Christmas Cars,#FDFDFD,1.7570370370370372,#FFFFFF,2019
tt11437784,10751,2019-11-28,Christmas Cars,#FFFEFF,1.0785185185185189,#FFFFFF,2019
tt11437784,10751,2019-11-28,Christmas Cars,#FFFFFD,0.9837037037037036,#FFFFFF,2019
tt11437784,10751,2019-11-28,Christmas Cars,#FEFFFF,0.9333333333333336,#FFFFFF,2019
tt11455096,NA,2019-12-16,A Berry Royal Christmas,#5895CC,0.3466666666666667,#3966AA,2019
tt11455096,NA,2019-12-16,A Berry Royal Christmas,#5996CD,0.33481481481481484,#3966AA,2019
tt11455096,NA,2019-12-16,A Berry Royal Christmas,#5A97CE,0.2903703703703704,#3966AA,2019
tt11455096,NA,2019-12-16,A Berry Royal Christmas,#5794CB,0.2725925925925926,#3966AA,2019
tt11455096,NA,2019-12-16,A Berry Royal Christmas,#5693CA,0.22814814814814816,#3966AA,2019
tt11508080,"10749, 10770",2020-10-30,A Crafty Christmas Romance,#14251D,0.13925925925925925,#000000,2020
tt11508080,"10749, 10770",2020-10-30,A Crafty Christmas Romance,#15221B,0.1274074074074074,#000000,2020
tt11508080,"10749, 10770",2020-10-30,A Crafty Christmas Romance,#16271F,0.10962962962962965,#000000,2020
tt11508080,"10749, 10770",2020-10-30,A Crafty Christmas Romance,#14211A,0.1037037037037037,#000000,2020
tt11508080,"10749, 10770",2020-10-30,A Crafty Christmas Romance,#172820,0.10074074074074074,#000000,2020
tt1155051,"35, 10751",2007-12-23,Christmas at the Riviera,#86798B,3.1377777777777776,#AAAAAA,2007
tt1155051,"35, 10751",2007-12-23,Christmas at the Riviera,#877A8C,2.77037037037037,#AAAAAA,2007
tt1155051,"35, 10751",2007-12-23,Christmas at the Riviera,#887B8D,1.9851851851851856,#AAAAAA,2007
tt1155051,"35, 10751",2007-12-23,Christmas at the Riviera,#85788A,1.6622222222222225,#AAAAAA,2007
tt1155051,"35, 10751",2007-12-23,Christmas at the Riviera,#897C8E,1.4251851851851851,#AAAAAA,2007
tt1159925,"18, 10751",2007-12-18,Christmas at Cadillac Jack's,#050D24,0.13333333333333333,#000000,2007
tt1159925,"18, 10751",2007-12-18,Christmas at Cadillac Jack's,#021132,0.11851851851851852,#002255,2007
tt1159925,"18, 10751",2007-12-18,Christmas at Cadillac Jack's,#021243,0.09777777777777776,#002255,2007
tt1159925,"18, 10751",2007-12-18,Christmas at Cadillac Jack's,#031134,0.0948148148148148,#002255,2007
tt1159925,"18, 10751",2007-12-18,Christmas at Cadillac Jack's,#030E24,0.08888888888888889,#000000,2007
tt1163297,NA,2007-10-01,Retro Christmas Classics,#F7FAF3,1.0962962962962963,#FFFFFF,2007
tt1163297,NA,2007-10-01,Retro Christmas Classics,#F8F9F3,0.9185185185185184,#FFFFFF,2007
tt1163297,NA,2007-10-01,Retro Christmas Classics,#F7F8F2,0.8681481481481481,#FFFFFF,2007
tt1163297,NA,2007-10-01,Retro Christmas Classics,#F6F9F2,0.8237037037037037,#FFFFFF,2007
tt1163297,NA,2007-10-01,Retro Christmas Classics,#F9FAF4,0.5303703703703704,#FFFFFF,2007
tt11640628,NA,2020-03-04,The Business of Christmas,#0D080F,0.4088888888888889,#000000,2020
tt11640628,NA,2020-03-04,The Business of Christmas,#050306,0.4,#000000,2020
tt11640628,NA,2020-03-04,The Business of Christmas,#0F0A11,0.3792592592592592,#000000,2020
tt11640628,NA,2020-03-04,The Business of Christmas,#09070C,0.3022222222222222,#000000,2020
tt11640628,NA,2020-03-04,The Business of Christmas,#0E0910,0.28444444444444444,#000000,2020
tt1164729,99,2007-12-23,Charles Dickens and the Invention of Christmas,#2E2329,1.7511111111111113,#55394A,2007
tt1164729,99,2007-12-23,Charles Dickens and the Invention of Christmas,#2B2026,1.6444444444444446,#55394A,2007
tt1164729,99,2007-12-23,Charles Dickens and the Invention of Christmas,#2D2228,1.442962962962963,#55394A,2007
tt1164729,99,2007-12-23,Charles Dickens and the Invention of Christmas,#2C2127,1.3925925925925926,#55394A,2007
tt1164729,99,2007-12-23,Charles Dickens and the Invention of Christmas,#2F242A,1.1111111111111112,#55394A,2007
tt1169852,"10770, 99",1974-01-01,Filmmaker's Holiday,#201A1E,0.5274074074074074,#000000,1974
tt1169852,"10770, 99",1974-01-01,Filmmaker's Holiday,#221C20,0.5244444444444445,#000000,1974
tt1169852,"10770, 99",1974-01-01,Filmmaker's Holiday,#231D21,0.5214814814814814,#000000,1974
tt1169852,"10770, 99",1974-01-01,Filmmaker's Holiday,#211B1F,0.47703703703703704,#000000,1974
tt1169852,"10770, 99",1974-01-01,Filmmaker's Holiday,#1F191D,0.44740740740740736,#000000,1974
tt11738870,"10770, 10749",2020-10-23,Christmas on Ice,#F0EFF5,0.10074074074074074,#FFFFFF,2020
tt11738870,"10770, 10749",2020-10-23,Christmas on Ice,#EBECF1,0.09777777777777776,#FFFFFF,2020
tt11738870,"10770, 10749",2020-10-23,Christmas on Ice,#EDECF2,0.08888888888888889,#FFFFFF,2020
tt11738870,"10770, 10749",2020-10-23,Christmas on Ice,#E9E9F1,0.08296296296296296,#FFFFFF,2020
tt11738870,"10770, 10749",2020-10-23,Christmas on Ice,#F5F2F9,0.08296296296296296,#FFFFFF,2020
tt1175514,"16, 10751",1979-12-02,The First Christmas,#010101,48.10962962962963,#000000,1979
tt1175514,"16, 10751",1979-12-02,The First Christmas,#000000,3.754074074074074,#000000,1979
tt1175514,"16, 10751",1979-12-02,The First Christmas,#010103,1.3629629629629632,#000000,1979
tt1175514,"16, 10751",1979-12-02,The First Christmas,#010005,0.7348148148148148,#000000,1979
tt1175514,"16, 10751",1979-12-02,The First Christmas,#010100,0.5985185185185186,#000000,1979
tt11764856,"18, 878, 14",2020-11-27,A Christmas Cancellation,#010000,0.21333333333333335,#000000,2020
tt11764856,"18, 878, 14",2020-11-27,A Christmas Cancellation,#000000,0.1955555555555555,#000000,2020
tt11764856,"18, 878, 14",2020-11-27,A Christmas Cancellation,#030000,0.16,#000000,2020
tt11764856,"18, 878, 14",2020-11-27,A Christmas Cancellation,#000002,0.1451851851851852,#000000,2020
tt11764856,"18, 878, 14",2020-11-27,A Christmas Cancellation,#040000,0.1362962962962963,#000000,2020
tt1182607,"10402, 99",2005-10-25,Billie Holiday: The Ultimate Collection,#151314,4.8859259259259264,#000000,2005
tt1182607,"10402, 99",2005-10-25,Billie Holiday: The Ultimate Collection,#141213,2.4503703703703703,#000000,2005
tt1182607,"10402, 99",2005-10-25,Billie Holiday: The Ultimate Collection,#0F0D0E,2.352592592592593,#000000,2005
tt1182607,"10402, 99",2005-10-25,Billie Holiday: The Ultimate Collection,#0C0A0B,1.8607407407407408,#000000,2005
tt1182607,"10402, 99",2005-10-25,Billie Holiday: The Ultimate Collection,#090909,1.8311111111111111,#000000,2005
tt1184384,16,2007-09-09,The Light Before Christmas,#020200,1.0014814814814814,#000000,2007
tt1184384,16,2007-09-09,The Light Before Christmas,#010100,0.7318518518518519,#000000,2007
tt1184384,16,2007-09-09,The Light Before Christmas,#010101,0.725925925925926,#000000,2007
tt1184384,16,2007-09-09,The Light Before Christmas,#3C2A1E,0.13037037037037036,#553E1C,2007
tt1184384,16,2007-09-09,The Light Before Christmas,#3C281D,0.11555555555555556,#553E1C,2007
tt1186995,99,2002-03-15,Apollo 8: Christmas at the Moon,#000000,2.254814814814815,#000000,2002
tt1186995,99,2002-03-15,Apollo 8: Christmas at the Moon,#010101,1.6474074074074074,#000000,2002
tt1186995,99,2002-03-15,Apollo 8: Christmas at the Moon,#000201,1.2948148148148149,#000000,2002
tt1186995,99,2002-03-15,Apollo 8: Christmas at the Moon,#000002,1.1318518518518517,#000000,2002
tt1186995,99,2002-03-15,Apollo 8: Christmas at the Moon,#000103,1.048888888888889,#000000,2002
tt12014644,NA,2020-04-03,A Meowy Christmas Vacation,#020107,0.9807407407407408,#000000,2020
tt12014644,NA,2020-04-03,A Meowy Christmas Vacation,#010207,0.8888888888888888,#000000,2020
tt12014644,NA,2020-04-03,A Meowy Christmas Vacation,#020308,0.5985185185185186,#000000,2020
tt12014644,NA,2020-04-03,A Meowy Christmas Vacation,#02020A,0.554074074074074,#000000,2020
tt12014644,NA,2020-04-03,A Meowy Christmas Vacation,#020411,0.4266666666666667,#000000,2020
tt12092722,35,2020-11-01,A New Husband for Christmas,#FFFFFF,18.109629629629627,#FFFFFF,2020
tt12092722,35,2020-11-01,A New Husband for Christmas,#FFFFFD,2.2488888888888887,#FFFFFF,2020
tt12092722,35,2020-11-01,A New Husband for Christmas,#FEFFFF,1.8103703703703704,#FFFFFF,2020
tt12092722,35,2020-11-01,A New Husband for Christmas,#FFFEFF,1.7570370370370372,#FFFFFF,2020
tt12092722,35,2020-11-01,A New Husband for Christmas,#FEFEFE,0.8859259259259259,#FFFFFF,2020
tt12246716,"10770, 18",2022-12-11,A Christmas Prayer,#000000,0.5688888888888889,#000000,2022
tt12246716,"10770, 18",2022-12-11,A Christmas Prayer,#FFFFFF,0.34370370370370373,#FFFFFF,2022
tt12246716,"10770, 18",2022-12-11,A Christmas Prayer,#FFFEFF,0.1925925925925926,#FFFFFF,2022
tt12246716,"10770, 18",2022-12-11,A Christmas Prayer,#FEFFFF,0.17185185185185187,#FFFFFF,2022
tt12246716,"10770, 18",2022-12-11,A Christmas Prayer,#010000,0.16296296296296295,#000000,2022
tt12269268,"10770, 10749",2021-07-01,The Maltese Holiday,#A6D2FF,0.06814814814814815,#AACCFF,2021
tt12269268,"10770, 10749",2021-07-01,The Maltese Holiday,#A3CDFD,0.04444444444444444,#AACCFF,2021
tt12269268,"10770, 10749",2021-07-01,The Maltese Holiday,#A4D0FF,0.04148148148148148,#AACCFF,2021
tt12269268,"10770, 10749",2021-07-01,The Maltese Holiday,#A2CAFB,0.03851851851851852,#AACCFF,2021
tt12269268,"10770, 10749",2021-07-01,The Maltese Holiday,#A5CFFF,0.03259259259259259,#AACCFF,2021
tt1230119,"35, 18, 10751, 16",1972-12-01,A Christmas Story,#B01418,3.8933333333333335,#AA0000,1972
tt1230119,"35, 18, 10751, 16",1972-12-01,A Christmas Story,#AD1417,2.2222222222222223,#AA0000,1972
tt1230119,"35, 18, 10751, 16",1972-12-01,A Christmas Story,#AF1418,2.065185185185185,#AA0000,1972
tt1230119,"35, 18, 10751, 16",1972-12-01,A Christmas Story,#AE1317,1.842962962962963,#AA0000,1972
tt1230119,"35, 18, 10751, 16",1972-12-01,A Christmas Story,#BD1C48,1.3037037037037036,#AA0000,1972
tt12418270,10749,2020-11-30,A Christmas Tree Love Story,#F6F4CD,72.04148148148148,#FFFFFF,2020
tt12418270,10749,2020-11-30,A Christmas Tree Love Story,#F4F5CD,0.962962962962963,#FFFFFF,2020
tt12418270,10749,2020-11-30,A Christmas Tree Love Story,#F7F3CD,0.96,#EEFFAA,2020
tt12418270,10749,2020-11-30,A Christmas Tree Love Story,#F6F4CE,0.4444444444444444,#FFFFFF,2020
tt12418270,10749,2020-11-30,A Christmas Tree Love Story,#F6F4CB,0.26962962962962966,#EEFFAA,2020
tt1242748,"35, 18",2008-03-04,Johnson Family Christmas Dinner,#CFA491,0.06222222222222223,#AA9371,2008
tt1242748,"35, 18",2008-03-04,Johnson Family Christmas Dinner,#D7B1A4,0.06222222222222223,#FFAAAA,2008
tt1242748,"35, 18",2008-03-04,Johnson Family Christmas Dinner,#CEA18E,0.05629629629629629,#AA7171,2008
tt1242748,"35, 18",2008-03-04,Johnson Family Christmas Dinner,#DFC4B1,0.05333333333333334,#FFDDAA,2008
tt1242748,"35, 18",2008-03-04,Johnson Family Christmas Dinner,#CDA08D,0.05037037037037037,#AA7171,2008
tt12457534,"10751, 10770",2020-12-01,The Christmas Masterpiece,#F8FFFF,0.1955555555555555,#FFFFFF,2020
tt12457534,"10751, 10770",2020-12-01,The Christmas Masterpiece,#F7FFFF,0.17185185185185187,#FFFFFF,2020
tt12457534,"10751, 10770",2020-12-01,The Christmas Masterpiece,#F2FFFF,0.13925925925925925,#FFFFFF,2020
tt12457534,"10751, 10770",2020-12-01,The Christmas Masterpiece,#F4FFFF,0.13925925925925925,#FFFFFF,2020
tt12457534,"10751, 10770",2020-12-01,The Christmas Masterpiece,#F5FFFF,0.13037037037037036,#FFFFFF,2020
tt12457826,35,2012-12-07,Everything Is Terrible! Holiday Special,#0A1E53,0.04148148148148148,#002255,2012
tt12457826,35,2012-12-07,Everything Is Terrible! Holiday Special,#0B1E56,0.03555555555555555,#002255,2012
tt12457826,35,2012-12-07,Everything Is Terrible! Holiday Special,#0C2158,0.03555555555555555,#002255,2012
tt12457826,35,2012-12-07,Everything Is Terrible! Holiday Special,#71B7EB,0.03555555555555555,#5599FF,2012
tt12457826,35,2012-12-07,Everything Is Terrible! Holiday Special,#7ABAE8,0.03555555555555555,#AACCFF,2012
tt1259757,16,1998-07-01,The Christmas Story Keepers,#0A1D2C,0.8,#1C3355,1998
tt1259757,16,1998-07-01,The Christmas Story Keepers,#091C2B,0.4562962962962963,#1C3355,1998
tt1259757,16,1998-07-01,The Christmas Story Keepers,#0A1D2E,0.45333333333333337,#1C3355,1998
tt1259757,16,1998-07-01,The Christmas Story Keepers,#091C2D,0.3377777777777778,#1C3355,1998
tt1259757,16,1998-07-01,The Christmas Story Keepers,#0B1C2C,0.32296296296296295,#1C3355,1998
tt12717050,"35, 14, 10751",2020-11-10,The Key to Christmas,#1180C5,0.2607407407407407,#0044AA,2020
tt12717050,"35, 14, 10751",2020-11-10,The Key to Christmas,#1380C5,0.20444444444444448,#0044AA,2020
tt12717050,"35, 14, 10751",2020-11-10,The Key to Christmas,#1689C8,0.1955555555555555,#0044AA,2020
tt12717050,"35, 14, 10751",2020-11-10,The Key to Christmas,#178AC9,0.1896296296296296,#0044AA,2020
tt12717050,"35, 14, 10751",2020-11-10,The Key to Christmas,#1081C5,0.17777777777777778,#0044AA,2020
tt12763660,18,2021-04-27,A Christmas Sunset,#F2FCF4,12.69037037037037,#FFFFFF,2021
tt12763660,18,2021-04-27,A Christmas Sunset,#F4FBF4,5.973333333333334,#FFFFFF,2021
tt12763660,18,2021-04-27,A Christmas Sunset,#F1FCF4,2.0681481481481483,#FFFFFF,2021
tt12763660,18,2021-04-27,A Christmas Sunset,#F2FCF3,1.0074074074074073,#FFFFFF,2021
tt12763660,18,2021-04-27,A Christmas Sunset,#F4FBF3,0.6162962962962963,#FFFFFF,2021
tt1285125,"10770, 99",2008-04-06,Louis Theroux's African Hunting Holiday,#1B9CF8,31.774814814814818,#0066FF,2008
tt1285125,"10770, 99",2008-04-06,Louis Theroux's African Hunting Holiday,#FD8024,28.19851851851852,#FF9900,2008
tt1285125,"10770, 99",2008-04-06,Louis Theroux's African Hunting Holiday,#010000,0.5096296296296297,#000000,2008
tt1285125,"10770, 99",2008-04-06,Louis Theroux's African Hunting Holiday,#000100,0.4,#000000,2008
tt1285125,"10770, 99",2008-04-06,Louis Theroux's African Hunting Holiday,#040000,0.3792592592592592,#000000,2008
tt1285239,"10770, 18, 10749",2008-12-06,The Christmas Choir,#FFFFFF,41.46962962962963,#FFFFFF,2008
tt1285239,"10770, 18, 10749",2008-12-06,The Christmas Choir,#040404,1.220740740740741,#000000,2008
tt1285239,"10770, 18, 10749",2008-12-06,The Christmas Choir,#FFFEFF,1.1377777777777778,#FFFFFF,2008
tt1285239,"10770, 18, 10749",2008-12-06,The Christmas Choir,#000000,1.0281481481481485,#000000,2008
tt1285239,"10770, 18, 10749",2008-12-06,The Christmas Choir,#FFFFFD,0.8385185185185184,#FFFFFF,2008
tt1291181,18,2009-01-01,Christmas Crash,#0B0B0D,1.1407407407407408,#000000,2009
tt1291181,18,2009-01-01,Christmas Crash,#0B0B0B,0.9985185185185186,#000000,2009
tt1291181,18,2009-01-01,Christmas Crash,#080808,0.9955555555555556,#000000,2009
tt1291181,18,2009-01-01,Christmas Crash,#0A0A0A,0.8503703703703704,#000000,2009
tt1291181,18,2009-01-01,Christmas Crash,#0D0D0F,0.8414814814814814,#000000,2009
tt12932534,"10749, 10770",2021-12-11,Christmas in the Rockies,#FBFAF8,0.5037037037037037,#FFFFFF,2021
tt12932534,"10749, 10770",2021-12-11,Christmas in the Rockies,#FCFBF9,0.3022222222222222,#FFFFFF,2021
tt12932534,"10749, 10770",2021-12-11,Christmas in the Rockies,#FAF9F7,0.2607407407407407,#FFFFFF,2021
tt12932534,"10749, 10770",2021-12-11,Christmas in the Rockies,#FEFDF8,0.2222222222222222,#FFFFFF,2021
tt12932534,"10749, 10770",2021-12-11,Christmas in the Rockies,#F9F8F6,0.1837037037037037,#FFFFFF,2021
tt12965420,"10770, 10749",2020-11-22,Dashing Home for Christmas,#2E1012,0.09777777777777776,#551C1C,2020
tt12965420,"10770, 10749",2020-11-22,Dashing Home for Christmas,#301214,0.09777777777777776,#551C1C,2020
tt12965420,"10770, 10749",2020-11-22,Dashing Home for Christmas,#FFFBFF,0.0948148148148148,#FFFFFF,2020
tt12965420,"10770, 10749",2020-11-22,Dashing Home for Christmas,#2D0F11,0.08296296296296296,#551C1C,2020
tt12965420,"10770, 10749",2020-11-22,Dashing Home for Christmas,#2F1113,0.08296296296296296,#551C1C,2020
tt12981586,NA,2020-11-11,Avenger Dogs Christmas,#0E0A09,0.2340740740740741,#000000,2020
tt12981586,NA,2020-11-11,Avenger Dogs Christmas,#000000,0.20148148148148148,#000000,2020
tt12981586,NA,2020-11-11,Avenger Dogs Christmas,#060606,0.19851851851851857,#000000,2020
tt12981586,NA,2020-11-11,Avenger Dogs Christmas,#070707,0.19851851851851857,#000000,2020
tt12981586,NA,2020-11-11,Avenger Dogs Christmas,#0F0B0A,0.1955555555555555,#000000,2020
tt12986254,"10770, 10749, 18",2020-12-12,Christmas with a Crown,#FFFFFF,19.706666666666667,#FFFFFF,2020
tt12986254,"10770, 10749, 18",2020-12-12,Christmas with a Crown,#FFFFFD,1.7718518518518518,#FFFFFF,2020
tt12986254,"10770, 10749, 18",2020-12-12,Christmas with a Crown,#FEFFFF,1.4874074074074075,#FFFFFF,2020
tt12986254,"10770, 10749, 18",2020-12-12,Christmas with a Crown,#FFFEFF,1.448888888888889,#FFFFFF,2020
tt12986254,"10770, 10749, 18",2020-12-12,Christmas with a Crown,#FFFFFB,1.1585185185185185,#FFFFFF,2020
tt12987036,"10749, 10770",2020-11-06,The Christmas Yule Blog,#FFFFFF,15.57925925925926,#FFFFFF,2020
tt12987036,"10749, 10770",2020-11-06,The Christmas Yule Blog,#FEFFFF,1.2177777777777776,#FFFFFF,2020
tt12987036,"10749, 10770",2020-11-06,The Christmas Yule Blog,#FFFFFD,1.117037037037037,#FFFFFF,2020
tt12987036,"10749, 10770",2020-11-06,The Christmas Yule Blog,#FFFEFF,1.1051851851851853,#FFFFFF,2020
tt12987036,"10749, 10770",2020-11-06,The Christmas Yule Blog,#000000,0.35259259259259257,#000000,2020
tt1300160,10402,1995-12-01,Kenny Rogers: Keep Christmas With You,#FAFAFA,0.317037037037037,#FFFFFF,1995
tt1300160,10402,1995-12-01,Kenny Rogers: Keep Christmas With You,#FCFCFC,0.17185185185185187,#FFFFFF,1995
tt1300160,10402,1995-12-01,Kenny Rogers: Keep Christmas With You,#F8F6F7,0.1511111111111111,#FFFFFF,1995
tt1300160,10402,1995-12-01,Kenny Rogers: Keep Christmas With You,#FAFAF8,0.1274074074074074,#FFFFFF,1995
tt1300160,10402,1995-12-01,Kenny Rogers: Keep Christmas With You,#FAFAFC,0.1274074074074074,#FFFFFF,1995
tt13103340,"35, 10751",2021-11-07,Father Christmas Is Back,#FFFFFF,36.94814814814815,#FFFFFF,2021
tt13103340,"35, 10751",2021-11-07,Father Christmas Is Back,#FFFEFF,2.634074074074074,#FFFFFF,2021
tt13103340,"35, 10751",2021-11-07,Father Christmas Is Back,#FEFFFF,1.911111111111111,#FFFFFF,2021
tt13103340,"35, 10751",2021-11-07,Father Christmas Is Back,#FFFFFD,1.2918518518518518,#FFFFFF,2021
tt13103340,"35, 10751",2021-11-07,Father Christmas Is Back,#FCFFFF,0.8948148148148147,#FFFFFF,2021
tt1313243,18,2008-02-18,Routine Holiday,#FFFFFD,0.21037037037037035,#FFFFFF,2008
tt1313243,18,2008-02-18,Routine Holiday,#2A2217,0.1896296296296296,#000000,2008
tt1313243,18,2008-02-18,Routine Holiday,#322A1D,0.1837037037037037,#554A39,2008
tt1313243,18,2008-02-18,Routine Holiday,#FFFFFA,0.1837037037037037,#FFFFFF,2008
tt1313243,18,2008-02-18,Routine Holiday,#2F271C,0.1688888888888889,#554A39,2008
tt13159820,"18, 10770",2020-12-22,First Christmas,#EBDDDA,0.3585185185185185,#FFFFFF,2020
tt13159820,"18, 10770",2020-12-22,First Christmas,#F0E1DC,0.32,#FFFFFF,2020
tt13159820,"18, 10770",2020-12-22,First Christmas,#EFE6E1,0.3051851851851852,#FFFFFF,2020
tt13159820,"18, 10770",2020-12-22,First Christmas,#DCCEC5,0.2992592592592593,#FFFFFF,2020
