player_id,season,first_name,last_name,position_type,position_code,shoots_catches,goals,shots,gamesPlayed,assists
8458537,20072008,Ray,Whitney,forwards,L,R,385,3040,1330,679
8468508,20072008,Justin,Williams,forwards,R,R,320,3308,1264,477
8471282,20072008,Casey,Borer,defensemen,D,L,1,5,16,2
8467915,20072008,Mike,Commodore,defensemen,D,R,23,565,484,83
8466215,20072008,Joe,Corvo,defensemen,D,R,92,1547,708,218
8469476,20072008,Tim,Gleason,defensemen,D,L,17,706,727,125
8456547,20072008,Bret,Hedican,defensemen,D,L,55,1274,1039,239
8467949,20072008,Frantisek,Kaberle,defensemen,D,L,29,732,523,164
8470208,20072008,Joey,Mormina,defensemen,D,L,0,1,1,0
8469619,20072008,Dennis,Seidenberg,defensemen,D,L,44,1430,859,207
8467889,20072008,David,Tanabe,defensemen,D,R,30,661,449,84
8468577,20072008,Niclas,Wallin,defensemen,D,L,21,586,614,58
8452371,20072008,Glen,Wesley,defensemen,D,L,128,2556,1457,409
8460715,20072008,John,Grahame,goalies,G,L,0,NA,224,9
8468038,20072008,Michael,Leighton,goalies,G,L,0,NA,110,4
8470320,20072008,Cam,Ward,goalies,G,L,1,NA,701,12
8468560,20082009,Ryan,Bayda,forwards,L,L,16,244,179,24
8474576,20082009,Zach,Boychuk,forwards,L,L,12,155,127,18
8445735,20082009,Rod,Brind'Amour,forwards,C,L,452,3290,1484,732
8469044,20082009,Wade,Brookbank,forwards,L,L,6,38,127,3
8467396,20082009,Erik,Cole,forwards,R,L,265,2050,892,267
8470101,20082009,Tim,Conboy,forwards,R,R,0,34,59,6
8464989,20082009,Matt,Cullen,forwards,C,L,266,2774,1516,465
8470302,20082009,Patrick,Dwyer,forwards,R,R,42,617,416,51
8470622,20082009,Patrick,Eaves,forwards,R,R,132,1168,633,110
8470131,20082009,Dwight,Helminen,forwards,C,L,2,16,27,1
8469638,20082009,Jussi,Jokinen,forwards,L,L,191,1598,951,372
8464983,20082009,Dan,Lacouture,forwards,L,L,20,229,337,25
8469812,20082009,Chad,LaRose,forwards,R,R,85,1022,508,95
8471477,20082009,Jakub,Petruzalek,forwards,C,R,0,0,2,1
8469462,20082009,Tuomo,Ruutu,forwards,R,L,148,1278,735,198
8467905,20082009,Michael,Ryan,forwards,L,L,7,118,83,8
8466035,20082009,Sergei,Samsonov,forwards,L,R,235,1774,888,336
8470595,20082009,Eric,Staal,forwards,C,L,455,4041,1365,608
8474091,20082009,Brandon,Sutter,forwards,C,R,152,1442,770,137
8459547,20082009,Scott,Walker,forwards,R,R,151,1324,829,246
8458537,20082009,Ray,Whitney,forwards,L,R,385,3040,1330,679
8468508,20082009,Justin,Williams,forwards,R,R,320,3308,1264,477
8470265,20082009,Anton,Babchuk,defensemen,D,R,36,442,289,71
8471282,20082009,Casey,Borer,defensemen,D,L,1,5,16,2
8471321,20082009,Brett,Carson,defensemen,D,R,2,65,90,11
8466215,20082009,Joe,Corvo,defensemen,D,R,92,1547,708,218
8469476,20082009,Tim,Gleason,defensemen,D,L,17,706,727,125
8467949,20082009,Frantisek,Kaberle,defensemen,D,L,29,732,523,164
8466203,20082009,Josef,Melichar,defensemen,D,L,7,268,349,42
8470137,20082009,Joni,Pitkanen,defensemen,D,L,57,1037,535,225
8470988,20082009,Bryan,Rodney,defensemen,D,R,1,30,34,12
8469619,20082009,Dennis,Seidenberg,defensemen,D,L,44,1430,859,207
8468577,20082009,Niclas,Wallin,defensemen,D,L,21,586,614,58
8468038,20082009,Michael,Leighton,goalies,G,L,0,NA,110,4
8470320,20082009,Cam,Ward,goalies,G,L,1,NA,701,12
8474137,20092010,Drayson,Bowman,forwards,L,L,15,263,179,18
8474576,20092010,Zach,Boychuk,forwards,L,L,12,155,127,18
8445735,20092010,Rod,Brind'Amour,forwards,C,L,452,3290,1484,732
8467396,20092010,Erik,Cole,forwards,R,L,265,2050,892,267
8470101,20092010,Tim,Conboy,forwards,R,R,0,34,59,6
8464989,20092010,Matt,Cullen,forwards,C,L,266,2774,1516,465
8470302,20092010,Patrick,Dwyer,forwards,R,R,42,617,416,51
8470064,20092010,Steven,Goertzen,forwards,R,R,2,43,68,2
8469638,20092010,Jussi,Jokinen,forwards,L,L,191,1598,951,372
8466398,20092010,Tom,Kostopoulos,forwards,R,R,61,784,630,96
8469812,20092010,Chad,LaRose,forwards,R,R,85,1022,508,95
8473496,20092010,Oskar,Osala,forwards,L,L,0,2,3,0
8469462,20092010,Tuomo,Ruutu,forwards,R,L,148,1278,735,198
8474220,20092010,Jerome,Samson,forwards,R,R,2,76,46,7
8466035,20092010,Sergei,Samsonov,forwards,L,R,235,1774,888,336
8470595,20092010,Eric,Staal,forwards,C,L,455,4041,1365,608
8474091,20092010,Brandon,Sutter,forwards,C,R,152,1442,770,137
8473482,20092010,Jiri,Tlusty,forwards,L,L,89,706,446,88
8459547,20092010,Scott,Walker,forwards,R,R,151,1324,829,246
8458537,20092010,Ray,Whitney,forwards,L,R,385,3040,1330,679
8459122,20092010,Stephane,Yelle,forwards,C,L,96,1107,991,169
8469626,20092010,Andrew,Alberts,defensemen,D,L,8,252,459,47
8471282,20092010,Casey,Borer,defensemen,D,L,1,5,16,2
8471321,20092010,Brett,Carson,defensemen,D,R,2,65,90,11
8466215,20092010,Joe,Corvo,defensemen,D,R,92,1547,708,218
8469476,20092010,Tim,Gleason,defensemen,D,L,17,706,727,125
8469531,20092010,Jay,Harrison,defensemen,D,L,23,430,372,52
8473571,20092010,Jamie,McBain,defensemen,D,R,30,448,348,80
8470678,20092010,Alexandre,Picard,defensemen,D,L,19,291,253,50
8470137,20092010,Joni,Pitkanen,defensemen,D,L,57,1037,535,225
8468427,20092010,Brian,Pothier,defensemen,D,L,26,571,362,92
8470988,20092010,Bryan,Rodney,defensemen,D,R,1,30,34,12
8468577,20092010,Niclas,Wallin,defensemen,D,L,21,586,614,58
8458519,20092010,Aaron,Ward,defensemen,D,R,44,679,839,107
8459308,20092010,Manny,Legace,goalies,G,L,0,NA,365,9
8468038,20092010,Michael,Leighton,goalies,G,L,0,NA,110,4
8471251,20092010,Justin,Peters,goalies,G,L,0,NA,83,2
8470320,20092010,Cam,Ward,goalies,G,L,1,NA,701,12
8470867,20102011,Troy,Bodie,forwards,R,R,9,158,159,12
8474137,20102011,Drayson,Bowman,forwards,L,L,15,263,179,18
8474576,20102011,Zach,Boychuk,forwards,L,L,12,155,127,18
8473646,20102011,Ryan,Carter,forwards,C,L,41,488,473,52
8467396,20102011,Erik,Cole,forwards,R,L,265,2050,892,267
8474610,20102011,Zac,Dalpe,forwards,R,R,16,204,168,16
8470302,20102011,Patrick,Dwyer,forwards,R,R,42,617,416,51
8469638,20102011,Jussi,Jokinen,forwards,L,L,191,1598,951,372
8466398,20102011,Tom,Kostopoulos,forwards,R,R,61,784,630,96
8469812,20102011,Chad,LaRose,forwards,R,R,85,1022,508,95
8473444,20102011,Jon,Matsumoto,forwards,C,L,2,11,14,0
8470649,20102011,Patrick,O'Sullivan,forwards,C,L,58,846,334,103
8469462,20102011,Tuomo,Ruutu,forwards,R,L,148,1278,735,198
8474220,20102011,Jerome,Samson,forwards,R,R,2,76,46,7
8466035,20102011,Sergei,Samsonov,forwards,L,R,235,1774,888,336
8475784,20102011,Jeff,Skinner,forwards,L,L,350,3109,970,307
8470595,20102011,Eric,Staal,forwards,C,L,455,4041,1365,608
8458943,20102011,Cory,Stillman,forwards,L,L,278,2097,1025,449
8471840,20102011,Brett,Sutter,forwards,C,L,2,53,60,8
8474091,20102011,Brandon,Sutter,forwards,C,R,152,1442,770,137
8473482,20102011,Jiri,Tlusty,forwards,L,L,89,706,446,88
8467332,20102011,Bryan,Allen,defensemen,D,L,29,692,721,107
8470265,20102011,Anton,Babchuk,defensemen,D,R,36,442,289,71
8471321,20102011,Brett,Carson,defensemen,D,R,2,65,90,11
8466215,20102011,Joe,Corvo,defensemen,D,R,92,1547,708,218
8469476,20102011,Tim,Gleason,defensemen,D,L,17,706,727,125
8469531,20102011,Jay,Harrison,defensemen,D,L,23,430,372,52
8471810,20102011,Derek,Joslin,defensemen,D,L,4,100,116,12
8473571,20102011,Jamie,McBain,defensemen,D,R,30,448,348,80
8470137,20102011,Joni,Pitkanen,defensemen,D,L,57,1037,535,225
8470988,20102011,Bryan,Rodney,defensemen,D,R,1,30,34,12
8470273,20102011,Ian,White,defensemen,D,R,45,967,503,134
8471251,20102011,Justin,Peters,goalies,G,L,0,NA,83,2
8470320,20102011,Cam,Ward,goalies,G,L,1,NA,701,12
8474137,20112012,Drayson,Bowman,forwards,L,L,15,263,179,18
8474576,20112012,Zach,Boychuk,forwards,L,L,12,155,127,18
8470283,20112012,Tim,Brent,forwards,C,R,21,171,207,27
8474610,20112012,Zac,Dalpe,forwards,R,R,16,204,168,16
8470302,20112012,Patrick,Dwyer,forwards,R,R,42,617,416,51
8469638,20112012,Jussi,Jokinen,forwards,L,L,191,1598,951,372
8469812,20112012,Chad,LaRose,forwards,R,R,85,1022,508,95
8474062,20112012,Riley,Nash,forwards,C,R,63,752,628,113
8473568,20112012,Andreas,Nodl,forwards,R,L,15,207,183,21
8467412,20112012,Alexei,Ponikarovsky,forwards,L,L,139,1327,678,184
8469462,20112012,Tuomo,Ruutu,forwards,R,L,148,1278,735,198
8474220,20112012,Jerome,Samson,forwards,R,R,2,76,46,7
8475784,20112012,Jeff,Skinner,forwards,L,L,350,3109,970,307
8470595,20112012,Eric,Staal,forwards,C,L,455,4041,1365,608
8470618,20112012,Anthony,Stewart,forwards,R,R,27,306,262,44
8471840,20112012,Brett,Sutter,forwards,C,L,2,53,60,8
8474091,20112012,Brandon,Sutter,forwards,C,R,152,1442,770,137
8473482,20112012,Jiri,Tlusty,forwards,L,L,89,706,446,88
8476819,20112012,Jeremy,Welsh,forwards,C,L,1,19,27,1
8467332,20112012,Bryan,Allen,defensemen,D,L,29,692,721,107
8475753,20112012,Justin,Faulk,defensemen,D,R,126,2113,877,287
8469476,20112012,Tim,Gleason,defensemen,D,L,17,706,727,125
8469531,20112012,Jay,Harrison,defensemen,D,L,23,430,372,52
8471810,20112012,Derek,Joslin,defensemen,D,L,4,100,116,12
8465200,20112012,Tomas,Kaberle,defensemen,D,L,87,1466,984,476
8473571,20112012,Jamie,McBain,defensemen,D,R,30,448,348,80
8470137,20112012,Joni,Pitkanen,defensemen,D,L,57,1037,535,225
8473610,20112012,Bobby,Sanguinetti,defensemen,D,R,2,58,45,4
8467439,20112012,Jaroslav,Spacek,defensemen,D,L,82,1335,880,273
8462052,20112012,Brian,Boucher,goalies,G,L,0,NA,328,3
8474729,20112012,Mike,Murphy,goalies,G,L,0,NA,2,0
8471251,20112012,Justin,Peters,goalies,G,L,0,NA,83,2
8470320,20112012,Cam,Ward,goalies,G,L,1,NA,701,12
8471853,20122013,Nicolas,Blanchard,forwards,L,L,0,6,9,0
8474137,20122013,Drayson,Bowman,forwards,L,L,15,263,179,18
8474576,20122013,Zach,Boychuk,forwards,L,L,12,155,127,18
8470283,20122013,Tim,Brent,forwards,C,R,21,171,207,27
8474610,20122013,Zac,Dalpe,forwards,R,R,16,204,168,16
8470302,20122013,Patrick,Dwyer,forwards,R,R,42,617,416,51
8467925,20122013,Adam,Hall,forwards,R,R,69,978,682,87
8469638,20122013,Jussi,Jokinen,forwards,L,L,191,1598,951,372
8469812,20122013,Chad,LaRose,forwards,R,R,85,1022,508,95
8474062,20122013,Riley,Nash,forwards,C,R,63,752,628,113
8473568,20122013,Andreas,Nodl,forwards,R,L,15,207,183,21
8469462,20122013,Tuomo,Ruutu,forwards,R,L,148,1278,735,198
8470120,20122013,Alexander,Semin,forwards,R,R,239,1871,650,278
8475784,20122013,Jeff,Skinner,forwards,L,L,350,3109,970,307
8470595,20122013,Eric,Staal,forwards,C,L,455,4041,1365,608
8473533,20122013,Jordan,Staal,forwards,C,L,280,2448,1214,378
8474615,20122013,Jared,Staal,forwards,R,R,0,3,2,0
8471840,20122013,Brett,Sutter,forwards,C,L,2,53,60,8
8474052,20122013,Chris,Terry,forwards,L,L,22,178,152,16
8473482,20122013,Jiri,Tlusty,forwards,L,L,89,706,446,88
8473734,20122013,Tim,Wallace,forwards,R,R,4,64,101,9
8476819,20122013,Jeremy,Welsh,forwards,C,L,1,19,27,1
8473908,20122013,Kevin,Westgarth,forwards,R,R,7,81,169,9
8474135,20122013,Brett,Bellemore,defensemen,D,R,4,83,121,16
8469765,20122013,Marc-Andre,Bergeron,defensemen,D,L,82,951,490,153
8466215,20122013,Joe,Corvo,defensemen,D,R,92,1547,708,218
8475753,20122013,Justin,Faulk,defensemen,D,R,126,2113,877,287
8469476,20122013,Tim,Gleason,defensemen,D,L,17,706,727,125
8471752,20122013,Marc-Andre,Gragnani,defensemen,D,L,3,62,78,15
8469531,20122013,Jay,Harrison,defensemen,D,L,23,430,372,52
8474661,20122013,Michal,Jordan,defensemen,D,L,3,82,79,4
8473571,20122013,Jamie,McBain,defensemen,D,R,30,448,348,80
8476465,20122013,Ryan,Murphy,defensemen,D,R,8,239,175,35
8470137,20122013,Joni,Pitkanen,defensemen,D,L,57,1037,535,225
8473610,20122013,Bobby,Sanguinetti,defensemen,D,R,2,58,45,4
8468540,20122013,Dan,Ellis,goalies,G,L,0,NA,212,6
8471251,20122013,Justin,Peters,goalies,G,L,0,NA,83,2
8470320,20122013,Cam,Ward,goalies,G,L,1,NA,701,12
8474137,20132014,Drayson,Bowman,forwards,L,L,15,263,179,18
8474576,20132014,Zach,Boychuk,forwards,L,L,12,155,127,18
8462041,20132014,Radek,Dvorak,forwards,R,R,227,2463,1260,363
8470302,20132014,Patrick,Dwyer,forwards,R,R,42,617,416,51
8471804,20132014,Nathan,Gerbe,forwards,L,L,63,1019,435,88
8477496,20132014,Elias,Lindholm,forwards,C,R,211,1733,785,330
8474681,20132014,Andrei,Loktionov,forwards,C,L,22,212,155,26
8467334,20132014,Manny,Malhotra,forwards,C,L,116,1176,991,179
8474062,20132014,Riley,Nash,forwards,C,R,63,752,628,113
8474030,20132014,Aaron,Palushaj,forwards,R,R,3,71,68,11
8469462,20132014,Tuomo,Ruutu,forwards,R,L,148,1278,735,198
8470120,20132014,Alexander,Semin,forwards,R,R,239,1871,650,278
8475784,20132014,Jeff,Skinner,forwards,L,L,350,3109,970,307
8470595,20132014,Eric,Staal,forwards,C,L,455,4041,1365,608
8473533,20132014,Jordan,Staal,forwards,C,L,280,2448,1214,378
8471840,20132014,Brett,Sutter,forwards,C,L,2,53,60,8
8474052,20132014,Chris,Terry,forwards,L,L,22,178,152,16
8473482,20132014,Jiri,Tlusty,forwards,L,L,89,706,446,88
8473908,20132014,Kevin,Westgarth,forwards,R,R,7,81,169,9
8474135,20132014,Brett,Bellemore,defensemen,D,R,4,83,121,16
8475753,20132014,Justin,Faulk,defensemen,D,R,126,2113,877,287
8469476,20132014,Tim,Gleason,defensemen,D,L,17,706,727,125
8468493,20132014,Ron,Hainsey,defensemen,D,L,59,1416,1132,252
8469531,20132014,Jay,Harrison,defensemen,D,L,23,430,372,52
8469460,20132014,Mike,Komisarek,defensemen,D,R,14,479,551,67
8468639,20132014,John-Michael,Liles,defensemen,D,L,87,1411,836,283
8476465,20132014,Ryan,Murphy,defensemen,D,R,8,239,175,35
8471284,20132014,Andrej,Sekera,defensemen,D,L,51,1091,842,202
8471418,20132014,Anton,Khudobin,goalies,G,L,0,NA,260,8
8471251,20132014,Justin,Peters,goalies,G,L,0,NA,83,2
8470320,20132014,Cam,Ward,goalies,G,L,1,NA,701,12
8474576,20142015,Zach,Boychuk,forwards,L,L,12,155,127,18
8477887,20142015,Patrick,Brown,forwards,C,R,10,147,148,15
8470302,20142015,Patrick,Dwyer,forwards,R,R,42,617,416,51
8471804,20142015,Nathan,Gerbe,forwards,L,L,63,1019,435,88
8477496,20142015,Elias,Lindholm,forwards,C,R,211,1733,785,330
8474089,20142015,Brad,Malone,forwards,C,L,14,164,217,18
8469508,20142015,Jay,McClement,forwards,C,L,90,1042,906,154
8474062,20142015,Riley,Nash,forwards,C,R,63,752,628,113
8475250,20142015,Andrej,Nestrasil,forwards,C,L,17,214,128,31
8476437,20142015,Victor,Rask,forwards,C,L,89,848,506,134
8470120,20142015,Alexander,Semin,forwards,R,R,239,1871,650,278
8475826,20142015,Justin,Shugg,forwards,R,R,0,3,3,0
8475784,20142015,Jeff,Skinner,forwards,L,L,350,3109,970,307
8470595,20142015,Eric,Staal,forwards,C,L,455,4041,1365,608
8473533,20142015,Jordan,Staal,forwards,C,L,280,2448,1214,378
8475980,20142015,Brody,Sutter,forwards,C,R,0,7,12,0
8474052,20142015,Chris,Terry,forwards,L,L,22,178,152,16
8473482,20142015,Jiri,Tlusty,forwards,L,L,89,706,446,88
8476944,20142015,Brendan,Woods,forwards,L,L,0,8,7,0
8474135,20142015,Brett,Bellemore,defensemen,D,R,4,83,121,16
8475732,20142015,Danny,Biega,defensemen,D,R,0,7,10,2
8475753,20142015,Justin,Faulk,defensemen,D,R,126,2113,877,287
8469476,20142015,Tim,Gleason,defensemen,D,L,17,706,727,125
8468493,20142015,Ron,Hainsey,defensemen,D,L,59,1416,1132,252
8469531,20142015,Jay,Harrison,defensemen,D,L,23,430,372,52
8474519,20142015,Jack,Hillen,defensemen,D,L,13,324,304,58
8474661,20142015,Michal,Jordan,defensemen,D,L,3,82,79,4
8468639,20142015,John-Michael,Liles,defensemen,D,L,87,1411,836,283
8476397,20142015,Keegan,Lowe,defensemen,D,L,0,4,4,0
8476465,20142015,Ryan,Murphy,defensemen,D,R,8,239,175,35
8475294,20142015,Rasmus,Rissanen,defensemen,D,L,0,3,6,0
8471284,20142015,Andrej,Sekera,defensemen,D,L,51,1091,842,202
8471418,20142015,Anton,Khudobin,goalies,G,L,0,NA,260,8
8470320,20142015,Cam,Ward,goalies,G,L,1,NA,701,12
8477887,20152016,Patrick,Brown,forwards,C,R,10,147,148,15
8476858,20152016,Phillip,Di Giuseppe,forwards,L,L,25,420,263,48
8471804,20152016,Nathan,Gerbe,forwards,L,L,63,1019,435,88
8477496,20152016,Elias,Lindholm,forwards,C,R,211,1733,785,330
8474089,20152016,Brad,Malone,forwards,C,L,14,164,217,18
8469508,20152016,Jay,McClement,forwards,C,L,90,1042,906,154
8476934,20152016,Brock,McGinn,forwards,L,L,76,742,504,74
8474062,20152016,Riley,Nash,forwards,C,R,63,752,628,113
8475250,20152016,Andrej,Nestrasil,forwards,C,L,17,214,128,31
8475807,20152016,Joakim,Nordstrom,forwards,L,L,32,548,444,43
8476437,20152016,Victor,Rask,forwards,C,L,89,848,506,134
8478585,20152016,Derek,Ryan,forwards,C,R,79,645,538,120
8475784,20152016,Jeff,Skinner,forwards,L,L,350,3109,970,307
8470595,20152016,Eric,Staal,forwards,C,L,455,4041,1365,608
8473533,20152016,Jordan,Staal,forwards,C,L,280,2448,1214,378
8475980,20152016,Brody,Sutter,forwards,C,R,0,7,12,0
8474052,20152016,Chris,Terry,forwards,L,L,22,178,152,16
8477566,20152016,Sergey,Tolchinsky,forwards,L,L,0,3,4,2
8471346,20152016,Kris,Versteeg,forwards,R,R,149,1357,643,209
8476944,20152016,Brendan,Woods,forwards,L,L,0,8,7,0
8476953,20152016,Trevor,Carrick,defensemen,D,L,0,5,7,0
8475753,20152016,Justin,Faulk,defensemen,D,R,126,2113,877,287
8468493,20152016,Ron,Hainsey,defensemen,D,L,59,1416,1132,252
8478396,20152016,Noah,Hanifin,defensemen,D,L,56,1170,640,206
8474661,20152016,Michal,Jordan,defensemen,D,L,3,82,79,4
8468639,20152016,John-Michael,Liles,defensemen,D,L,87,1411,836,283
8476465,20152016,Ryan,Murphy,defensemen,D,R,8,239,175,35
8477488,20152016,Brett,Pesce,defensemen,D,R,37,910,590,153
8476958,20152016,Jaccob,Slavin,defensemen,D,L,47,1111,625,207
8470222,20152016,James,Wisniewski,defensemen,D,R,53,1029,552,221
8475663,20152016,Eddie,Lack,goalies,G,L,0,NA,144,2
8470320,20152016,Cam,Ward,goalies,G,L,1,NA,701,12
8478427,20162017,Sebastian,Aho,forwards,C,L,233,1564,558,282
8471254,20162017,Bryan,Bickell,forwards,L,L,66,564,395,70
8477887,20162017,Patrick,Brown,forwards,C,R,10,147,148,15
8476858,20162017,Phillip,Di Giuseppe,forwards,L,L,25,420,263,48
8476924,20162017,Martin,Frk,forwards,R,R,20,169,124,21
8477496,20162017,Elias,Lindholm,forwards,C,R,211,1733,785,330
8469508,20162017,Jay,McClement,forwards,C,L,90,1042,906,154
8476934,20162017,Brock,McGinn,forwards,L,L,76,742,504,74
8475250,20162017,Andrej,Nestrasil,forwards,C,L,17,214,128,31
8475807,20162017,Joakim,Nordstrom,forwards,L,L,32,548,444,43
8479249,20162017,Andrew,Poturalski,forwards,C,R,0,5,6,2
8476437,20162017,Victor,Rask,forwards,C,L,89,848,506,134
8476427,20162017,Ty,Rattie,forwards,R,R,13,154,99,17
8478585,20162017,Derek,Ryan,forwards,C,R,79,645,538,120
8475784,20162017,Jeff,Skinner,forwards,L,L,350,3109,970,307
8473533,20162017,Jordan,Staal,forwards,C,L,280,2448,1214,378
8473537,20162017,Viktor,Stalberg,forwards,L,L,82,947,488,86
8470740,20162017,Lee,Stempniak,forwards,R,R,203,1864,911,266
8476882,20162017,Teuvo,Teravainen,forwards,L,L,144,1382,635,286
8477566,20162017,Sergey,Tolchinsky,forwards,L,L,0,3,4,2
8478027,20162017,Lucas,Wallmark,forwards,C,L,23,253,187,36
8477458,20162017,Valentin,Zykov,forwards,R,R,7,69,55,10
8476403,20162017,Klas,Dahlbeck,defensemen,D,L,6,164,170,17
8475753,20162017,Justin,Faulk,defensemen,D,R,126,2113,877,287
8468493,20162017,Ron,Hainsey,defensemen,D,L,59,1416,1132,252
8478396,20162017,Noah,Hanifin,defensemen,D,L,56,1170,640,206
8476465,20162017,Ryan,Murphy,defensemen,D,R,8,239,175,35
8478562,20162017,Jakub,Nakladal,defensemen,D,R,2,45,30,3
8477488,20162017,Brett,Pesce,defensemen,D,R,37,910,590,153
8476958,20162017,Jaccob,Slavin,defensemen,D,L,47,1111,625,207
8476807,20162017,Matt,Tennyson,defensemen,D,R,4,166,173,25
8479115,20162017,Jorge ,Alves,goalies,G,L,0,NA,1,0
8475663,20162017,Eddie,Lack,goalies,G,L,0,NA,144,2
8468038,20162017,Michael,Leighton,goalies,G,L,0,NA,110,4
8477968,20162017,Alex,Nedeljkovic,goalies,G,L,0,NA,118,3
8470320,20162017,Cam,Ward,goalies,G,L,1,NA,701,12
8478427,20172018,Sebastian,Aho,forwards,C,L,233,1564,558,282
8476858,20172018,Phillip,Di Giuseppe,forwards,L,L,25,420,263,48
8477998,20172018,Warren,Foegele,forwards,L,L,67,694,387,75
8477591,20172018,Josh,Jooris,forwards,R,R,23,294,213,32
8475323,20172018,Marcus,Kruger,forwards,C,L,38,605,520,85
8479511,20172018,Janne,Kuokkanen,forwards,L,L,14,137,119,28
8477496,20172018,Elias,Lindholm,forwards,C,R,211,1733,785,330
8476934,20172018,Brock,McGinn,forwards,L,L,76,742,504,74
8480039,20172018,Martin,Necas,forwards,C,R,82,696,323,134
8475807,20172018,Joakim,Nordstrom,forwards,L,L,32,548,444,43
8476437,20172018,Victor,Rask,forwards,C,L,89,848,506,134
8478462,20172018,Nicolas,Roy,forwards,C,R,47,397,261,62
8478585,20172018,Derek,Ryan,forwards,C,R,79,645,538,120
8475784,20172018,Jeff,Skinner,forwards,L,L,350,3109,970,307
8473533,20172018,Jordan,Staal,forwards,C,L,280,2448,1214,378
8470740,20172018,Lee,Stempniak,forwards,R,R,203,1864,911,266
8476882,20172018,Teuvo,Teravainen,forwards,L,L,144,1382,635,286
8478027,20172018,Lucas,Wallmark,forwards,C,L,23,253,187,36
8468508,20172018,Justin,Williams,forwards,R,R,320,3308,1264,477
8477458,20172018,Valentin,Zykov,forwards,R,R,7,69,55,10
8476953,20172018,Trevor,Carrick,defensemen,D,L,0,5,7,0
8476403,20172018,Klas,Dahlbeck,defensemen,D,L,6,164,170,17
8475753,20172018,Justin,Faulk,defensemen,D,R,126,2113,877,287
8477938,20172018,Haydn,Fleury,defensemen,D,L,10,324,256,26
8478396,20172018,Noah,Hanifin,defensemen,D,L,56,1170,640,206
8477981,20172018,Roland,McKeown,defensemen,D,R,0,10,16,3
8477488,20172018,Brett,Pesce,defensemen,D,R,37,910,590,153
8476958,20172018,Jaccob,Slavin,defensemen,D,L,47,1111,625,207
8477845,20172018,Trevor,van Riemsdyk,defensemen,D,R,24,681,565,95
8474152,20172018,Scott,Darling,goalies,G,L,0,NA,126,0
8470320,20172018,Cam,Ward,goalies,G,L,1,NA,701,12
8478427,20182019,Sebastian,Aho,forwards,C,L,233,1564,558,282
8478056,20182019,Clark,Bishop,forwards,C,L,1,44,47,7
8477887,20182019,Patrick,Brown,forwards,C,R,10,147,148,15
8476858,20182019,Phillip,Di Giuseppe,forwards,L,L,25,420,263,48
8475907,20182019,Micheal,Ferland,forwards,L,L,60,577,335,74
8477998,20182019,Warren,Foegele,forwards,L,L,67,694,387,75
8479511,20182019,Janne,Kuokkanen,forwards,L,L,14,137,119,28
8477357,20182019,Saku,Maenalanen,forwards,R,L,8,97,98,10
8476921,20182019,Jordan,Martinook,forwards,L,L,69,909,600,108
8476934,20182019,Brock,McGinn,forwards,L,L,76,742,504,74
8475735,20182019,Greg,McKegg,forwards,C,L,21,169,233,18
8480039,20182019,Martin,Necas,forwards,C,R,82,696,323,134
8475799,20182019,Nino,Niederreiter,forwards,R,L,217,1705,851,216
8476437,20182019,Victor,Rask,forwards,C,L,89,848,506,134
8478462,20182019,Nicolas,Roy,forwards,C,R,47,397,261,62
8478839,20182019,Aleksi,Saarela,forwards,C,L,2,15,9,2
8473533,20182019,Jordan,Staal,forwards,C,L,280,2448,1214,378
8480830,20182019,Andrei,Svechnikov,forwards,R,L,122,1039,373,169
8476882,20182019,Teuvo,Teravainen,forwards,L,L,144,1382,635,286
8478027,20182019,Lucas,Wallmark,forwards,C,L,23,253,187,36
8468508,20182019,Justin,Williams,forwards,R,R,320,3308,1264,477
8477458,20182019,Valentin,Zykov,forwards,R,R,7,69,55,10
8479402,20182019,Jake,Bean,defensemen,D,L,12,216,164,38
8476953,20182019,Trevor,Carrick,defensemen,D,L,0,5,7,0
8475753,20182019,Justin,Faulk,defensemen,D,R,126,2113,877,287
8477938,20182019,Haydn,Fleury,defensemen,D,L,10,324,256,26
8476462,20182019,Dougie,Hamilton,defensemen,D,R,142,2209,771,319
8477488,20182019,Brett,Pesce,defensemen,D,R,37,910,590,153
8476958,20182019,Jaccob,Slavin,defensemen,D,L,47,1111,625,207
8475177,20182019,Calvin,de Haan,defensemen,D,L,22,824,611,113
8477845,20182019,Trevor,van Riemsdyk,defensemen,D,R,24,681,565,95
8474152,20182019,Scott,Darling,goalies,G,L,0,NA,126,0
8470147,20182019,Curtis,McElhinney,goalies,G,L,0,NA,249,4
8475852,20182019,Petr,Mrazek,goalies,G,L,0,NA,362,5
8477968,20182019,Alex,Nedeljkovic,goalies,G,L,0,NA,118,3
8478427,20192020,Sebastian,Aho,forwards,C,L,233,1564,558,282
8478056,20192020,Clark,Bishop,forwards,C,L,1,44,47,7
8476288,20192020,Ryan,Dzingel,forwards,C,L,87,619,404,101
8477998,20192020,Warren,Foegele,forwards,L,L,67,694,387,75
8479328,20192020,Julien,Gauthier,forwards,R,R,19,194,174,22
8479987,20192020,Morgan,Geekie,forwards,C,R,30,276,215,53
8476207,20192020,Brian,Gibbons,forwards,C,L,25,181,204,42
8475287,20192020,Erik,Haula,forwards,L,L,135,1131,648,167
8480185,20192020,Eetu,Luostarinen,forwards,C,L,36,318,253,53
8476921,20192020,Jordan,Martinook,forwards,L,L,69,909,600,108
