id,chapter,title,date,location,year,chapter_city,latitude,longitude
267531168,rladies-masqat,Introduction to R Language,2020-01-11,inperson,2020,Muscat,23.61515,58.5912467
267215823,rladies-tampa,Tidyverse Skills: GGplot I - Data Visualization,2020-01-11,inperson,2020,"Tampa, FL",27.9477595,-82.458444
267576670,rladies-freiburg,Analysing Twitter Data,2020-01-08,inperson,2020,Freiburg,47.9960901,7.8494005
266131216,rladies-taipei,[Birthday Series] R-Ladies Taipei 五歲拉～,2020-01-06,inperson,2020,Taipei,25.0375198,121.5636796
267377404,rladies-belgrade,End of Year Coffee Time,2019-12-28,inperson,2019,Belgrade,44.8178131,20.4568974
267184117,rladies-istanbul,Aralik Etkinliği - R ile Zaman Serileri,2019-12-28,inperson,2019,Istanbul,41.0766019,29.052495
250503897,rladies-guayaquil,¡Primer meet-up R-Ladies Guayaquil!,2019-12-25,inperson,2019,Guayaquil,-2.1900563,-79.8868741
267154315,rladies-pune,Meetup 1: Using trees and networks in R,2019-12-21,inperson,2019,Pune,18.521428,73.8544541
267083942,rladies-novi-sad,Meetup #6 Zavirimo u svet Data Science-a zajedno,2019-12-21,inperson,2019,Novi Sad,45.2551338,19.8451756
267202406,rladies-beijing,Telling stories with data: make a data visualization in R  用数据讲故事：用R做数据可视化,2019-12-21,inperson,2019,Beijing,39.9057136,116.3912972
267184624,rladies-ankara,Temel R Eğitimi 2,2019-12-21,inperson,2019,Ankara,39.7160439,32.7059948
267086617,rladies-eskisehir,R-Ladies EskişehiR Tanışma Toplantısı,2019-12-20,inperson,2019,Eskisehir,39.7743941,30.519116
266646439,rladies-montreal,R-Ladies Meeting: TBC,2019-12-19,inperson,2019,"Montréal, QC",45.5031824,-73.5698065
266506889,rladies-montreal,R-Ladies Meeting: Holiday Break! ,2019-12-19,inperson,2019,"Montréal, QC",45.5031824,-73.5698065
266265135,rladies-new-delhi,Wavelet Applications in Economics & Finance by M&S Research Hub,2019-12-19,inperson,2019,Delhi,28.6273928,77.1716954
266801353,rladies-budapest,Data Christmas 2019,2019-12-18,inperson,2019,Budapest,47.4978918,19.0401609
267022737,rladies-miami,Holiday Celebration! 👑,2019-12-17,inperson,2019,"Miami, FL",25.7741728,-80.19362
266830015,rladies-bucharest,R-Ladies Bucharest Community #4,2019-12-17,inperson,2019,Bucharest,44.4361414,26.1027202
267084631,rladies-melbourne,Christmas Networking event,2019-12-17,inperson,2019,Melbourne,-37.8142454,144.9631732
266548167,rladies-perth,One Year of R-Ladies Perth,2019-12-17,inperson,2019,Perth,-31.9558933,115.8605855
267110081,rladies-remote,December Coffee Chat,2019-12-17,inperson,2019,"San Francisco, CA",37.7790262,-122.419906
266643948,rladies-porto-alegre,6º Meetup R-Ladies Porto Alegre,2019-12-16,inperson,2019,Porto Alegre,-30.0324999,-51.2303767
267114614,rladies-cdmx,Retos de Navidad en R,2019-12-16,inperson,2019,México City,19.4326296,-99.1331785
266689191,rladies-boston,December Social,2019-12-16,inperson,2019,"Boston, MA",42.3554334,-71.060511
265616429,rladies-tampa,R-Ladies Tampa Holiday Potluck and Beginner Tidyverse Skills<3,2019-12-14,inperson,2019,"Tampa, FL",27.9477595,-82.458444
266673878,rladies-santa-rosa,RMarkdown: generando reportes automáticos con R,2019-12-14,inperson,2019,Santa Rosa,38.4404925,-122.7141049
267000090,rladies-goiania,R-Ladies GYN: Analisando dados longitudinais e ML na Indústria Alimentícia com R,2019-12-12,inperson,2019,Goiania,-16.680882,-49.2532691
266783453,rladies-barcelona,Introduction to RMarkdown and friends,2019-12-12,inperson,2019,Barcelona,41.3828939,2.1774322
267036948,rladies-frankfurt,#8: R-Ladies Frankfurt: Christmas meetup ,2019-12-12,inperson,2019,Frankfurt,50.1106444,8.6820917
266963915,rladies-vancouver,Winter Holiday Fun,2019-12-12,inperson,2019,"Vancouver, BC",49.2608724,-123.113952
266581736,rladies-niteroi,VII Meetup R - Ladies Niterói,2019-12-12,inperson,2019,Niterói,-22.8884,-43.1147
266911975,rladies-sydney,Bring on 2020!,2019-12-11,inperson,2019,Sydney,-33.768528,150.9568559523945
266896243,rladies-san-diego,Using git and GitHub with RStudio,2019-12-11,inperson,2019,"San Diego, CA",32.7174202,-117.1627728
266753762,rladies-columbus,Tech Holiday Party! ,2019-12-11,inperson,2019,"Columbus, OH",39.9622601,-83.0007065
266885294,rladies-quito,Calidad de datos,2019-12-11,inperson,2019,Quito,-0.2201641,-78.5123274
266753268,rladies-santa-fe,R en investigación científica: análisis de redes.,2019-12-11,inperson,2019,Santa Fe,-30.3154739,-61.1645076
264291454,rladies-tc,December Meetup: Functional Programming with Lindsey Dietz ,2019-12-10,inperson,2019,"Minneapolis, MN",44.9772995,-93.2654692
266170963,rladies-irvine,4th Annual OC Tech User Group Winter Party ,2019-12-10,inperson,2019,"Irvine, CA",33.6856969,-117.8259819
267050107,rladies-melbourne,We all count: Strengthening stats and math through diversity,2019-12-10,inperson,2019,Melbourne,-37.8142454,144.9631732
266957168,rladies-vancouver,NeurIPS + Women in Machine Learning/Data Science Special ,2019-12-10,inperson,2019,"Vancouver, BC",49.2608724,-123.113952
266686614,rladies-amsterdam,"Please, explain! Interpretable machine learning based on ranking data",2019-12-10,inperson,2019,Amsterdam,52.3730796,4.8924534
266665975,rladies-newcastle,R-Ladies Christmas social and yearly roundup! ,2019-12-10,inperson,2019,Newcastle Upon Tyne,54.9738474,-1.6131572
266395328,rladies-san-francisco,December meetup: Lightning Talks!,2019-12-10,inperson,2019,"San Francisco, CA",37.7790262,-122.419906
266646393,rladies-boulder,R Ladies Boulder Meetup #4: Ugly Holiday Plot Contest!,2019-12-10,inperson,2019,"Boulder, CO",40.0149856,-105.270545
267048207,rladies-addis-ababa,Monthly R-Ladies Addis Ababa Meeting,2019-12-10,inperson,2019,Addis Abeba,9.0358287,38.7524127
267085147,rladies-ames,TidyTuesday,2019-12-10,inperson,2019,"Ames, IA",42.0267567,-93.6170448
266917548,rladies-montevideo,¡Despedida de año! R-ladies & GURU::mvd,2019-12-09,inperson,2019,Montevideo,-34.9058916,-56.1913095
266895607,rladies-kyiv,Build Day - create your startup with Facebook Open Source!,2019-12-08,inperson,2019,Kyiv,50.4500336,30.5241361
266672010,rladies-la,End of year shindig! R-Ladies December meetup,2019-12-07,inperson,2019,"Los Angeles, CA",34.0536909,-118.242766
266798609,rladies-guayaquil,Creación y Manipulación de archivos de Excel desde R,2019-12-07,inperson,2019,Guayaquil,-2.1900563,-79.8868741
266757265,rladies-lagos,Data Mining using  R,2019-12-07,inperson,2019,Lagos,6.4550575,3.3941795
266743831,rladies-xalapa,Heatmaps + Potluck,2019-12-07,inperson,2019,Xalapa,19.5408338,-96.9146374
266758210,rladies-athens-ga,R-Ladies December meeting,2019-12-06,inperson,2019,"Athens, GA",33.9597677,-83.376398
266478306,rladies-denver,R-Ladies Meetup,2019-12-05,inperson,2019,"Denver, CO",39.7392364,-104.984862
265380323,rladies-concepcion,Visualización de datos en Highcharter,2019-12-05,inperson,2019,Concepción,-36.8270795,-73.0502399
266589451,rladies-copenhagen,Leverage on Machine Learning for Customer Retention!,2019-12-05,inperson,2019,Copenhagen,55.6867243,12.5700724
265788204,rladies-brisbane,Joint Christmas Party with R-Ladies and PyLadies Brisbane!,2019-12-05,inperson,2019,Brisbane,-27.4689682,153.0234991
266834023,rladies-ames,Workshop: manipulating data with dply ,2019-12-05,inperson,2019,"Ames, IA",42.0267567,-93.6170448
266666875,rladies-madrid,PubQuiz 2019! 🎄,2019-12-04,inperson,2019,Madrid,40.4167047,-3.7035825
266742799,rladies-xalapa,Mesa de Trabajo 2. Agenda legislativa en favor de las niñas,2019-12-04,inperson,2019,Xalapa,19.5408338,-96.9146374
266708705,rladies-freiburg,Modeling in R - Part Three,2019-12-04,inperson,2019,Freiburg,47.9960901,7.8494005
266616799,rladies-chicago,Reproducible Workflows for Interactive Visualizations with htmlwidgets and Shiny,2019-12-04,inperson,2019,"Chicago, IL",41.8755616,-87.6244212
266575116,rladies-san-jose,Introducción a Purrr,2019-12-04,inperson,2019,San Jose,37.3361663,-121.890591
266726720,rladies-gainesville,Spatial R - introductory workshop,2019-12-03,inperson,2019,"Gainesville, FL",29.6519684,-82.3249846
266608462,rladies-newyork,End-of-Year Celebration with Jenny Bryan,2019-12-03,inperson,2019,"New York, NY",40.7127281,-74.0060152
266555497,rladies-lausanne,Tidy up your data science workflow with the tidyverse,2019-12-03,inperson,2019,Lausanne,46.5218269,6.6327025
265373203,rladies-manchester,R-Ladies Manchester Christmas Social,2019-12-03,inperson,2019,Manchester,53.4794892,-2.2451148
266728160,rladies-ldnont,Data Cleaning and Exploration,2019-12-03,inperson,2019,"London, ON",42.9832406,-81.243372
266577128,rladies-budapest,DecembeR,2019-12-03,inperson,2019,Budapest,47.4978918,19.0401609
266524923,rladies-buenos-aires,¡último meetup del año!,2019-12-03,inperson,2019,Buenos Aires,-34.6075682,-58.4370894
266285115,rladies-london,2019 Wrap-up Social ,2019-12-03,inperson,2019,London,51.5074456,-0.1277653
264916397,rladies-perth,Book Club - R for Data Science,2019-12-03,inperson,2019,Perth,-31.9558933,115.8605855
266457237,rladies-seattle,R-Ladies 2019 Hot Chocolate Happy Hour,2019-12-03,inperson,2019,"Seattle, WA",47.6038321,-122.330062
264701504,rladies-oslo,TidyTuesday - with RLadies Oslo,2019-12-03,inperson,2019,Oslo,59.9133301,10.7389701
266902022,rladies-ames,TidyTuesday,2019-12-03,inperson,2019,"Ames, IA",42.0267567,-93.6170448
266130419,rladies-taipei,[AI Series] 如何利用開源程式碼進行圖片去背,2019-12-02,inperson,2019,Taipei,25.0375198,121.5636796
266313984,rladies-bari,Rladies Bari - Nuovo evento: Buone abitudini per programmatori,2019-12-02,inperson,2019,"Bari, BA",41.1257843,16.8620293
266738521,rladies-highland-park,An evening with Jenny Bryan,2019-12-02,inperson,2019,"Highland Park, NJ",40.4959379,-74.4243178
266714417,rladies-auckland,Dungeons and Dragons: Data exploration and visualisation,2019-12-02,inperson,2019,Auckland,-36.852095,174.7631803
266229730,rladies-philly,Machine Learning Workshop,2019-12-02,inperson,2019,"Philadelphia, PA",39.9527237,-75.1635262
266211805,rladies-east-lansing,Shutup & Code,2019-12-02,inperson,2019,"East Lansing, MI",42.7320307,-84.4721678
266727886,rladies-bariloche,R como lenguaje de programación TURNO Tarde,2019-12-02,inperson,2019,San Carlos de Bariloche,-41.1334421,-71.3098425
266727847,rladies-bariloche,R como lenguaje de programación TURNO MAÑANA,2019-12-02,inperson,2019,San Carlos de Bariloche,-41.1334421,-71.3098425
266723110,rladies-jakarta,R-Ladies Jakarta 5th Meetup: Classical tests with R! ,2019-11-30,inperson,2019,Jakarta,-6.175247,106.8270488
