source,target,value
154,59,0.8183931305453325
154,35,0.8173797625526213
154,161,0.8164487994348392
154,218,0.816307946025074
154,100,0.8161414790313954
154,162,0.8161390107958101
154,113,0.8151914864032375
154,120,0.8150423737208006
154,214,0.8147203297867366
154,169,0.8143867363570814
154,19,0.8140457783177204
154,93,0.8137356725034323
154,237,0.8137233139844168
154,89,0.813185836875043
154,111,0.8123363189277075
154,240,0.8119555328592859
154,106,0.8114970994794969
154,229,0.8114729879566704
154,50,0.8113479446010223
154,117,0.8111950500757904
154,184,0.8109171303349644
154,133,0.8106277988743985
154,135,0.8097181098359144
154,87,0.8094328585918058
154,195,0.8085880374601165
154,170,0.8085675691945997
154,38,0.8084518313243919
154,212,0.8080499554085229
154,97,0.8077825906547903
154,65,0.8075333085039325
154,221,0.8071488200216947
154,95,0.8064694102416622
154,186,0.8064340584769807
154,24,0.8059118710128643
154,225,0.8053194956752233
154,238,0.8050808216075207
154,26,0.8047500511187872
154,175,0.8047230426753158
154,47,0.8047011314007447
154,152,0.8045617500428528
154,55,0.804447507704064
154,224,0.8041129982840788
154,249,0.8035296112671465
154,220,0.8029051167966224
154,172,0.8025402137381946
154,112,0.8024920568825151
154,189,0.8024717227308586
154,54,0.8023699657868842
154,158,0.8020589365598059
154,101,0.8018224825903315
154,64,0.8016627163851755
154,67,0.8016132712032324
154,114,0.8015987607723973
154,235,0.8014625792468378
154,233,0.8013970252017807
154,203,0.8008058608453347
154,14,0.8007571172970022
154,196,0.8006740076217431
154,30,0.8003311906935853
155,156,0.882898478243139
155,247,0.8587962351374478
155,165,0.8492393420954483
155,170,0.8461998494629238
155,133,0.8413231371719365
155,169,0.8360242979152426
155,40,0.8335892302070056
155,136,0.8301577605889036
155,162,0.8297997565030811
155,20,0.8292873337231446
155,74,0.8246628197764322
155,184,0.8198955909468575
155,105,0.8182037603524243
155,171,0.8175215510541667
155,129,0.8139682975354228
155,200,0.8134049547326052
155,64,0.8105089575448958
155,70,0.8104031301912173
155,213,0.8101750941361356
155,210,0.8093508222146149
155,192,0.8092536808990878
155,225,0.8087689749236494
155,121,0.8085594438228095
155,130,0.8069897700099623
155,161,0.8062144970904668
155,176,0.8055574166768742
155,196,0.8053333380108162
155,102,0.8049499181166605
155,204,0.8044417252348391
155,152,0.8039955826332676
155,73,0.8036603739861491
155,186,0.8032687178288485
155,229,0.8028587554754906
155,150,0.8028293817920863
155,85,0.8025280605232632
155,182,0.8017212149952304
155,145,0.8016865939828153
155,107,0.8006646075021588
155,193,0.8005083821482862
156,155,0.882898478243139
156,133,0.8342338983856964
156,182,0.8322288664728122
156,102,0.8269791522130762
156,192,0.8197682581876952
156,40,0.8195754116212188
156,169,0.8194408671061109
156,136,0.8153740398599563
156,121,0.8150552679537824
156,171,0.8148904323168611
156,210,0.8127330266425132
156,165,0.8121086903009044
156,162,0.8097258316335835
156,145,0.807545124873026
156,53,0.8069457062315063
156,70,0.8063572054661755
156,129,0.8059623623464475
156,225,0.8054951194465793
156,105,0.8054881615444842
156,200,0.8048157160240201
156,58,0.8046504162095264
156,140,0.8045719922038735
156,101,0.80400668243096
156,184,0.8021516052830701
156,213,0.8018743218195687
156,186,0.8016255794460468
156,74,0.8002551851514274
157,85,0.871670320819334
157,112,0.866558454988534
157,220,0.8663444394461056
157,172,0.8656057604512545
157,233,0.8626795038529874
157,249,0.8573710009290647
157,138,0.8569361319434388
157,209,0.8540281123626322
157,208,0.8526377589523753
157,151,0.8492512800301749
157,181,0.8460571344300243
157,89,0.8457690646877234
157,72,0.8406866163798603
157,22,0.8384354609246439
157,234,0.8383765040545419
157,107,0.8382630175011898
157,237,0.8304217285878154
157,207,0.8303462438266379
157,240,0.829358408601864
157,129,0.8281755025586933
157,214,0.8278300483629959
157,204,0.8266895939039746
157,114,0.8261526848904049
157,159,0.8259551526378422
157,33,0.8254616395182292
157,59,0.8249571173065838
157,126,0.8243904488493095
157,164,0.8238095248444566
157,136,0.8233901239244379
157,67,0.8222202348839768
157,212,0.8212470810653236
157,87,0.8211397060526509
157,222,0.8204611977965857
157,128,0.8199977949717056
157,154,0.8197562762934517
157,219,0.8196512487165136
157,218,0.818552598274068
157,93,0.818249285222802
157,242,0.8178089807180069
157,228,0.8174794255636364
157,43,0.8173785496673643
157,146,0.8166804082833824
157,252,0.815944737614301
157,7,0.8159146627451266
157,25,0.8152563562233055
157,161,0.8151090711194148
157,223,0.814864862273989
157,248,0.8127789840226938
157,213,0.8122942636747782
157,16,0.8113067239275894
157,203,0.811250856907523
157,246,0.8111299824757907
157,111,0.8104663278382483
157,104,0.8102645106128844
157,140,0.8097277326111008
157,106,0.8097154699152711
157,191,0.8089484433065458
157,95,0.8085632787717928
157,62,0.8084786394219117
157,74,0.8078508091575384
157,50,0.8078123607481151
157,78,0.8076023682125236
157,227,0.8075697569893779
157,19,0.8071339273720949
157,166,0.8060917378284248
157,144,0.8058565571998463
157,63,0.8052314763986992
157,29,0.804511280680428
157,92,0.80413434736134
157,127,0.8037449365352424
157,97,0.803693033564745
157,99,0.803094214666313
157,120,0.8029362434029393
157,34,0.8027362175332754
157,205,0.8026109273908629
157,176,0.8025736732414176
157,46,0.8024356196013909
157,80,0.8021505586179215
157,190,0.8017961897764111
157,60,0.8013847177183635
157,187,0.8008317065319503
157,35,0.800083339414396
157,102,0.8000131552568365
158,221,0.815392575844157
158,98,0.8148412031283159
158,169,0.8125860879820144
158,89,0.8118406811773664
158,90,0.8096346119803597
158,184,0.808867362645577
158,132,0.8075808251606661
158,147,0.8058388955145711
158,123,0.8055322244821607
158,55,0.8047786562217817
158,151,0.8045512645081816
158,144,0.8043330293686399
158,146,0.8038939250157836
158,15,0.8037660356175156
158,179,0.8023674282784119
158,154,0.8020589365598059
158,180,0.8017733738988554
158,239,0.8017486207544854
158,105,0.8014575530861678
158,64,0.8013934552921882
158,91,0.8010647069559625
158,7,0.8007002888001165
158,194,0.8006625929833888
158,213,0.8004012938139171
159,237,0.9006208205269566
159,176,0.8815587901665286
159,181,0.8769146266560756
159,228,0.8711736203716371
159,151,0.8688691744376301
159,203,0.8682543658796482
159,60,0.8666167066569507
159,179,0.860898916851308
159,253,0.8597545976073393
159,208,0.8574627055937171
159,89,0.8551653113825233
159,223,0.8550642690267486
159,134,0.8532167140107695
159,226,0.8531067039294292
159,72,0.851353877739852
159,220,0.8507267449028004
159,233,0.8499940263591793
159,172,0.8493788007824462
159,59,0.8490917864494583
159,164,0.8489430084415384
159,128,0.8487689863549281
159,120,0.8479680788000358
159,204,0.8462799773661616
159,100,0.8456220494719172
159,222,0.8441640452476321
159,207,0.8431793919153613
159,234,0.8411779534359788
159,107,0.8403832981365372
159,180,0.8398187996213407
159,136,0.8397897346705093
159,129,0.8391219468002683
159,213,0.8387520670750067
159,187,0.8386165598674267
159,242,0.8362452055156845
159,229,0.8349331171174798
159,218,0.834458411413317
159,144,0.8337976014411145
159,146,0.8333290966969142
159,195,0.8323327074538128
159,249,0.8315551659741018
159,67,0.8315025112504486
159,132,0.8302677374901596
159,87,0.8301525878602332
159,209,0.8278905630385421
159,245,0.827587109151315
159,227,0.826703445885628
159,123,0.8263356608031689
159,157,0.8259551526378422
159,85,0.825887756747215
159,166,0.8257166214197346
159,106,0.8251082050997434
159,127,0.8250334855462272
159,92,0.8246471120722629
159,119,0.8245895462634845
159,91,0.822728379519901
159,9,0.8225743130730016
159,199,0.8221988766502578
159,22,0.8217395165008619
159,142,0.8196972403602875
159,78,0.8196104677238565
159,161,0.8192847863353152
159,214,0.8181409725465483
159,126,0.8180061994276852
159,221,0.8171886457515312
159,165,0.8159344904413338
159,147,0.8159026534317276
159,193,0.8144721509713256
159,215,0.8133564354349329
159,148,0.8132741094470812
159,7,0.8121683082962985
159,135,0.8117181959557361
159,175,0.8104784824943339
159,186,0.810350989672039
159,90,0.80960265293916
159,149,0.8092261180020576
159,47,0.8083252518547791
159,112,0.8082167151986618
159,212,0.808080955061708
159,241,0.807625506480972
159,31,0.8076084944668697
159,152,0.8072485613529169
159,197,0.8062259380429069
159,35,0.8051987207081184
159,96,0.8051102839880581
159,211,0.8049291718326977
159,93,0.8048067142500793
159,102,0.80472174139928
159,160,0.8047154923227107
159,46,0.8045026297084702
159,252,0.8043916571993963
159,16,0.8032828526809291
159,219,0.8032625550866596
159,171,0.8030146577011497
159,190,0.8026144000949172
159,191,0.8024891586959162
159,101,0.8020078528645728
159,97,0.8016203797793868
159,240,0.8010674079369318
159,177,0.800999294946699
159,23,0.8007931671910464
159,99,0.8006186587523729
159,69,0.8006180703521234
160,215,0.8742531091691546
160,189,0.8596547943600298
160,127,0.8474394398122146
160,23,0.8467372712320502
160,102,0.8432580712555491
160,161,0.8370183287726909
160,118,0.8361946668289315
160,144,0.8338785878532509
160,197,0.8330611876226658
160,122,0.8318404554963658
160,60,0.8290167836717096
160,69,0.8284708623506216
160,101,0.8283639137604046
160,79,0.8279637747711247
160,57,0.8274679069250099
160,107,0.827202348904081
160,97,0.8258803526603066
160,108,0.8257895804181286
160,88,0.8257102067255544
160,149,0.8244294897688383
160,46,0.8239532858654285
160,139,0.8222231959696132
160,219,0.821986257982339
160,129,0.8216371061992208
160,25,0.817917625319826
160,136,0.8178355658264375
160,89,0.8176299188861244
160,137,0.816761075150884
160,3,0.8157120532182106
160,85,0.8152457582768523
160,93,0.8151914485776484
160,11,0.8137396337000133
160,59,0.8126737738658713
160,233,0.8119784794136204
160,13,0.8115115521993529
160,67,0.8112062207618435
160,226,0.810078913732347
160,10,0.8100336897439597
160,151,0.8097072206096616
160,120,0.8085333053611605
160,15,0.8079911045537242
160,98,0.8078731294844613
160,204,0.8077767046071846
160,251,0.8075210411551664
160,128,0.8073934433406803
160,115,0.8068517261047284
160,213,0.8064752713754713
160,35,0.8064012768337229
160,152,0.8063731324413431
160,112,0.8061810747714218
160,240,0.8055911295708688
160,199,0.8054660109379109
160,225,0.8054508419471309
160,229,0.8047459635640177
160,159,0.8047154923227107
160,87,0.8046214205049488
160,146,0.8042476266861868
160,232,0.8039326817388599
160,134,0.803851108694749
160,83,0.8036045855802928
160,77,0.8034551682743724
160,222,0.8033861619547923
160,135,0.80284634588131365
160,162,0.8028332875693984
160,31,0.8023644701956065
160,207,0.8021604462182599
160,104,0.8017049986495525
160,80,0.8012090857909074
160,195,0.8011718194206895
160,1,0.8006187742031114
160,114,0.8006035487923251
160,169,0.8006022112197355
160,56,0.800593979531678
161,222,0.8663447582125154
161,218,0.8594059437449291
161,118,0.8553015757526257
161,89,0.8466657507977771
161,149,0.8464521688592521
161,129,0.8457456110564006
161,165,0.8432043689143273
161,136,0.8431280089844423
161,59,0.84228802821109094
161,34,0.8401457395845441
161,112,0.8387075194383712
161,180,0.8379700369240345
161,107,0.8375348793597449
161,160,0.8370183287726909
161,227,0.836810587699518
161,229,0.8367002543622696
161,191,0.835566332892557
161,219,0.8351096026571192
161,77,0.8346684767049217
161,67,0.8345746151940322
161,151,0.833972158373632
161,128,0.8338434042495941
161,215,0.8332679335050404
161,166,0.8325329961298298
161,247,0.832441487587309
161,175,0.8323535920327373
161,226,0.8319298169009723
161,122,0.8319293264119518
161,60,0.8313553067574821
161,43,0.8308399174807246
161,197,0.8307753442076428
161,204,0.8307038538933212
161,120,0.8305522038910693
161,31,0.8298979743898812
161,95,0.8293844581009123
161,144,0.8292261483825877
161,184,0.8286439694920888
161,148,0.8285066557571571
161,106,0.8282005600373326
161,213,0.827645638096607
161,69,0.8274416105262994
161,188,0.8272893494128314
161,93,0.827225207453284
161,228,0.8271133240470849
161,146,0.8270668728374173
161,253,0.8267299400320552
161,65,0.8266649284481098
161,92,0.8266466871217898
161,39,0.826288707812899
161,62,0.8256885479345165
161,199,0.8251411134523357
161,179,0.8251270191856016
161,85,0.8250439668810079
161,164,0.8248055987686737
161,196,0.8247826812569994
161,237,0.8247564745104752
161,30,0.8247350487879324
161,25,0.8246412292872708
161,223,0.8239020501499581
161,104,0.8225010468104932
161,140,0.8216905375417299
161,207,0.8215203768515551
161,212,0.8213792058994147
161,87,0.8212815717558127
161,19,0.8208905071778068
161,176,0.8207887799234492
161,190,0.8206167870668124
161,195,0.8203362841178122
161,130,0.8202725100506184
161,205,0.8201962935396159
161,233,0.8195999672598033
161,159,0.8192847863353152
161,135,0.8190086876510946
161,100,0.8189642667258459
161,127,0.8185060385709018
161,99,0.8184168706960345
161,64,0.818049795365595
161,46,0.8180379984105024
161,102,0.817143438510734
161,214,0.8170538022936952
161,138,0.8165166025066485
161,16,0.8165027841940786
161,154,0.8164487994348392
161,248,0.8152645600788483
161,157,0.8151090711194148
161,126,0.814945784083845
161,163,0.8148288823241532
161,173,0.8148242180559767
161,50,0.8142796007667605
161,78,0.8138440442349181
161,13,0.8131550422558714
161,20,0.8130911483739671
161,203,0.8129699321358672
161,7,0.8128538361205201
161,74,0.8125106596315251
161,124,0.8119221068780368
161,79,0.8117348172524035
161,234,0.81140504688164
161,210,0.8109759266732272
161,1,0.8101214350872162
161,33,0.8100177235753031
161,117,0.8096255272828757
161,88,0.8095391122452009
161,189,0.8094882052770307
161,115,0.80948429691834
161,249,0.8093972514408918
161,162,0.8090427039168777
161,246,0.8088443593647252
161,181,0.808601591903749
161,169,0.8079741071265241
161,101,0.8077603341064109
161,90,0.8074037032347606
161,240,0.8073594280837232
161,123,0.8071139228852607
161,109,0.8064901168193421
161,155,0.8062144970904668
161,132,0.8058185608243799
161,225,0.8057832337854941
161,200,0.8053989809533704
161,142,0.8051237243164574
161,94,0.8050721337263614
161,243,0.8049299465924884
161,202,0.804653621134293
161,147,0.804138484079594
161,23,0.8038801562743058
161,9,0.80353180902549
161,84,0.8029336899547157
161,45,0.8028763812383416
161,174,0.8027600415503179
161,172,0.8027583049088793
161,97,0.8024683845971433
161,170,0.8020671589696974
161,35,0.8013720401632591
161,224,0.8011989704745248
161,178,0.8003513316992038
161,152,0.8001231012446144
162,14,0.9250088546141279
162,238,0.8692288084935723
162,217,0.861248022806701
162,152,0.8569440552982639
162,135,0.855553058624429
162,224,0.8505566014604489
162,43,0.8498675442246564
162,133,0.8418253520493357
162,94,0.8390849960894055
162,181,0.8383795168415282
162,68,0.837472896734367
162,136,0.8364569376865045
162,155,0.8297997565030811
162,204,0.8280493415891378
162,12,0.8260392598565803
162,8,0.8259830673883682
162,222,0.8236233875994822
162,40,0.8223699102906249
162,169,0.8206712135422336
162,74,0.8204336073436519
162,202,0.8200772400296569
162,184,0.8192536806059453
162,101,0.8168028071338869
162,154,0.8161390107958101
162,6,0.8159409820250872
162,140,0.8158695936041688
162,120,0.8127626405447363
162,70,0.8123878761643181
162,170,0.812191849646161
162,64,0.812185131098259
162,233,0.8111233972423246
162,123,0.8108271318874545
162,121,0.8105141627473336
162,171,0.8103844443019695
162,190,0.8100313601047241
162,156,0.8097258316335835
162,161,0.8090427039168777
162,213,0.808903344340548
162,151,0.8082132891524817
162,247,0.8076368853061587
162,63,0.8073285124711441
162,106,0.8062880840715935
162,235,0.805409847237616
162,65,0.8044488114452232
162,16,0.8039420581577247
162,179,0.8031195966381283
162,218,0.8028787953644794
162,160,0.8028332875693984
162,201,0.8026625287829444
162,73,0.8022214579989301
162,90,0.8016008181883661
162,191,0.8009722202980198
162,145,0.8005561956300141
162,21,0.8005072138381963
162,175,0.800377537928293
162,165,0.8002345644495705
162,60,0.8002281253006183
162,47,0.8000826154395594
163,99,0.8350586636003773
163,241,0.8340036416485151
163,100,0.8317710193500172
163,129,0.8265910311707519
163,60,0.8252070745333625
163,30,0.8244029066449775
163,59,0.8236569145947528
163,151,0.8223996279592806
163,93,0.8219328464214694
163,39,0.821423575379917
163,122,0.8194708606969046
163,171,0.8188224192924817
163,33,0.8184182137389608
163,172,0.8181250128046623
163,161,0.8148288823241532
163,92,0.8125424416064769
163,85,0.8119791516166885
163,102,0.8115117111262349
163,204,0.8114768938175463
163,136,0.8106880283742023
163,79,0.8098946959286075
163,87,0.8076556097693188
163,229,0.8074219521028358
163,115,0.8073186404591862
163,225,0.8064435211051456
163,218,0.8045173963024983
163,31,0.8034769617624543
163,226,0.8028661871070168
163,96,0.8025258760461149
163,144,0.8022359846417779
163,107,0.8019547998414086
163,126,0.8017549220233442
163,149,0.8016516386797823
163,169,0.8015968965140423
163,168,0.8013665292907648
163,245,0.8012317511730573
163,89,0.8008839960547565
163,23,0.8008534434207306
163,88,0.8008286075907054
163,127,0.8007617984035725
164,228,0.8769899145740789
164,233,0.8663332735803587
164,213,0.8632587473184119
164,151,0.8623248247050352
164,89,0.8560721544345656
164,223,0.8554840235376032
164,128,0.8544689089584618
164,222,0.8544216487616394
164,144,0.851775588877247
164,159,0.8489430084415384
164,203,0.8476275374473184
164,227,0.8449729705730396
164,208,0.8436655311265817
164,67,0.8436442264919263
164,60,0.8430003969839527
164,176,0.8428799628063112
164,204,0.8416410185670293
164,146,0.8410314057981052
164,148,0.8408242196241456
164,220,0.8397954847349511
164,172,0.8395196549473734
164,120,0.83906524901244794
164,249,0.8374317304489147
164,72,0.8371880852163559
164,166,0.8361677137702154
164,237,0.8348983905465618
164,140,0.834143210301567
164,181,0.8332976516997431
164,215,0.8332600326101547
164,226,0.8331207580301249
164,234,0.8319882428841705
164,209,0.831312717034658
164,7,0.8308358539115714
164,218,0.83004774188317
164,136,0.8294994854338692
164,242,0.8285293027717627
164,85,0.8271260626001007
164,107,0.8258246892431335
164,207,0.8248521896699749
164,161,0.8248055987686737
164,180,0.8244603117997114
164,253,0.8244344071226167
164,219,0.8239360891805352
164,157,0.8238095248444566
164,59,0.8235827302228743
164,23,0.8235183995711016
164,195,0.8228878188536695
164,31,0.8224315307799533
164,187,0.8220754143739376
164,90,0.8215339553537034
164,147,0.8208008995558376
164,205,0.8203648675556406
164,119,0.819844612938072
164,92,0.8180030798128944
164,229,0.8173982125887087
164,189,0.8173737144965044
164,252,0.8172396894443315
164,132,0.8167294244372157
164,33,0.8166993620949731
164,134,0.8166251588631934
164,106,0.816517041086175
164,214,0.8163592684650145
164,191,0.816054495548527
164,127,0.8155632744146687
164,129,0.8146243217911364
164,87,0.8114527555919986
164,93,0.8091834814423698
164,199,0.8084575424496646
164,91,0.8084220273161962
164,126,0.8062783051413317
164,9,0.8058983946856976
164,240,0.8057960543993385
164,100,0.805719219453046
164,138,0.8053529128630691
164,149,0.8049550289522828
164,123,0.804530601527449
164,135,0.8039826771905212
164,175,0.8039163018215374
164,122,0.8038923827986206
164,221,0.8028694817481677
164,97,0.8024248664845258
164,212,0.8021350366391782
164,30,0.8020738703396955
164,78,0.8019545399059116
164,36,0.8013918831988498
164,57,0.8008214015650564
165,247,0.9224346680886585
165,20,0.8807265596126592
165,175,0.8702513355903316
165,136,0.8613562966505061
165,225,0.8541293443301429
165,229,0.8507558452594993
165,155,0.8492393420954483
165,176,0.8480745037435138
165,170,0.8474833691189916
165,210,0.8458385418241176
165,161,0.8432043689143273
165,184,0.8387705393633867
165,228,0.8343345085435855
165,150,0.8342354326905527
165,171,0.8338712317340357
165,203,0.8337558739190154
165,237,0.8325230462004064
165,204,0.8321341462175156
165,94,0.8317218600901092
165,9,0.8290380611788152
165,118,0.8290206535297656
165,169,0.8280199400599496
165,196,0.8264847110179824
165,105,0.8261205458737864
165,181,0.8257103351907457
165,74,0.825010903923754
165,193,0.8249617217245128
165,180,0.8240299214102774
165,186,0.8234384201404981
165,129,0.8229517816628592
165,106,0.8218258832888545
165,13,0.8215739624962642
165,222,0.8199230505632404
165,122,0.8181363105008974
165,173,0.8180675551346372
165,120,0.8176963307811113
165,100,0.8170526014116328
165,134,0.8165223614298208
165,132,0.8162773284756704
165,159,0.8159344904413338
165,101,0.8151757921558184
165,223,0.8150887293477248
165,218,0.8144197193320517
165,60,0.8134930098952101
165,102,0.8129620120062195
165,107,0.8129227555708342
165,16,0.8127692347301673
165,81,0.8126709308938216
165,179,0.8126395910862398
165,92,0.812402581634912
165,199,0.8122271219598765
165,156,0.8121086903009044
165,63,0.8110605833548274
165,151,0.8108939583711682
165,152,0.8108692531559581
165,213,0.8105649453028932
165,226,0.8101963426430553
165,89,0.8101567011292264
165,191,0.8099562320095174
165,130,0.8094350563096371
165,99,0.8087315850374897
165,55,0.8084231259257791
165,245,0.808374613008146
165,91,0.8079850599215559
165,138,0.8072825263013064
165,135,0.8070332263169481
165,45,0.8067959039581015
165,97,0.8064108217679665
165,95,0.80619500747245
165,93,0.8061189222431046
165,46,0.805671990555577
165,65,0.8054585442293569
165,238,0.8048109406155493
165,64,0.8044103856626641
165,133,0.8039905758621533
165,177,0.8039256361563402
165,194,0.8034067271388191
165,87,0.8032596977931931
165,35,0.801345722159524
165,90,0.8012340780321885
165,207,0.801093654774419
165,253,0.8009378461202896
165,162,0.8002345644495705
165,190,0.8002317653905535
165,227,0.8000813847196654
166,106,0.859608247460538
166,222,0.8528607320909591
166,31,0.8507709451112888
166,89,0.8481559077880313
166,128,0.8471694105445859
166,204,0.8456558065946216
166,205,0.8454979827108539
166,60,0.8445576573345811
166,142,0.8445533995735861
166,253,0.8439851886430194
166,107,0.8374077193526941
166,164,0.8361677137702154
166,228,0.8349526340613581
166,62,0.8344074256431098
166,229,0.8339799896818917
166,203,0.8336342491345642
166,161,0.8325329961298298
166,226,0.8317539361859498
166,218,0.831590210107002
166,179,0.8300189191641033
166,92,0.8299147319146725
166,17,0.8297968102080184
166,151,0.8288729414470074
166,100,0.8283084425900936
166,175,0.8278675376371233
166,234,0.8276847728733442
166,35,0.8273730513399857
166,214,0.8263391343033674
166,159,0.8257166214197346
166,176,0.8255231049014627
166,180,0.8243837225788905
166,146,0.8230214154285285
166,213,0.8212214469684078
166,59,0.8208222502549045
166,237,0.8204388169243031
166,67,0.8202252435118591
166,219,0.8192926998682782
166,140,0.8180950584751406
166,50,0.8162577870216398
166,207,0.8155844838689197
166,227,0.815238462723333
166,120,0.8150887072733802
166,138,0.8149903455928726
166,246,0.814167020050756
166,148,0.8141482953004987
166,190,0.8134473742697748
166,129,0.8129045332018396
166,233,0.8127184772797891
166,132,0.8118133511758503
166,136,0.8107326481870762
166,172,0.8083819774949244
166,223,0.8082881223850403
166,87,0.8072916361105216
166,195,0.8067308001361533
166,30,0.8064754255403292
166,19,0.8063330135942713
166,157,0.8060917378284248
166,245,0.8060602156184506
166,78,0.8054725560409804
166,208,0.8050626610010827
166,47,0.8050519608618224
166,220,0.8047416193278375
166,36,0.8047234210642517
166,191,0.8029958199448208
166,181,0.8026249863499366
166,7,0.8022349493553544
166,112,0.801390817807789
166,211,0.8013472293650878
166,242,0.8011619281291822
166,171,0.8005892616531478
166,127,0.8005769013093922
166,240,0.8001090166132346
167,228,0.8332333120315939
167,203,0.8244272651255975
167,214,0.821823303159746
167,136,0.8207181251576743
167,90,0.8199304386526816
167,172,0.818058172929068
167,213,0.8174584355358674
167,59,0.8148372704051328
167,129,0.8141426042064677
167,176,0.8132992906548168
167,237,0.8124256936086878
167,151,0.8122725736880771
167,193,0.8121116945782311
167,229,0.8114624778048852
167,134,0.8113291746900188
167,85,0.809217455029772
167,112,0.8066151729846368
167,28,0.8048569330754847
167,209,0.8045930779584789
167,74,0.8041557569763
167,89,0.8039063405276091
167,223,0.8030384934326631
167,204,0.8016561651393711
167,33,0.801279927792508
167,132,0.8012432120100467
167,118,0.8009760378561055
167,60,0.8008211957394414
167,247,0.8002586463196526
167,64,0.8001754890642272
168,85,0.822968313590559
168,112,0.8191353523022834
168,114,0.8143146046018153
168,59,0.8132251103061348
168,102,0.8122742107239854
168,78,0.8092437564942204
168,172,0.8087080481197467
168,151,0.8080825439695722
168,88,0.807823371717879
168,93,0.8052110649845262
168,28,0.8045841768410448
168,129,0.8037523363322409
168,163,0.8013665292907648
169,170,0.9427160320198038
169,105,0.8779202492879384
169,50,0.8666991799628799
169,131,0.856066172431864
169,42,0.8469974134516188
169,171,0.8467530493030893
169,184,0.8431793125615697
169,5,0.8384728529633124
169,155,0.8360242979152426
169,99,0.8355840593153786
169,64,0.8322215283935233
169,247,0.8305906151642743
169,132,0.8287779833961917
169,74,0.8280607536393362
169,165,0.8280199400599496
169,136,0.827006706934218
169,129,0.8262840863406918
169,106,0.8252000669289989
169,98,0.8247550664925372
169,225,0.8236020641673528
169,214,0.8228804405560672
169,94,0.8226640101629771
169,182,0.8216729683063807
169,162,0.8206712135422336
169,172,0.8200462761210812
169,107,0.8200068803299461
169,204,0.8196346934119976
169,156,0.8194408671061109
169,89,0.8184456623795696
169,191,0.8177450957773101
169,210,0.8174041126901183
169,7,0.8169434381816443
169,213,0.8157788964470399
169,229,0.8152818746844216
169,201,0.8148907577812079
169,9,0.8147755424700077
169,222,0.8144904223994295
169,154,0.8143867363570814
169,194,0.8140298180853179
169,91,0.8128140661020966
169,158,0.8125860879820144
169,55,0.8107022554544174
169,81,0.8106895104160202
169,87,0.8106018276441022
169,130,0.80993569312338
169,90,0.8097869733868481
169,144,0.8097799840942244
169,228,0.8095373757845394
169,140,0.8094362439584434
169,179,0.809023157860659
169,124,0.8087161918041167
169,180,0.8086461677499678
169,203,0.8080734238529635
169,161,0.8079741071265241
169,16,0.8069386218882286
169,152,0.8068551994332135
169,147,0.806681461087456
169,79,0.8065139148079299
169,46,0.8058586489352184
169,241,0.8056331325475661
169,188,0.8050915036811075
169,175,0.8050525101083085
169,151,0.8046764991017529
169,23,0.8043733620622928
169,186,0.8034581684361858
169,122,0.8031462673578549
169,97,0.8027461882897826
169,226,0.8026639103476597
169,93,0.8025940523224991
169,237,0.8023325882599267
169,20,0.8019793398797384
169,163,0.8015968965140423
169,63,0.8015446315121676
169,60,0.8014890439772643
169,235,0.8014593836817476
169,221,0.8010325824813594
169,35,0.8006837249815985
169,160,0.8006022112197355
169,196,0.8004034202826746
169,102,0.8002574107948849
169,92,0.8002320474010335
169,138,0.8000875936046982
170,169,0.9427160320198038
170,50,0.8500325611367379
170,105,0.849497113341691
170,165,0.8474833691189916
170,247,0.8466725401436792
170,155,0.8461998494629238
170,74,0.8410680816756648
170,64,0.8374855872965703
170,171,0.8342951264033655
170,184,0.8326492759640777
170,131,0.8254931570253412
170,55,0.8246961825602854
170,222,0.8197762049466736
170,99,0.8173265663325617
170,107,0.8162688915608179
170,42,0.8156536393760417
170,214,0.8141288014154746
170,94,0.813497884375823
170,5,0.8130565382102478
170,136,0.8123301158611603
170,162,0.812191849646161
170,132,0.8113813633898798
170,229,0.8110986731145595
170,122,0.8106448950048677
170,106,0.8105560896689986
170,129,0.809680926674293
170,237,0.8092194777085548
170,154,0.8085675691945997
170,204,0.8080417455601819
170,228,0.8079969716932892
170,201,0.8076621880756505
170,138,0.8074946247599988
170,203,0.8074398782444404
170,98,0.8070031635786254
170,89,0.8061384702071039
170,196,0.8049722208470393
170,225,0.8049213598195702
170,9,0.8043806129878931
170,81,0.8042640328360382
170,87,0.8039353363987107
170,194,0.8032555667678924
170,210,0.803192903942234
170,130,0.8031554665712296
170,20,0.8031248758199748
170,120,0.8021401140732669
170,161,0.8020671589696974
170,180,0.8019836447980645
170,235,0.8014868139566644
170,7,0.8010253765619589
170,175,0.8006565441237706
170,14,0.8003697666511608
170,101,0.8000369117661221
171,241,0.879141679193541
171,225,0.8722879788333415
171,105,0.865230197328959
171,136,0.8486002745463189
171,169,0.8467530493030893
171,42,0.8444012525059461
171,170,0.8342951264033655
171,165,0.8338712317340357
171,106,0.8297607077202964
171,129,0.8290490443330497
171,175,0.8290465940707199
171,132,0.828798004481305
171,204,0.8287197112622544
171,186,0.8283501637291928
171,154,0.8257509422933487
171,247,0.8249161164371526
171,89,0.823602838764496
171,107,0.8214761918389087
171,54,0.8209155190454727
171,163,0.8188224192924817
171,155,0.8175215510541667
171,74,0.8168619810219602
171,147,0.8150904297483608
171,222,0.8149418836267579
