album_name,ep,album_release,track_number,track_name,artist,featuring,bonus_track,promotional_release,single_release,track_release,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,explicit,key_name,mode_name,key_mode,line,lyric,element,element_artist
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,2,"And this is our place, we make the rules",Verse 1,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,3,"And there's a dazzling haze, a mysterious way about you, dear",Verse 1,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,4,Have I known you twenty seconds or twenty years?,Verse 1,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,5,Can I go where you go?,Chorus,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,6,Can we always be this close?,Chorus,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,7,"Forever and ever, ah",Chorus,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,8,"Take me out, and take me home",Chorus,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,9,"You're my, my, my, my lover",Chorus,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,10,We could let our friends crash in the living room,Verse 2,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,11,"This is our place, we make the call",Verse 2,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,12,And I'm highly suspicious that everyone who sees you wants you,Verse 2,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,13,"I've loved you three summers now, honey, but I want 'em all",Verse 2,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,14,Can I go where you go?,Chorus,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,15,Can we always be this close?,Chorus,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,16,"Forever and ever, ah",Chorus,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,17,"Take me out, and take me home (Forever and ever)",Chorus,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,18,"You're my, my, my, my lover",Chorus,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,19,"Ladies and gentlemen, will you please stand?",Bridge,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,20,With every guitar string scar on my hand,Bridge,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,21,I take this magnetic force of a man to be my lover,Bridge,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,22,My heart's been borrowed and yours has been blue,Bridge,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,23,All's well that ends well to end up with you,Bridge,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,24,Swear to be overdramatic and true to my lover,Bridge,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,25,And you'll save all your dirtiest jokes for me,Bridge,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,26,"And at every table, I'll save you a seat, lover",Bridge,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,27,Can I go where you go?,Chorus,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,28,Can we always be this close?,Chorus,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,29,"Forever and ever, ah",Chorus,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,30,"Take me out, and take me home (Forever and ever)",Chorus,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,31,"You're my, my, my, my",Chorus,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,32,"Oh, you're my, my, my, my",Chorus,Taylor Swift
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,33,"Darling, you're my, my, my, my lover",Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,1,"I would be complex, I would be cool",Verse 1,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,2,They'd say I played the field before I found someone to commit to,Verse 1,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,3,And that would be okay for me to do,Verse 1,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,4,Every conquest I had made would make me more of a boss to you,Verse 1,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,5,I'd be a fearless leader,Pre-Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,6,I'd be an alpha type,Pre-Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,7,When everyone believes ya,Pre-Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,8,What's that like?,Pre-Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,9,I'm so sick of running as fast as I can,Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,10,Wondering if I'd get there quicker if I was a man,Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,11,And I'm so sick of them coming at me again,Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,12,"'Cause if I was a man, then I'd be the man",Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,13,I'd be the man,Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,14,I'd be the man,Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,15,"They'd say I hustled, put in the work",Verse 2,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,16,They wouldn't shake their heads and question how much of this I deserve,Verse 2,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,17,"What I was wearing, if I was rude",Verse 2,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,18,Could all be separated from my good ideas and power moves,Verse 2,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,19,"And they would toast to me, oh, let the players play",Pre-Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,20,I'd be just like Leo in Saint-Tropez,Pre-Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,21,I'm so sick of running as fast as I can,Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,22,Wondering if I'd get there quicker if I was a man,Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,23,And I'm so sick of them coming at me again,Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,24,"'Cause if I was a man, then I'd be the man",Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,25,I'd be the man,Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,26,I'd be the man,Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,27,What's it like to brag about raking in dollars,Bridge,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,28,And getting bitches and models?,Bridge,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,29,And it's all good if you're bad,Bridge,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,30,And it's okay if you're mad,Bridge,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,31,If I was out flashing my dollars,Bridge,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,32,"I'd be a bitch, not a baller",Bridge,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,33,They'd paint me out to be bad,Bridge,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,34,"So, it's okay that I'm mad",Bridge,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,35,I'm so sick of running as fast as I can,Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,36,Wondering if I'd get there quicker if I was a man (You know that),Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,37,And I'm so sick of them coming at me again (Coming at me again),Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,38,'Cause if I was a man (If I was a man),Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,39,Then I'd be the man (Then I'd be the man),Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,40,I'm so sick of running as fast as I can (As fast as I can),Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,41,Wondering if I'd get there quicker if I was a man (Hey),Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,42,And I'm so sick of them coming at me again (Coming at me again),Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,43,"'Cause if I was a man (If I was a man), then I'd be the man",Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,44,I'd be the man,Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,45,I'd be the man (Oh),Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,46,I'd be the man (Yeah),Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,47,I'd be the man (I'd be the man),Chorus,Taylor Swift
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,48,"If I was a man, then I'd be the man",Outro,Taylor Swift
Lover,FALSE,2019-08-23,5,The Archer,Taylor Swift,NA,FALSE,2019-07-23,NA,2019-07-23,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,4,211240,FALSE,C,major,C major,1,"Combat, I'm ready for combat",Verse 1,Taylor Swift
Lover,FALSE,2019-08-23,5,The Archer,Taylor Swift,NA,FALSE,2019-07-23,NA,2019-07-23,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,4,211240,FALSE,C,major,C major,2,"I say I don't want that, but what if I do?",Verse 1,Taylor Swift
Lover,FALSE,2019-08-23,5,The Archer,Taylor Swift,NA,FALSE,2019-07-23,NA,2019-07-23,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,4,211240,FALSE,C,major,C major,3,'Cause cruelty wins in the movies,Verse 1,Taylor Swift
Lover,FALSE,2019-08-23,5,The Archer,Taylor Swift,NA,FALSE,2019-07-23,NA,2019-07-23,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,4,211240,FALSE,C,major,C major,4,I've got a hundred thrown-out speeches I almost said to you,Verse 1,Taylor Swift
Lover,FALSE,2019-08-23,5,The Archer,Taylor Swift,NA,FALSE,2019-07-23,NA,2019-07-23,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,4,211240,FALSE,C,major,C major,5,"Easy they come, easy they go",Pre-Chorus,Taylor Swift
Lover,FALSE,2019-08-23,5,The Archer,Taylor Swift,NA,FALSE,2019-07-23,NA,2019-07-23,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,4,211240,FALSE,C,major,C major,6,"I jump from the train, I ride off alone",Pre-Chorus,Taylor Swift
Lover,FALSE,2019-08-23,5,The Archer,Taylor Swift,NA,FALSE,2019-07-23,NA,2019-07-23,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,4,211240,FALSE,C,major,C major,7,"I never grew up, it's getting so old",Pre-Chorus,Taylor Swift
Lover,FALSE,2019-08-23,5,The Archer,Taylor Swift,NA,FALSE,2019-07-23,NA,2019-07-23,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,4,211240,FALSE,C,major,C major,8,Help me hold on to you,Pre-Chorus,Taylor Swift
Lover,FALSE,2019-08-23,5,The Archer,Taylor Swift,NA,FALSE,2019-07-23,NA,2019-07-23,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,4,211240,FALSE,C,major,C major,9,"I've been the archer, I've been the prey",Chorus,Taylor Swift
Lover,FALSE,2019-08-23,5,The Archer,Taylor Swift,NA,FALSE,2019-07-23,NA,2019-07-23,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,4,211240,FALSE,C,major,C major,10,"Who could ever leave me, darling",Chorus,Taylor Swift
Lover,FALSE,2019-08-23,5,The Archer,Taylor Swift,NA,FALSE,2019-07-23,NA,2019-07-23,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,4,211240,FALSE,C,major,C major,11,But who could stay?,Chorus,Taylor Swift
Lover,FALSE,2019-08-23,5,The Archer,Taylor Swift,NA,FALSE,2019-07-23,NA,2019-07-23,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,4,211240,FALSE,C,major,C major,12,"Dark side, I search for your dark side",Verse 2,Taylor Swift
Lover,FALSE,2019-08-23,5,The Archer,Taylor Swift,NA,FALSE,2019-07-23,NA,2019-07-23,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,4,211240,FALSE,C,major,C major,13,"But what if I'm alright, right, right, right here?",Verse 2,Taylor Swift
Lover,FALSE,2019-08-23,5,The Archer,Taylor Swift,NA,FALSE,2019-07-23,NA,2019-07-23,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,4,211240,FALSE,C,major,C major,14,And I cut off my nose just to spite my face,Verse 2,Taylor Swift
Lover,FALSE,2019-08-23,5,The Archer,Taylor Swift,NA,FALSE,2019-07-23,NA,2019-07-23,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,4,211240,FALSE,C,major,C major,15,Then I hate my reflection for years and years,Verse 2,Taylor Swift
